,airport_code,airport_name,year,month,ntsb_accidents,ntsb_incidents,faa_incidents,dataset
1464,APA,Centennial Airport,1997,5,1.0,0.0,0.0,ntsb
50264,APA,Denver Centennial,1997,5,0.0,0.0,2.0,faa
1465,APA,Centennial Airport,1997,9,1.0,0.0,0.0,ntsb
50268,APA,Denver Centennial,1997,9,0.0,0.0,1.0,faa
1466,APA,Centennial Airport,1997,12,1.0,0.0,0.0,ntsb
50271,APA,Denver Centennial,1997,12,0.0,0.0,1.0,faa
1467,APA,Centennial Airport,1998,9,1.0,0.0,0.0,ntsb
50278,APA,Denver Centennial,1998,9,0.0,0.0,1.0,faa
1468,APA,Centennial Airport,1998,10,1.0,0.0,0.0,ntsb
50279,APA,Denver Centennial,1998,10,0.0,0.0,2.0,faa
1470,APA,Centennial Airport,1999,7,1.0,0.0,0.0,ntsb
50285,APA,Denver Centennial,1999,7,0.0,0.0,3.0,faa
1471,APA,Centennial Airport,1999,8,1.0,0.0,0.0,ntsb
50286,APA,Denver Centennial,1999,8,0.0,0.0,4.0,faa
1472,APA,Centennial Airport,1999,9,1.0,0.0,0.0,ntsb
50287,APA,Denver Centennial,1999,9,0.0,0.0,2.0,faa
1473,APA,Centennial Airport,1999,10,1.0,0.0,0.0,ntsb
50288,APA,Denver Centennial,1999,10,0.0,0.0,3.0,faa
1474,APA,Centennial Airport,2000,4,0.0,1.0,0.0,ntsb
50290,APA,Denver Centennial,2000,4,0.0,0.0,1.0,faa
1478,APA,Centennial Airport,2000,11,1.0,0.0,0.0,ntsb
50294,APA,Denver Centennial,2000,11,0.0,0.0,1.0,faa
1479,APA,Centennial Airport,2001,2,1.0,0.0,0.0,ntsb
50297,APA,Denver Centennial,2001,2,0.0,0.0,1.0,faa
1480,APA,Centennial Airport,2001,3,1.0,0.0,0.0,ntsb
50298,APA,Denver Centennial,2001,3,0.0,0.0,1.0,faa
1481,APA,Centennial Airport,2001,7,2.0,0.0,0.0,ntsb
50302,APA,Denver Centennial,2001,7,0.0,0.0,3.0,faa
1484,APA,Centennial Airport,2002,7,2.0,0.0,0.0,ntsb
50310,APA,Denver Centennial,2002,7,0.0,0.0,1.0,faa
1488,APA,Centennial Airport,2003,7,2.0,0.0,0.0,ntsb
50316,APA,Denver Centennial,2003,7,0.0,0.0,1.0,faa
1489,APA,Centennial Airport,2004,6,1.0,0.0,0.0,ntsb
50325,APA,Denver Centennial,2004,6,0.0,0.0,1.0,faa
1490,APA,Centennial Airport,2004,8,1.0,0.0,0.0,ntsb
50326,APA,Denver Centennial,2004,8,0.0,0.0,1.0,faa
1492,APA,Centennial Airport,2005,1,1.0,1.0,0.0,ntsb
50329,APA,Denver Centennial,2005,1,0.0,0.0,1.0,faa
1494,APA,Centennial Airport,2005,5,1.0,0.0,0.0,ntsb
50331,APA,Denver Centennial,2005,5,0.0,0.0,2.0,faa
1496,APA,Centennial Airport,2005,8,1.0,0.0,0.0,ntsb
50332,APA,Denver Centennial,2005,8,0.0,0.0,2.0,faa
1497,APA,Centennial Airport,2006,4,1.0,0.0,0.0,ntsb
50338,APA,Denver Centennial,2006,4,0.0,0.0,2.0,faa
1498,APA,Centennial Airport,2007,1,1.0,1.0,0.0,ntsb
50344,APA,Denver Centennial,2007,1,0.0,0.0,2.0,faa
1500,APA,Centennial Airport,2007,9,1.0,0.0,0.0,ntsb
50348,APA,Denver Centennial,2007,9,0.0,0.0,2.0,faa
1501,APA,Centennial Airport,2008,2,1.0,0.0,0.0,ntsb
50352,APA,Denver Centennial,2008,2,0.0,0.0,1.0,faa
1502,APA,Centennial Airport,2009,5,1.0,0.0,0.0,ntsb
50359,APA,Denver Centennial,2009,5,0.0,0.0,1.0,faa
1503,APA,Centennial Airport,2009,6,1.0,0.0,0.0,ntsb
50360,APA,Denver Centennial,2009,6,0.0,0.0,1.0,faa
1504,APA,Centennial Airport,2009,7,1.0,0.0,0.0,ntsb
50361,APA,Denver Centennial,2009,7,0.0,0.0,1.0,faa
1505,APA,Centennial Airport,2010,7,1.0,0.0,0.0,ntsb
50371,APA,Denver Centennial,2010,7,0.0,0.0,3.0,faa
1506,APA,Centennial Airport,2010,8,1.0,0.0,0.0,ntsb
50372,APA,Denver Centennial,2010,8,0.0,0.0,3.0,faa
1507,APA,Centennial Airport,2010,10,1.0,0.0,0.0,ntsb
50373,APA,Denver Centennial,2010,10,0.0,0.0,1.0,faa
1508,APA,Centennial Airport,2011,10,1.0,0.0,0.0,ntsb
50379,APA,Denver Centennial,2011,10,0.0,0.0,1.0,faa
1509,APA,Centennial Airport,2011,11,1.0,0.0,0.0,ntsb
50380,APA,Denver Centennial,2011,11,0.0,0.0,2.0,faa
1510,APA,Centennial Airport,2012,4,1.0,0.0,0.0,ntsb
50384,APA,Denver Centennial,2012,4,0.0,0.0,1.0,faa
1511,APA,Centennial Airport,2012,7,1.0,0.0,0.0,ntsb
50386,APA,Denver Centennial,2012,7,0.0,0.0,4.0,faa
1513,APA,Centennial Airport,2013,9,1.0,0.0,0.0,ntsb
50396,APA,Denver Centennial,2013,9,0.0,0.0,1.0,faa
1514,APA,Centennial Airport,2014,3,1.0,0.0,0.0,ntsb
50399,APA,Denver Centennial,2014,3,0.0,0.0,1.0,faa
1515,APA,Centennial Airport,2014,7,0.0,1.0,0.0,ntsb
50402,APA,Denver Centennial,2014,7,0.0,0.0,2.0,faa
1518,APA,Centennial Airport,2015,9,1.0,0.0,0.0,ntsb
50411,APA,Denver Centennial,2015,9,0.0,0.0,1.0,faa
1519,APA,Centennial Airport,2017,2,1.0,0.0,0.0,ntsb
50419,APA,Denver Centennial,2017,2,0.0,0.0,1.0,faa
1520,APA,Centennial Airport,2017,5,1.0,0.0,0.0,ntsb
50422,APA,Denver Centennial,2017,5,0.0,0.0,3.0,faa
1523,APA,Centennial Airport,2018,10,2.0,0.0,0.0,ntsb
50433,APA,Denver Centennial,2018,10,0.0,0.0,1.0,faa
1534,APC,Napa County Airport,1990,1,1.0,0.0,0.0,ntsb
62072,APC,Napa Napa County,1990,1,0.0,0.0,1.0,faa
1535,APC,Napa County Airport,1990,2,2.0,0.0,0.0,ntsb
62073,APC,Napa Napa County,1990,2,0.0,0.0,1.0,faa
1536,APC,Napa County Airport,1993,9,1.0,0.0,0.0,ntsb
62083,APC,Napa Napa County,1993,9,0.0,0.0,1.0,faa
1538,APC,Napa County Airport,1995,7,1.0,0.0,0.0,ntsb
62085,APC,Napa Napa County,1995,7,0.0,0.0,1.0,faa
1540,APC,Napa County Airport,1997,9,1.0,0.0,0.0,ntsb
62090,APC,Napa Napa County,1997,9,0.0,0.0,1.0,faa
1543,APC,Napa County Airport,2001,6,1.0,0.0,0.0,ntsb
62095,APC,Napa Napa County,2001,6,0.0,0.0,1.0,faa
1545,APC,Napa County Airport,2003,4,1.0,0.0,0.0,ntsb
62096,APC,Napa Napa County,2003,4,0.0,0.0,1.0,faa
1600,APN,Alpena County Regional Airport,1984,7,1.0,0.0,0.0,ntsb
48652,APN,Alpena Alpena County Regional,1984,7,0.0,0.0,1.0,faa
1624,APV,Apple Valley Airport,1994,10,1.0,0.0,0.0,ntsb
17638,APV,Apple Valley,1994,10,0.0,0.0,1.0,faa
1631,APV,Apple Valley Airport,2009,5,1.0,0.0,0.0,ntsb
17648,APV,Apple Valley,2009,5,0.0,0.0,1.0,faa
1644,AQY,Girdwood Airport,1988,12,1.0,0.0,0.0,ntsb
24079,AQY,Girdwood,1988,12,0.0,0.0,1.0,faa
1746,ASE,Aspen-Pitkin Co/Sardy Field,1991,2,1.0,0.0,0.0,ntsb
31972,ASE,Aspen Pitkin County,1991,2,0.0,0.0,1.0,faa
1747,ASE,Aspen-Pitkin Co/Sardy Field,1991,8,2.0,0.0,0.0,ntsb
31973,ASE,Aspen Pitkin County,1991,8,0.0,0.0,1.0,faa
1751,ASE,Aspen-Pitkin Co/Sardy Field,1999,8,1.0,0.0,0.0,ntsb
31990,ASE,Aspen Pitkin County,1999,8,0.0,0.0,1.0,faa
1758,ASE,Aspen-Pitkin Co/Sardy Field,2006,2,1.0,0.0,0.0,ntsb
31996,ASE,Aspen Pitkin County,2006,2,0.0,0.0,1.0,faa
1759,ASE,Aspen-Pitkin Co/Sardy Field,2007,12,0.0,1.0,0.0,ntsb
31998,ASE,Aspen Pitkin County,2007,12,0.0,0.0,1.0,faa
1793,ASH,Boire Field,2001,10,1.0,0.0,0.0,ntsb
22818,ASH,Nashua Boire Field,2001,10,0.0,0.0,1.0,faa
1836,ATL,Hartsfield Jackson Atlanta International Airport,1982,11,1.0,0.0,0.0,ntsb
29103,ATL,Atlanta Hartsfield-Jackson Int,1982,11,0.0,0.0,1.0,faa
1837,ATL,Hartsfield Jackson Atlanta International Airport,1984,2,1.0,1.0,0.0,ntsb
29111,ATL,Atlanta Hartsfield-Jackson Int,1984,2,0.0,0.0,1.0,faa
1838,ATL,Hartsfield Jackson Atlanta International Airport,1984,3,3.0,0.0,0.0,ntsb
29112,ATL,Atlanta Hartsfield-Jackson Int,1984,3,0.0,0.0,2.0,faa
1841,ATL,Hartsfield Jackson Atlanta International Airport,1986,12,0.0,1.0,0.0,ntsb
29130,ATL,Atlanta Hartsfield-Jackson Int,1986,12,0.0,0.0,1.0,faa
1842,ATL,Hartsfield Jackson Atlanta International Airport,1987,8,1.0,0.0,0.0,ntsb
29136,ATL,Atlanta Hartsfield-Jackson Int,1987,8,0.0,0.0,2.0,faa
1843,ATL,Hartsfield Jackson Atlanta International Airport,1987,9,1.0,0.0,0.0,ntsb
29137,ATL,Atlanta Hartsfield-Jackson Int,1987,9,0.0,0.0,3.0,faa
1844,ATL,Hartsfield Jackson Atlanta International Airport,1987,11,1.0,1.0,0.0,ntsb
29138,ATL,Atlanta Hartsfield-Jackson Int,1987,11,0.0,0.0,1.0,faa
1845,ATL,Hartsfield Jackson Atlanta International Airport,1988,3,0.0,1.0,0.0,ntsb
29140,ATL,Atlanta Hartsfield-Jackson Int,1988,3,0.0,0.0,4.0,faa
1848,ATL,Hartsfield Jackson Atlanta International Airport,1988,8,0.0,3.0,0.0,ntsb
29142,ATL,Atlanta Hartsfield-Jackson Int,1988,8,0.0,0.0,3.0,faa
1849,ATL,Hartsfield Jackson Atlanta International Airport,1988,12,0.0,1.0,0.0,ntsb
29145,ATL,Atlanta Hartsfield-Jackson Int,1988,12,0.0,0.0,2.0,faa
1852,ATL,Hartsfield Jackson Atlanta International Airport,1989,11,1.0,1.0,0.0,ntsb
29149,ATL,Atlanta Hartsfield-Jackson Int,1989,11,0.0,0.0,1.0,faa
1853,ATL,Hartsfield Jackson Atlanta International Airport,1990,1,2.0,0.0,0.0,ntsb
29151,ATL,Atlanta Hartsfield-Jackson Int,1990,1,0.0,0.0,6.0,faa
1854,ATL,Hartsfield Jackson Atlanta International Airport,1990,3,0.0,1.0,0.0,ntsb
29153,ATL,Atlanta Hartsfield-Jackson Int,1990,3,0.0,0.0,5.0,faa
1855,ATL,Hartsfield Jackson Atlanta International Airport,1990,5,0.0,1.0,0.0,ntsb
29154,ATL,Atlanta Hartsfield-Jackson Int,1990,5,0.0,0.0,2.0,faa
1856,ATL,Hartsfield Jackson Atlanta International Airport,1990,6,0.0,2.0,0.0,ntsb
29155,ATL,Atlanta Hartsfield-Jackson Int,1990,6,0.0,0.0,2.0,faa
1858,ATL,Hartsfield Jackson Atlanta International Airport,1991,11,0.0,1.0,0.0,ntsb
29165,ATL,Atlanta Hartsfield-Jackson Int,1991,11,0.0,0.0,2.0,faa
1859,ATL,Hartsfield Jackson Atlanta International Airport,1992,6,0.0,1.0,0.0,ntsb
29167,ATL,Atlanta Hartsfield-Jackson Int,1992,6,0.0,0.0,1.0,faa
1860,ATL,Hartsfield Jackson Atlanta International Airport,1992,10,1.0,0.0,0.0,ntsb
29169,ATL,Atlanta Hartsfield-Jackson Int,1992,10,0.0,0.0,2.0,faa
1861,ATL,Hartsfield Jackson Atlanta International Airport,1995,1,0.0,1.0,0.0,ntsb
29184,ATL,Atlanta Hartsfield-Jackson Int,1995,1,0.0,0.0,2.0,faa
1862,ATL,Hartsfield Jackson Atlanta International Airport,1995,6,1.0,0.0,0.0,ntsb
29188,ATL,Atlanta Hartsfield-Jackson Int,1995,6,0.0,0.0,3.0,faa
1863,ATL,Hartsfield Jackson Atlanta International Airport,1995,12,1.0,0.0,0.0,ntsb
29189,ATL,Atlanta Hartsfield-Jackson Int,1995,12,0.0,0.0,1.0,faa
1864,ATL,Hartsfield Jackson Atlanta International Airport,1997,1,0.0,1.0,0.0,ntsb
29199,ATL,Atlanta Hartsfield-Jackson Int,1997,1,0.0,0.0,1.0,faa
1865,ATL,Hartsfield Jackson Atlanta International Airport,1997,2,0.0,1.0,0.0,ntsb
29200,ATL,Atlanta Hartsfield-Jackson Int,1997,2,0.0,0.0,2.0,faa
1868,ATL,Hartsfield Jackson Atlanta International Airport,2001,6,0.0,1.0,0.0,ntsb
29208,ATL,Atlanta Hartsfield-Jackson Int,2001,6,0.0,0.0,1.0,faa
1873,ATL,Hartsfield Jackson Atlanta International Airport,2003,8,1.0,0.0,0.0,ntsb
29213,ATL,Atlanta Hartsfield-Jackson Int,2003,8,0.0,0.0,2.0,faa
1874,ATL,Hartsfield Jackson Atlanta International Airport,2004,3,0.0,1.0,0.0,ntsb
29219,ATL,Atlanta Hartsfield-Jackson Int,2004,3,0.0,0.0,2.0,faa
1876,ATL,Hartsfield Jackson Atlanta International Airport,2007,5,0.0,1.0,0.0,ntsb
29226,ATL,Atlanta Hartsfield-Jackson Int,2007,5,0.0,0.0,1.0,faa
1878,ATL,Hartsfield Jackson Atlanta International Airport,2009,1,1.0,0.0,0.0,ntsb
29227,ATL,Atlanta Hartsfield-Jackson Int,2009,1,0.0,0.0,2.0,faa
1880,ATL,Hartsfield Jackson Atlanta International Airport,2009,6,0.0,1.0,0.0,ntsb
29228,ATL,Atlanta Hartsfield-Jackson Int,2009,6,0.0,0.0,1.0,faa
1882,ATL,Hartsfield Jackson Atlanta International Airport,2011,5,2.0,0.0,0.0,ntsb
29239,ATL,Atlanta Hartsfield-Jackson Int,2011,5,0.0,0.0,2.0,faa
1883,ATL,Hartsfield Jackson Atlanta International Airport,2011,10,1.0,2.0,0.0,ntsb
29241,ATL,Atlanta Hartsfield-Jackson Int,2011,10,0.0,0.0,1.0,faa
1885,ATL,Hartsfield Jackson Atlanta International Airport,2013,5,0.0,1.0,0.0,ntsb
29243,ATL,Atlanta Hartsfield-Jackson Int,2013,5,0.0,0.0,1.0,faa
1918,AUG,Augusta State Airport,1989,4,1.0,0.0,0.0,ntsb
17852,AUG,Augusta State,1989,4,0.0,0.0,1.0,faa
1928,AUG,Augusta State Airport,2001,9,1.0,0.0,0.0,ntsb
17867,AUG,Augusta State,2001,9,0.0,0.0,1.0,faa
1954,AUN,Auburn Municipal Airport,1996,8,1.0,0.0,0.0,ntsb
17523,AUN,Auburn Municipal,1996,8,0.0,0.0,1.0,faa
1980,AUO,Auburn University Regional Airport,2004,2,0.0,1.0,0.0,ntsb
18825,AUO,Auburn Auburn University Rgnl,2004,2,0.0,0.0,1.0,faa
1988,AUS,Austin Bergstrom International Airport,1982,7,3.0,0.0,0.0,ntsb
47386,AUS,Austin Austin-Bergstrom Intl,1982,7,0.0,0.0,1.0,faa
1989,AUS,Austin Bergstrom International Airport,1983,4,1.0,0.0,0.0,ntsb
47390,AUS,Austin Austin-Bergstrom Intl,1983,4,0.0,0.0,1.0,faa
1993,AUS,Austin Bergstrom International Airport,1987,5,1.0,0.0,0.0,ntsb
47408,AUS,Austin Austin-Bergstrom Intl,1987,5,0.0,0.0,1.0,faa
1994,AUS,Austin Bergstrom International Airport,1990,2,1.0,0.0,0.0,ntsb
47422,AUS,Austin Austin-Bergstrom Intl,1990,2,0.0,0.0,1.0,faa
1997,AUS,Austin Bergstrom International Airport,1995,2,0.0,1.0,0.0,ntsb
47444,AUS,Austin Austin-Bergstrom Intl,1995,2,0.0,0.0,1.0,faa
2001,AUS,Austin Bergstrom International Airport,2008,2,0.0,2.0,0.0,ntsb
47481,AUS,Austin Austin-Bergstrom Intl,2008,2,0.0,0.0,1.0,faa
2004,AUS,Austin Bergstrom International Airport,2011,3,1.0,0.0,0.0,ntsb
47485,AUS,Austin Austin-Bergstrom Intl,2011,3,0.0,0.0,1.0,faa
2006,AUS,Austin Bergstrom International Airport,2013,9,0.0,1.0,0.0,ntsb
47488,AUS,Austin Austin-Bergstrom Intl,2013,9,0.0,0.0,1.0,faa
2007,AUS,Austin Bergstrom International Airport,2015,8,1.0,0.0,0.0,ntsb
47492,AUS,Austin Austin-Bergstrom Intl,2015,8,0.0,0.0,1.0,faa
2013,AUW,Wausau Downtown Airport,2007,12,1.0,0.0,0.0,ntsb
192,AUW,Wausau Downtown Apt,2007,12,0.0,0.0,1.0,faa
2017,AVL,Asheville Regional Airport,1982,4,1.0,0.0,0.0,ntsb
32071,AVL,Asheville/Hendersonv. Asheville Regional,1982,4,0.0,0.0,1.0,faa
2030,AVL,Asheville Regional Airport,2006,3,0.0,1.0,0.0,ntsb
32100,AVL,Asheville/Hendersonv. Asheville Regional,2006,3,0.0,0.0,1.0,faa
2039,AVO,Avon Park Executive Airport,1983,11,0.0,1.0,0.0,ntsb
39016,AVO,Avon Park Executive,1983,11,0.0,0.0,1.0,faa
2061,AVX,Catalina Airport,1984,1,1.0,0.0,0.0,ntsb
40004,AVX,Avalon Catalina,1984,1,0.0,0.0,1.0,faa
2071,AVX,Catalina Airport,1992,9,2.0,0.0,0.0,ntsb
40015,AVX,Avalon Catalina,1992,9,0.0,0.0,1.0,faa
2124,AXN,Chandler Field,1984,9,1.0,0.0,0.0,ntsb
38354,AXN,Alexandria Chandler Field,1984,9,0.0,0.0,1.0,faa
2126,AXN,Chandler Field,1989,5,1.0,0.0,0.0,ntsb
38361,AXN,Alexandria Chandler Field,1989,5,0.0,0.0,1.0,faa
2136,AXN,Chandler Field,2018,7,1.0,0.0,0.0,ntsb
38424,AXN,Alexandria Chandler Field,2018,7,0.0,0.0,1.0,faa
2165,AYS,Waycross Ware County Airport,1986,7,0.0,1.0,0.0,ntsb
8179,AYS,Waycross Ware County,1986,7,0.0,0.0,1.0,faa
2175,AZO,Kalamazoo Battle Creek International Airport,1982,3,1.0,1.0,0.0,ntsb
32150,AZO,Kalamazoo/Battle Creek International,1982,3,0.0,0.0,2.0,faa
2178,AZO,Kalamazoo Battle Creek International Airport,1987,1,1.0,0.0,0.0,ntsb
32162,AZO,Kalamazoo/Battle Creek International,1987,1,0.0,0.0,1.0,faa
2182,AZO,Kalamazoo Battle Creek International Airport,1999,5,1.0,0.0,0.0,ntsb
32178,AZO,Kalamazoo/Battle Creek International,1999,5,0.0,0.0,1.0,faa
2189,BAF,Westfield-Barnes Regional Airport,1982,7,1.0,0.0,0.0,ntsb
57625,BAF,Springfield Westfield-Barnes Rgnl,1982,7,0.0,0.0,1.0,faa
2193,BAF,Westfield-Barnes Regional Airport,1986,9,1.0,0.0,0.0,ntsb
57636,BAF,Springfield Westfield-Barnes Rgnl,1986,9,0.0,0.0,1.0,faa
2195,BAF,Westfield-Barnes Regional Airport,1989,11,2.0,0.0,0.0,ntsb
57646,BAF,Springfield Westfield-Barnes Rgnl,1989,11,0.0,0.0,1.0,faa
2257,BCE,Bryce Canyon Airport,1997,10,0.0,1.0,0.0,ntsb
288,BCE,Bryce Canyon,1997,10,0.0,0.0,1.0,faa
2267,BCT,Boca Raton Airport,1984,3,1.0,0.0,0.0,ntsb
28560,BCT,Boca Raton,1984,3,0.0,0.0,1.0,faa
2282,BCT,Boca Raton Airport,1995,7,1.0,0.0,0.0,ntsb
28578,BCT,Boca Raton,1995,7,0.0,0.0,1.0,faa
2285,BCT,Boca Raton Airport,2000,5,1.0,0.0,0.0,ntsb
28585,BCT,Boca Raton,2000,5,0.0,0.0,1.0,faa
2291,BCT,Boca Raton Airport,2017,5,2.0,0.0,0.0,ntsb
28608,BCT,Boca Raton,2017,5,0.0,0.0,1.0,faa
2295,BCV,Hector Silva Airstrip,1997,3,2.0,0.0,0.0,ntsb
5029,BCV,Belmopan Hector Silva,1997,3,0.0,0.0,1.0,faa
2357,BDR,Igor I Sikorsky Memorial Airport,1987,9,1.0,0.0,0.0,ntsb
1638,BDR,Bridgeport Igor I. Sikorsky Mem.,1987,9,0.0,0.0,1.0,faa
2361,BDR,Igor I Sikorsky Memorial Airport,1990,4,1.0,0.0,0.0,ntsb
1643,BDR,Bridgeport Igor I. Sikorsky Mem.,1990,4,0.0,0.0,1.0,faa
2363,BDR,Igor I Sikorsky Memorial Airport,1991,10,1.0,0.0,0.0,ntsb
1647,BDR,Bridgeport Igor I. Sikorsky Mem.,1991,10,0.0,0.0,1.0,faa
2365,BDR,Igor I Sikorsky Memorial Airport,1994,4,1.0,0.0,0.0,ntsb
1657,BDR,Bridgeport Igor I. Sikorsky Mem.,1994,4,0.0,0.0,1.0,faa
2369,BDR,Igor I Sikorsky Memorial Airport,1997,1,1.0,0.0,0.0,ntsb
1665,BDR,Bridgeport Igor I. Sikorsky Mem.,1997,1,0.0,0.0,1.0,faa
2374,BDR,Igor I Sikorsky Memorial Airport,2007,9,1.0,0.0,0.0,ntsb
1675,BDR,Bridgeport Igor I. Sikorsky Mem.,2007,9,0.0,0.0,1.0,faa
2396,BED,Laurence G Hanscom Field,1987,10,2.0,0.0,0.0,ntsb
29487,BED,Bedford Laurence G Hanscom Fld,1987,10,0.0,0.0,2.0,faa
2397,BED,Laurence G Hanscom Field,1989,4,1.0,0.0,0.0,ntsb
29496,BED,Bedford Laurence G Hanscom Fld,1989,4,0.0,0.0,1.0,faa
2398,BED,Laurence G Hanscom Field,1990,4,1.0,0.0,0.0,ntsb
29501,BED,Bedford Laurence G Hanscom Fld,1990,4,0.0,0.0,1.0,faa
2406,BED,Laurence G Hanscom Field,2003,9,2.0,0.0,0.0,ntsb
29545,BED,Bedford Laurence G Hanscom Fld,2003,9,0.0,0.0,1.0,faa
2421,BEH,Southwest Michigan Regional Airport,1990,7,1.0,0.0,0.0,ntsb
2726,BEH,Benton Harbor Southwest Michigan Rgl,1990,7,0.0,0.0,1.0,faa
2501,BFI,Boeing Field King County International Airport,1983,2,1.0,0.0,0.0,ntsb
56476,BFI,Seattle Boeing Fld-King Co Int,1983,2,0.0,0.0,1.0,faa
2503,BFI,Boeing Field King County International Airport,1983,10,1.0,1.0,0.0,ntsb
56477,BFI,Seattle Boeing Fld-King Co Int,1983,10,0.0,0.0,2.0,faa
2511,BFI,Boeing Field King County International Airport,1987,5,1.0,0.0,0.0,ntsb
56483,BFI,Seattle Boeing Fld-King Co Int,1987,5,0.0,0.0,1.0,faa
2512,BFI,Boeing Field King County International Airport,1987,6,0.0,1.0,0.0,ntsb
56484,BFI,Seattle Boeing Fld-King Co Int,1987,6,0.0,0.0,2.0,faa
2515,BFI,Boeing Field King County International Airport,1989,4,1.0,0.0,0.0,ntsb
56490,BFI,Seattle Boeing Fld-King Co Int,1989,4,0.0,0.0,2.0,faa
2516,BFI,Boeing Field King County International Airport,1989,11,1.0,0.0,0.0,ntsb
56492,BFI,Seattle Boeing Fld-King Co Int,1989,11,0.0,0.0,1.0,faa
2518,BFI,Boeing Field King County International Airport,1990,7,1.0,0.0,0.0,ntsb
56495,BFI,Seattle Boeing Fld-King Co Int,1990,7,0.0,0.0,1.0,faa
2519,BFI,Boeing Field King County International Airport,1990,10,1.0,0.0,0.0,ntsb
56497,BFI,Seattle Boeing Fld-King Co Int,1990,10,0.0,0.0,1.0,faa
2527,BFI,Boeing Field King County International Airport,1995,10,1.0,0.0,0.0,ntsb
56508,BFI,Seattle Boeing Fld-King Co Int,1995,10,0.0,0.0,1.0,faa
2529,BFI,Boeing Field King County International Airport,1998,4,0.0,1.0,0.0,ntsb
56513,BFI,Seattle Boeing Fld-King Co Int,1998,4,0.0,0.0,2.0,faa
2536,BFI,Boeing Field King County International Airport,2001,3,1.0,0.0,0.0,ntsb
56521,BFI,Seattle Boeing Fld-King Co Int,2001,3,0.0,0.0,1.0,faa
2537,BFI,Boeing Field King County International Airport,2001,4,1.0,0.0,0.0,ntsb
56522,BFI,Seattle Boeing Fld-King Co Int,2001,4,0.0,0.0,1.0,faa
2539,BFI,Boeing Field King County International Airport,2002,5,1.0,0.0,0.0,ntsb
56527,BFI,Seattle Boeing Fld-King Co Int,2002,5,0.0,0.0,1.0,faa
2541,BFI,Boeing Field King County International Airport,2003,10,1.0,0.0,0.0,ntsb
56532,BFI,Seattle Boeing Fld-King Co Int,2003,10,0.0,0.0,1.0,faa
2545,BFI,Boeing Field King County International Airport,2011,3,1.0,0.0,0.0,ntsb
56553,BFI,Seattle Boeing Fld-King Co Int,2011,3,0.0,0.0,1.0,faa
2546,BFI,Boeing Field King County International Airport,2011,8,1.0,0.0,0.0,ntsb
56555,BFI,Seattle Boeing Fld-King Co Int,2011,8,0.0,0.0,1.0,faa
2548,BFI,Boeing Field King County International Airport,2012,5,0.0,1.0,0.0,ntsb
56558,BFI,Seattle Boeing Fld-King Co Int,2012,5,0.0,0.0,1.0,faa
2553,BFL,Meadows Field,1986,11,1.0,0.0,0.0,ntsb
27487,BFL,Bakersfield Meadows Field,1986,11,0.0,0.0,1.0,faa
2555,BFL,Meadows Field,1991,1,1.0,0.0,0.0,ntsb
27508,BFL,Bakersfield Meadows Field,1991,1,0.0,0.0,1.0,faa
2559,BFL,Meadows Field,1993,8,1.0,0.0,0.0,ntsb
27516,BFL,Bakersfield Meadows Field,1993,8,0.0,0.0,3.0,faa
2560,BFL,Meadows Field,2001,6,0.0,1.0,0.0,ntsb
27532,BFL,Bakersfield Meadows Field,2001,6,0.0,0.0,1.0,faa
2561,BFL,Meadows Field,2005,11,1.0,0.0,0.0,ntsb
27539,BFL,Bakersfield Meadows Field,2005,11,0.0,0.0,1.0,faa
2562,BFL,Meadows Field,2006,7,1.0,0.0,0.0,ntsb
27540,BFL,Bakersfield Meadows Field,2006,7,0.0,0.0,1.0,faa
2574,BFM,Mobile Downtown Airport,1983,10,0.0,1.0,0.0,ntsb
33287,BFM,Mobile Downtown Arpt,1983,10,0.0,0.0,2.0,faa
2575,BFM,Mobile Downtown Airport,1985,3,1.0,0.0,0.0,ntsb
33294,BFM,Mobile Downtown Arpt,1985,3,0.0,0.0,1.0,faa
2577,BFM,Mobile Downtown Airport,1997,5,1.0,0.0,0.0,ntsb
33347,BFM,Mobile Downtown Arpt,1997,5,0.0,0.0,1.0,faa
2578,BFM,Mobile Downtown Airport,2002,10,1.0,0.0,0.0,ntsb
33368,BFM,Mobile Downtown Arpt,2002,10,0.0,0.0,1.0,faa
2613,BGM,Greater Binghamton/Edwin A Link field,1984,4,1.0,0.0,0.0,ntsb
4674,BGM,Binghamton Greater Binghamton,1984,4,0.0,0.0,1.0,faa
2617,BGM,Greater Binghamton/Edwin A Link field,1987,6,1.0,0.0,0.0,ntsb
4683,BGM,Binghamton Greater Binghamton,1987,6,0.0,0.0,1.0,faa
2618,BGM,Greater Binghamton/Edwin A Link field,1987,8,1.0,0.0,0.0,ntsb
4684,BGM,Binghamton Greater Binghamton,1987,8,0.0,0.0,1.0,faa
2619,BGM,Greater Binghamton/Edwin A Link field,1989,2,1.0,0.0,0.0,ntsb
4690,BGM,Binghamton Greater Binghamton,1989,2,0.0,0.0,2.0,faa
2621,BGM,Greater Binghamton/Edwin A Link field,1999,11,1.0,0.0,0.0,ntsb
4743,BGM,Binghamton Greater Binghamton,1999,11,0.0,0.0,2.0,faa
2626,BGQ,Big Lake Airport,1983,9,1.0,0.0,0.0,ntsb
12381,BGQ,Big Lake,1983,9,0.0,0.0,1.0,faa
2639,BGR,Bangor International Airport,1983,5,1.0,0.0,0.0,ntsb
