tracon_code,month,year,faa_incidents
RDU,5,1988,1
RDU,5,1989,2
RDU,5,1991,1
RDU,5,1994,3
RDU,5,1995,1
RDU,5,2000,1
RDU,5,2001,2
RDU,5,2003,1
RDU,5,2008,1
RDU,5,2012,1
RDU,5,2016,1
RDU,5,2019,1
RDU,6,1990,1
RDU,6,1991,1
RDU,6,1992,2
RDU,6,1993,1
RDU,6,1994,2
RDU,6,1995,2
RDU,6,1997,1
RDU,6,1998,1
RDU,6,1999,1
RDU,6,2003,1
RDU,6,2007,1
RDU,6,2012,1
RDU,6,2014,1
RDU,6,2018,1
RDU,6,2019,1
RDU,7,1988,2
RDU,7,1989,1
RDU,7,1990,1
RDU,7,1992,1
RDU,7,1993,1
RDU,7,1994,1
RDU,7,1998,1
RDU,7,2000,1
RDU,7,2006,1
RDU,7,2008,1
RDU,7,2013,1
RDU,7,2017,1
RDU,8,1991,1
RDU,8,1992,1
RDU,8,1993,1
RDU,8,1995,1
RDU,8,1999,1
RDU,8,2001,2
RDU,8,2003,1
RDU,8,2016,1
RDU,8,2019,1
RDU,9,1990,1
RDU,9,1991,1
RDU,9,1992,3
RDU,9,1995,1
RDU,9,1996,2
RDU,9,1997,3
RDU,9,1998,2
RDU,9,2001,1
RDU,9,2003,1
RDU,9,2005,1
RDU,9,2006,1
RDU,9,2007,1
RDU,9,2008,1
RDU,9,2017,1
RDU,10,1988,1
RDU,10,1990,2
RDU,10,1992,3
RDU,10,1993,1
RDU,10,1994,2
RDU,10,1995,1
RDU,10,2000,1
RDU,10,2003,1
RDU,10,2009,1
RDU,10,2011,1
RDU,10,2012,1
RDU,10,2016,1
RDU,11,1988,1
RDU,11,1993,1
RDU,11,1995,1
RDU,11,1999,1
RDU,11,2003,1
RDU,11,2005,2
RDU,11,2010,1
RDU,11,2011,1
RDU,12,1993,1
RDU,12,1995,1
RDU,12,1999,1
RDU,12,2002,1
RDU,12,2009,4
RNM,1,1990,1
RNM,1,1993,1
RNM,1,2009,1
RNM,1,2010,1
RNM,1,2014,1
RNM,3,1997,2
RNM,3,2003,1
RNM,3,2007,1
RNM,3,2009,1
RNM,4,1989,1
RNM,4,1995,1
RNM,4,2007,1
RNM,4,2010,1
RNM,4,2012,1
RNM,5,1991,2
RNM,5,1997,1
RNM,5,2004,1
RNM,5,2006,1
RNM,5,2017,1
RNM,6,1989,1
RNM,6,1992,1
RNM,6,2001,1
RNM,6,2003,1
RNM,6,2006,1
RNM,6,2009,1
RNM,7,2000,1
RNM,7,2002,1
RNM,7,2019,1
RNM,8,2015,1
RNM,9,1989,1
RNM,9,1992,1
RNM,10,1989,1
RNM,10,2001,1
RNM,10,2004,1
RNM,10,2010,1
RNM,10,2017,2
RNM,11,2017,1
RNM,12,1993,1
RNM,12,2006,1
RQO,1,2006,1
RQO,3,1994,1
RQO,4,1998,1
RQO,4,1999,1
RQO,4,2013,1
RQO,5,1997,1
RQO,6,1998,1
RQO,6,2008,1
RQO,6,2012,1
RQO,7,2004,1
RQO,9,1994,1
RQO,9,1996,1
RQO,11,1999,1
S88,3,1991,1
S88,3,1992,1
S88,3,1995,1
S88,4,1998,1
S88,5,1990,1
S88,6,1989,1
S88,7,1988,1
S88,7,1991,2
S88,7,1993,1
S88,7,1994,1
S88,7,1995,1
S88,7,1996,2
S88,7,1999,1
S88,8,1988,1
S88,8,1993,1
S88,9,1990,1
S88,9,1992,1
S88,9,1998,1
S88,10,1994,1
S88,10,1995,1
S88,12,1996,1
SAN,1,1996,1
SAN,1,2004,1
SAN,1,2008,1
SAN,1,2010,1
SAN,2,1990,1
SAN,2,1991,1
SAN,3,2008,1
SAN,4,1989,1
SAN,4,1990,1
SAN,4,1992,1
SAN,4,1993,1
SAN,6,1999,1
SAN,7,1989,1
SAN,7,1990,1
SAN,7,1998,1
SAN,8,1990,1
SAN,8,1994,1
SAN,8,2008,1
SAN,9,1988,1
SAN,9,1989,1
SAN,9,1990,1
SAN,9,1993,1
SAN,10,2011,1
SAN,11,1989,1
SAN,11,1992,1
SAN,11,1994,1
SAN,11,1999,1
SAN,12,1989,1
SAN,12,1990,1
SAT,1,1988,5
SAT,1,1989,2
SAT,1,1990,1
SAT,1,1991,3
SAT,1,1992,1
SAT,1,1993,2
SAT,1,1996,2
SAT,1,1997,1
SAT,1,2011,1
SAT,2,1988,1
SAT,2,1989,3
SAT,2,1992,1
SAT,2,1995,2
SAT,2,1996,2
SAT,2,2003,1
SAT,2,2004,1
SAT,2,2006,1
SAT,2,2008,1
SAT,2,2011,1
SAT,2,2013,1
SAT,2,2018,1
SAT,3,1988,3
SAT,3,1989,1
SAT,3,1991,6
SAT,3,1992,1
SAT,3,1995,2
SAT,3,1996,1
SAT,3,1997,2
SAT,3,2003,1
SAT,3,2008,2
SAT,4,1988,1
SAT,4,1989,3
SAT,4,1990,2
SAT,4,1991,3
SAT,4,1992,2
SAT,4,1993,1
SAT,4,1994,1
SAT,4,1995,2
SAT,4,1997,2
SAT,4,2000,1
SAT,4,2008,1
SAT,4,2010,1
SAT,4,2011,1
SAT,4,2016,1
SAT,4,2019,1
SAT,5,1988,5
SAT,5,1989,2
SAT,5,1992,2
SAT,5,1993,2
SAT,5,1995,1
SAT,5,1998,1
SAT,5,2000,1
SAT,5,2005,1
SAT,5,2007,1
SAT,5,2008,1
SAT,5,2019,1
SAT,6,1989,6
SAT,6,1990,1
SAT,6,1991,5
SAT,6,1992,1
SAT,6,1993,2
SAT,6,1997,1
SAT,6,2011,1
SAT,6,2012,1
SAT,6,2017,1
SAT,7,1988,1
SAT,7,1989,3
SAT,7,1990,2
SAT,7,1991,3
SAT,7,1992,1
SAT,7,1993,1
SAT,7,1994,2
SAT,7,1995,1
SAT,7,2001,1
SAT,8,1988,1
SAT,8,1989,2
SAT,8,1991,2
SAT,8,1992,1
SAT,8,1993,1
SAT,8,1994,1
SAT,8,1997,1
SAT,8,1999,1
SAT,8,2001,1
SAT,8,2002,1
SAT,8,2012,1
SAT,8,2015,1
SAT,8,2019,1
SAT,9,1989,1
SAT,9,1991,1
SAT,9,1992,1
SAT,9,1994,1
SAT,9,1996,2
SAT,9,2008,2
SAT,10,1988,1
SAT,10,1989,2
SAT,10,1991,1
SAT,10,1994,2
SAT,10,1995,1
SAT,10,1996,1
SAT,10,1998,1
SAT,10,1999,2
SAT,11,1988,3
SAT,11,1990,2
SAT,11,1992,4
SAT,11,1994,1
SAT,11,1995,2
SAT,11,1997,1
SAT,11,1999,1
SAT,11,2008,1
SAT,12,1988,1
SAT,12,1990,2
SAT,12,1991,3
SAT,12,1992,1
SAT,12,1993,1
SAT,12,1995,2
SAT,12,1996,1
SAT,12,1997,2
SAT,12,1998,1
SAT,12,2008,1
SAT,12,2016,1
SEA,1,1989,1
SEA,1,1990,1
SEA,1,1992,1
SEA,1,1993,2
SEA,1,1997,1
SEA,1,2001,2
SEA,1,2002,1
SEA,1,2003,1
SEA,1,2006,1
SEA,1,2015,1
SEA,2,1990,1
SEA,2,1999,2
SEA,2,2000,2
SEA,2,2002,1
SEA,2,2006,1
SEA,3,1991,2
SEA,3,1992,1
SEA,3,1993,1
SEA,3,2000,2
SEA,3,2002,2
SEA,3,2003,2
SEA,3,2006,1
SEA,4,1991,1
SEA,4,1993,1
SEA,4,1994,1
SEA,4,1998,1
SEA,4,1999,1
SEA,4,2001,1
SEA,4,2002,1
SEA,4,2008,1
SEA,4,2017,1
SEA,5,1990,1
SEA,5,1992,1
SEA,5,1995,1
SEA,5,1998,2
SEA,5,2002,1
SEA,5,2010,1
SEA,5,2015,1
SEA,6,1988,3
SEA,6,1991,1
SEA,6,1996,1
SEA,6,1997,1
SEA,6,2000,1
SEA,6,2002,1
SEA,7,1998,1
SEA,7,1999,1
SEA,7,2002,1
SEA,7,2009,1
SEA,7,2015,1
SEA,8,1989,1
SEA,8,1991,2
SEA,8,1992,1
SEA,8,1993,1
SEA,8,2004,1
SEA,8,2005,1
SEA,8,2008,1
SEA,9,1991,1
SEA,9,1994,1
SEA,9,1995,2
SEA,9,1996,1
SEA,9,1999,1
SEA,9,2002,1
SEA,9,2003,2
SEA,9,2008,1
SEA,9,2011,1
SEA,10,1988,1
SEA,10,1989,1
SEA,10,1990,2
SEA,10,1991,1
SEA,10,1992,1
SEA,10,1994,2
SEA,10,1995,1
SEA,10,1997,1
SEA,10,1999,1
SEA,10,2001,1
SEA,10,2003,2
SEA,10,2005,1
SEA,10,2010,1
SEA,11,1988,1
SEA,11,1991,1
SEA,11,1998,1
SEA,11,2000,1
SEA,11,2005,2
SEA,11,2017,1
SEA,12,1989,1
SEA,12,1995,1
SEA,12,1996,3
SEA,12,2000,1
SEA,12,2001,1
SEA,12,2006,1
SEA,12,2015,1
SFO,1,1991,1
SFO,1,1992,2
SFO,1,1993,1
SFO,1,1996,1
SFO,1,1998,1
SFO,1,2009,1
SFO,1,2018,1
SFO,2,1989,1
SFO,2,1990,1
SFO,2,1991,1
SFO,2,1992,2
SFO,2,1993,1
SFO,2,1994,1
SFO,2,1995,1
SFO,2,1999,1
SFO,2,2008,1
SFO,2,2011,1
SFO,3,1988,1
SFO,3,1990,1
SFO,3,1992,1
SFO,3,1993,2
SFO,3,1995,1
SFO,3,1998,1
SFO,3,1999,1
SFO,3,2003,1
SFO,3,2004,4
SFO,3,2008,1
SFO,4,1990,2
SFO,4,1992,4
SFO,4,1994,1
SFO,4,1995,1
SFO,4,1996,1
SFO,4,2001,1
SFO,4,2004,1
SFO,4,2008,1
SFO,5,1992,1
SFO,5,1993,2
SFO,5,1995,2
SFO,5,2004,1
SFO,5,2008,1
SFO,5,2009,1
SFO,5,2015,1
SFO,6,1992,2
SFO,6,1993,2
SFO,6,1994,1
SFO,6,1995,2
SFO,6,1996,2
SFO,6,2004,3
SFO,6,2006,1
SFO,6,2008,1
SFO,7,1989,1
SFO,7,1991,4
SFO,7,1992,2
SFO,7,1993,3
SFO,7,1995,1
SFO,7,1996,1
SFO,7,1998,1
SFO,7,2000,1
SFO,7,2005,1
SFO,7,2009,1
SFO,7,2010,1
SFO,8,1990,1
SFO,8,1993,1
SFO,8,1995,1
SFO,8,1997,1
SFO,8,1998,1
SFO,8,2008,1
SFO,8,2010,1
SFO,8,2019,1
SFO,9,1988,1
SFO,9,1992,2
SFO,9,1993,1
SFO,9,1994,1
SFO,9,2000,1
SFO,9,2005,1
SFO,9,2010,1
SFO,10,1989,1
SFO,10,1991,4
SFO,10,1992,3
SFO,10,1993,1
SFO,10,1998,1
SFO,10,1999,1
SFO,10,2003,1
SFO,10,2005,1
SFO,10,2011,1
SFO,10,2014,1
SFO,10,2017,1
SFO,11,1988,1
SFO,11,1990,3
SFO,11,1991,3
SFO,11,1992,1
SFO,11,1995,1
SFO,11,1996,1
SFO,11,1997,1
SFO,11,2003,1
SFO,12,1989,1
SFO,12,1992,1
SFO,12,1997,3
SFO,12,2000,1
SFQ,1,1993,1
SFQ,1,1994,1
SFQ,1,1998,1
SFQ,1,2012,1
SFQ,2,1998,1
SFQ,2,2010,1
SFQ,2,2016,1
SFQ,3,1995,1
SFQ,3,2004,1
SFQ,4,2008,1
SFQ,5,1992,1
SFQ,8,1995,1
SFQ,8,2003,1
SFQ,8,2004,1
SFQ,8,2005,1
SFQ,9,1995,1
SFQ,9,1998,1
SFQ,9,2002,1
SFQ,9,2005,1
SFQ,10,1993,1
SFQ,10,2016,1
SFQ,12,1990,1
SFQ,12,2009,1
SGS,2,1988,1
SGS,2,1989,1
SGS,2,1999,1
SGS,2,2004,1
SGS,3,2004,1
SGS,5,1996,1
SGS,5,2001,1
SGS,5,2017,1
SGS,6,1997,1
SGS,7,2003,1
SGS,7,2012,1
SGS,8,2017,1
SGS,9,1988,1
SGS,9,1994,2
SGS,9,1999,1
SGS,9,2016,1
SGS,12,1991,1
SJC,1,1989,1
SJC,1,1990,1
SJC,1,1993,2
SJC,2,1988,1
SJC,2,1989,1
SJC,2,1993,1
SJC,2,1996,1
SJC,2,2001,1
SJC,2,2002,1
SJC,2,2003,1
SJC,2,2007,1
SJC,2,2010,1
SJC,2,2011,1
SJC,2,2015,1
SJC,3,1988,2
SJC,3,1990,2
SJC,3,1992,1
SJC,3,1995,2
SJC,3,1996,2
SJC,3,1998,2
SJC,3,2001,2
SJC,3,2008,1
SJC,3,2013,1
SJC,3,2016,1
SJC,3,2017,1
SJC,4,1989,1
SJC,4,1992,1
SJC,4,2011,1
SJC,5,1989,1
SJC,5,1990,1
SJC,5,1994,1
SJC,5,1995,1
SJC,5,2008,2
SJC,5,2014,1
SJC,6,1988,1
SJC,6,1990,1
SJC,6,1992,1
SJC,6,1993,1
SJC,6,1995,1
SJC,6,1996,1
SJC,6,1997,1
SJC,6,2000,1
SJC,6,2002,2
SJC,6,2003,1
SJC,6,2004,1
SJC,6,2012,1
SJC,6,2018,1
SJC,7,1991,1
SJC,7,1992,1
SJC,7,1993,1
SJC,7,1995,1
SJC,7,1996,1
SJC,7,2001,2
SJC,7,2006,1
SJC,7,2009,1
SJC,7,2011,1
SJC,7,2013,1
SJC,8,1988,2
SJC,8,1989,1
SJC,8,1990,2
SJC,8,1996,1
SJC,8,1997,1
SJC,8,1998,1
SJC,8,1999,1
SJC,8,2000,1
SJC,8,2017,1
SJC,9,1988,1
SJC,9,1992,1
SJC,9,1998,1
SJC,9,2000,2
SJC,9,2013,1
SJC,10,1989,1
SJC,10,1991,1
SJC,10,1994,1
SJC,10,1996,1
SJC,10,2000,2
SJC,10,2009,1
SJC,10,2011,1
SJC,11,1988,1
SJC,11,1990,1
SJC,11,1991,1
SJC,11,1996,3
SJC,11,2000,1
SJC,11,2002,1
SJC,11,2004,1
SJC,11,2006,1
SJC,12,1988,1
SJC,12,1989,2
SJC,12,1990,1
SJC,12,1991,1
SJC,12,1994,1
SJC,12,1996,2
SJC,12,1999,1
SJC,12,2006,1
SJU,1,1988,1
SJU,1,1989,2
SJU,1,1992,1
SJU,1,1994,1
SJU,1,2000,1
SJU,2,1991,1
SJU,2,1992,1
SJU,2,1993,1
SJU,2,1995,1
SJU,2,1999,2
SJU,2,2009,1
SJU,3,1990,2
SJU,3,1992,1
SJU,3,1993,1
SJU,3,1998,1
SJU,3,2007,1
SJU,3,2010,1
SJU,3,2011,1
SJU,4,1988,1
SJU,4,1993,1
SJU,4,1994,1
SJU,4,1997,1
SJU,4,1998,1
SJU,4,2001,1
SJU,4,2010,1
SJU,5,1990,1
SJU,5,1998,1
SJU,5,2000,1
SJU,6,1998,1
SJU,7,1988,1
SJU,7,1996,1
SJU,7,1998,1
SJU,7,1999,1
SJU,7,2008,1
SJU,7,2010,1
SJU,8,1988,1
SJU,8,1990,1
SJU,8,1991,1
SJU,8,1993,1
SJU,8,1994,1
SJU,8,1996,1
SJU,8,1999,2
SJU,8,2000,1
SJU,8,2002,1
SJU,8,2003,1
SJU,8,2010,1
SJU,8,2011,1
SJU,8,2014,1
SJU,9,1994,1
SJU,9,1995,1
SJU,9,1996,2
SJU,9,2003,1
SJU,9,2006,1
SJU,9,2016,1
SJU,10,1988,1
SJU,10,1992,1
SJU,10,1994,1
SJU,10,1995,1
SJU,10,2000,1
SJU,11,1988,1
SJU,11,1990,1
SJU,11,2006,1
SJU,11,2011,1
SJU,12,1988,1
SJU,12,1990,1
SJU,12,1997,1
SJU,12,2005,1
SLC,1,1988,2
SLC,1,1989,2
SLC,1,1990,1
SLC,1,1991,4
SLC,1,1992,1
SLC,1,1993,4
SLC,1,1996,2
SLC,1,1997,4
SLC,1,1998,5
SLC,1,1999,2
SLC,1,2000,1
SLC,1,2001,3
SLC,1,2002,1
SLC,1,2003,1
SLC,1,2006,2
SLC,1,2007,1
SLC,1,2014,1
SLC,2,1988,1
SLC,2,1992,1
SLC,2,1993,3
SLC,2,1994,2
SLC,2,1995,2
SLC,2,1996,1
SLC,2,1997,1
SLC,2,1998,2
SLC,2,2003,2
SLC,2,2004,1
SLC,2,2005,1
SLC,2,2006,2
SLC,2,2008,1
SLC,2,2009,1
SLC,3,1988,2
SLC,3,1990,2
SLC,3,1991,1
SLC,3,1992,1
SLC,3,1993,1
SLC,3,1994,2
SLC,3,1995,3
SLC,3,1996,1
SLC,3,1997,2
SLC,3,1999,2
SLC,3,2002,2
SLC,3,2004,1
SLC,3,2006,2
SLC,3,2007,1
SLC,3,2008,2
SLC,3,2009,1
SLC,4,1988,3
SLC,4,1989,2
SLC,4,1990,2
SLC,4,1993,1
SLC,4,1994,1
SLC,4,1995,2
SLC,4,1996,4
SLC,4,1997,1
SLC,4,1999,4
SLC,4,2001,2
SLC,4,2002,1
SLC,4,2003,3
SLC,4,2004,2
SLC,4,2006,1
SLC,4,2008,1
SLC,4,2009,1
SLC,4,2010,1
SLC,5,1988,2
SLC,5,1990,2
SLC,5,1991,2
SLC,5,1993,4
SLC,5,1994,5
SLC,5,1996,2
SLC,5,1997,1
SLC,5,1998,1
SLC,5,2003,1
SLC,5,2004,1
SLC,5,2005,1
SLC,5,2009,1
SLC,5,2013,1
SLC,5,2015,2
SLC,5,2016,1
SLC,6,1988,2
SLC,6,1991,1
SLC,6,1993,1
SLC,6,1995,2
SLC,6,1996,5
SLC,6,1998,1
SLC,6,2003,3
SLC,6,2004,2
SLC,6,2005,1
SLC,6,2006,1
SLC,6,2009,1
SLC,6,2010,1
SLC,6,2011,2
SLC,6,2019,1
SLC,7,1988,1
SLC,7,1990,2
SLC,7,1993,1
SLC,7,1994,2
SLC,7,1996,2
SLC,7,1998,1
SLC,7,1999,1
SLC,7,2000,1
SLC,7,2001,1
SLC,7,2002,2
SLC,7,2003,1
SLC,7,2004,1
SLC,7,2009,2
SLC,8,1989,3
SLC,8,1991,2
SLC,8,1993,2
SLC,8,1994,3
SLC,8,1995,2
SLC,8,1997,2
SLC,8,1998,3
SLC,8,1999,2
SLC,8,2000,1
SLC,8,2001,1
SLC,8,2002,1
SLC,8,2008,1
SLC,8,2013,1
SLC,8,2016,1
SLC,9,1988,1
SLC,9,1989,2
SLC,9,1990,2
SLC,9,1993,2
SLC,9,1994,3
SLC,9,1995,1
SLC,9,1996,2
SLC,9,1997,4
SLC,9,1998,1
SLC,9,1999,2
SLC,9,2001,2
SLC,9,2002,3
SLC,9,2003,3
SLC,9,2004,1
SLC,9,2005,1
SLC,9,2007,1
SLC,9,2011,1
SLC,9,2014,1
SLC,10,1989,2
SLC,10,1990,1
SLC,10,1994,1
SLC,10,1995,2
SLC,10,1996,6
SLC,10,1997,1
SLC,10,1998,1
SLC,10,2000,3
SLC,10,2002,2
SLC,10,2003,1
SLC,10,2004,1
SLC,10,2007,1
SLC,10,2008,3
SLC,10,2009,1
SLC,10,2016,1
SLC,11,1988,3
SLC,11,1989,1
SLC,11,1990,3
SLC,11,1991,2
SLC,11,1992,1
SLC,11,1993,2
SLC,11,1994,2
SLC,11,1995,1
SLC,11,1996,2
SLC,11,1997,2
SLC,11,2000,1
SLC,11,2001,3
SLC,11,2007,2
SLC,11,2008,1
SLC,11,2009,2
SLC,11,2010,1
SLC,11,2011,2
SLC,11,2018,1
SLC,12,1988,5
SLC,12,1989,2
SLC,12,1990,3
SLC,12,1991,1
SLC,12,1992,2
SLC,12,1994,3
SLC,12,1995,5
SLC,12,1996,1
SLC,12,1997,1
SLC,12,1999,2
SLC,12,2000,2
SLC,12,2001,1
SLC,12,2002,2
SLC,12,2005,1
SLC,12,2008,1
SLC,12,2011,2
SLC,12,2013,2
SLJ,1,1989,1
SLJ,1,2013,1
SLJ,2,2003,1
SLJ,3,2007,1
SLJ,3,2014,1
SLJ,4,1988,1
SLJ,4,1991,1
SLJ,4,1993,2
SLJ,4,1999,1
SLJ,5,1993,1
SLJ,5,1994,1
SLJ,5,1995,1
SLJ,5,2008,1
SLJ,6,1990,1
SLJ,7,1988,1
SLJ,7,1989,1
SLJ,8,1988,1
SLJ,9,1989,1
SLJ,9,2001,1
SLJ,10,2011,1
SLJ,12,1993,1
SLJ,12,2010,1
SMF,1,1988,1
SMF,1,1992,1
SMF,1,1998,1
SMF,1,2000,1
SMF,1,2002,1
SMF,1,2003,1
SMF,1,2005,1
SMF,1,2008,1
SMF,2,1990,1
SMF,2,1991,1
SMF,2,1993,1
SMF,3,1994,1
SMF,3,1999,1
SMF,3,2007,1
SMF,4,1988,1
SMF,4,1999,1
SMF,4,2001,1
SMF,4,2005,1
SMF,5,1988,1
SMF,5,2008,1
SMF,5,2017,2
SMF,6,1990,1
SMF,6,1992,1
SMF,6,1999,1
SMF,6,2002,1
SMF,7,2001,2
SMF,7,2008,1
SMF,7,2013,1
SMF,7,2015,1
SMF,8,1996,1
SMF,8,1997,1
SMF,8,2010,1
SMF,8,2014,1
SMF,9,1990,1
SMF,9,1999,1
SMF,9,2015,1
SMF,10,1998,1
SMF,10,1999,1
SMF,10,2006,1
SMF,10,2013,1
SMF,11,1990,1
SMF,11,1992,1
SMF,12,1989,1
SMF,12,1994,1
SMF,12,1998,1
SMF,12,2002,2
SMF,12,2006,2
SMF,12,2011,2
SMF,12,2017,1
SMF,12,2018,1
SNA,1,1990,1
SNA,1,1991,1
SNA,1,1992,2
SNA,1,1994,1
SNA,1,1995,1
SNA,1,1999,1
SNA,1,2001,2
SNA,1,2002,2
SNA,1,2003,1
SNA,1,2012,2
SNA,2,1988,3
SNA,2,1991,2
SNA,2,1995,1
SNA,2,2003,1
SNA,2,2004,1
SNA,2,2006,1
SNA,2,2010,1
SNA,2,2011,1
SNA,2,2015,1
SNA,2,2016,1
SNA,2,2017,1
SNA,2,2018,1
SNA,3,1988,2
SNA,3,1989,2
SNA,3,1990,1
SNA,3,1991,1
SNA,3,1992,1
SNA,3,1993,2
SNA,3,1996,3
SNA,3,1998,1
SNA,3,1999,1
SNA,3,2000,2
SNA,3,2004,1
SNA,3,2005,1
SNA,3,2008,1
SNA,3,2011,1
SNA,3,2015,1
SNA,3,2018,2
SNA,4,1988,2
SNA,4,1990,1
SNA,4,1991,1
SNA,4,1993,1
SNA,4,1994,1
SNA,4,1999,2
SNA,4,2002,2
SNA,4,2013,1
SNA,4,2014,1
SNA,4,2016,1
SNA,4,2019,1
SNA,5,1990,3
SNA,5,1991,2
SNA,5,1997,1
SNA,5,2000,1
SNA,5,2001,1
SNA,5,2004,1
SNA,5,2006,1
SNA,5,2007,1
SNA,5,2009,1
SNA,5,2012,1
SNA,5,2016,2
SNA,6,1990,1
SNA,6,1993,1
SNA,6,2001,2
SNA,6,2011,2
SNA,6,2013,2
SNA,6,2015,1
SNA,7,1991,1
SNA,7,1992,1
SNA,7,1995,1
SNA,7,2014,1
SNA,8,1988,3
SNA,8,1990,1
SNA,8,1991,1
SNA,8,1992,1
SNA,8,1994,1
SNA,8,1996,2
SNA,8,1997,1
SNA,8,1998,2
SNA,8,2001,3
SNA,8,2003,2
SNA,8,2007,1
SNA,8,2008,1
SNA,8,2009,1
SNA,8,2013,1
SNA,8,2014,1
SNA,8,2016,1
SNA,9,1988,2
SNA,9,1989,1
SNA,9,1993,1
SNA,9,1994,1
SNA,9,1995,1
SNA,9,1997,1
SNA,9,2001,1
SNA,9,2002,1
SNA,10,1988,1
SNA,10,1989,2
SNA,10,1990,2
SNA,10,1991,1
SNA,10,1992,1
SNA,10,1996,1
SNA,10,1997,1
SNA,10,1998,1
SNA,10,2001,1
SNA,10,2004,2
SNA,10,2009,1
SNA,10,2010,2
SNA,10,2012,1
SNA,10,2013,1
SNA,10,2015,1
SNA,10,2016,1
SNA,10,2019,1
SNA,11,1988,1
SNA,11,1990,3
SNA,11,1991,1
SNA,11,1993,1
SNA,11,1994,2
SNA,11,1996,1
SNA,11,1997,2
SNA,11,1999,1
SNA,11,2001,1
SNA,11,2003,1
SNA,11,2013,1
SNA,11,2015,1
SNA,11,2016,1
SNA,11,2017,1
SNA,12,1990,2
SNA,12,1991,2
SNA,12,1993,1
SNA,12,1996,1
SNA,12,1999,1
SNA,12,2000,1
SNA,12,2008,1
SNA,12,2011,1
SNA,12,2015,1
SNA,12,2018,1
SPB,1,2000,2
SPB,1,2018,1
SPB,2,1998,1
SPB,2,2001,1
SPB,3,1998,1
SPB,3,2001,1
SPB,3,2002,1
SPB,5,1996,1
SPB,5,2010,1
SPB,6,1992,1
SPB,6,2005,1
SPB,6,2017,1
SPB,8,1993,1
SPB,8,2001,1
SPB,9,1996,1
SPB,9,2011,1
SPB,10,1997,1
SPB,11,1996,1
STL,1,1988,4
STL,1,1989,2
STL,1,1990,5
STL,1,1991,1
STL,1,1993,1
STL,1,1996,1
STL,1,1998,1
STL,1,1999,2
STL,1,2001,1
STL,1,2004,1
STL,1,2008,1
STL,1,2012,1
STL,1,2013,1
STL,2,1988,17
STL,2,1990,4
STL,2,2003,1
STL,2,2013,1
STL,3,1988,8
STL,3,1989,2
STL,3,1990,7
STL,3,1992,2
STL,3,1993,1
STL,3,1995,2
STL,3,1996,1
STL,3,1997,1
STL,3,2014,1
STL,3,2015,1
STL,4,1988,7
STL,4,1989,3
STL,4,1990,5
STL,4,2003,2
STL,5,1988,17
STL,5,1989,2
STL,5,1990,2
STL,5,1993,1
STL,5,1995,1
STL,5,1997,1
STL,5,2003,1
STL,5,2004,2
STL,5,2005,1
STL,5,2006,1
STL,5,2008,1
STL,6,1988,18
STL,6,1989,2
STL,6,1990,1
STL,6,1994,1
STL,6,1997,1
STL,6,1998,2
STL,6,1999,1
STL,6,2000,1
STL,6,2002,2
STL,6,2007,2
STL,7,1988,6
STL,7,1989,8
STL,7,1990,1
STL,7,1992,2
STL,7,2000,1
STL,7,2001,2
STL,7,2003,2
STL,7,2008,1
STL,8,1988,12
STL,8,1989,5
STL,8,1990,4
STL,8,1991,3
STL,8,1992,2
STL,8,1995,1
STL,8,1999,1
STL,8,2002,1
STL,8,2006,1
STL,8,2012,1
STL,9,1988,7
STL,9,1989,6
STL,9,1990,2
STL,9,1991,1
STL,9,1992,1
STL,9,1993,2
STL,9,2002,1
STL,9,2003,1
STL,9,2009,1
STL,9,2015,1
STL,10,1988,4
STL,10,1989,9
STL,10,1990,3
STL,10,1991,2
STL,10,1992,1
STL,10,1999,2
STL,10,2000,1
STL,10,2003,1
STL,10,2006,1
STL,11,1988,2
STL,11,1989,4
STL,11,1990,4
STL,11,1991,2
STL,11,1992,1
STL,11,1994,1
STL,11,2000,1
STL,11,2002,1
STL,11,2003,1
STL,11,2009,1
STL,11,2016,1
STL,11,2018,1
STL,12,1988,7
STL,12,1989,4
STL,12,1991,2
STL,12,1993,1
STL,12,1994,2
STL,12,1995,1
STL,12,2000,1
STL,12,2003,1
STL,12,2007,1
STL,12,2008,2
STL,12,2010,2
STL,12,2012,2
TCY,1,1993,1
TCY,2,2002,1
TCY,2,2014,1
TCY,3,1988,1
TCY,4,1991,1
TCY,5,1989,1
TCY,5,1997,1
TCY,5,2010,1
TCY,5,2015,1
TCY,6,1988,1
TCY,6,2001,1
TCY,7,1991,1
TCY,8,1991,1
TCY,8,1992,1
TCY,8,1998,1
TCY,8,2005,1
TCY,9,1999,1
TCY,10,2010,1
TCY,11,1989,1
TCY,12,1992,1
TKC,5,1988,1
TKI,1,1989,1
TKI,1,1996,1
TKI,2,1993,1
TKI,2,2009,1
TKI,3,2005,1
TKI,3,2012,1
TKI,3,2013,1
TKI,4,1990,2
TKI,4,2000,1
TKI,4,2015,1
TKI,5,1998,1
TKI,5,2004,1
TKI,6,1992,1
TKI,6,1997,1
TKI,6,2012,1
TKI,6,2013,1
TKI,6,2015,1
TKI,7,2006,1
TKI,7,2007,1
TKI,7,2013,1
TKI,7,2017,1
TKI,8,1989,1
TKI,8,1990,1
TKI,8,2011,1
TKI,8,2014,1
TKI,9,1990,1
TKI,9,2015,1
TKI,9,2018,1
TKI,10,1989,1
TKI,10,2010,1
TKI,11,1990,1
TKI,11,1995,1
