,tracon,year,month,ntsb_incidents,ntsb_accidents,faa_incidents,faa_ntsb_overlap,NTSB_FAA_incidents_total,NTSB_FAA_incidents_total_nodups,num_obs,num_obs_sum,num_word_sum,num_word_avg,num_unique_word_sum,num_unique_word_avg,FAA_total_sum,FAA_total_avg,FAA_unique_sum,FAA_unique_avg,NASA_total_sum,NASA_total_avg,NASA_unique_sum,NASA_unique_avg,AtcAdvisoryMultCount_sum,AtcAdvisoryMultCount_avg
8120,MSP,1990.0,12.0,0.0,0.0,3.0,0.0,3.0,3.0,2.0,10.0,5017.0,501.7,1191.0,119.1,131.0,13.1,31.0,3.1,589.0,58.9,124.0,12.4,12.0,1.2
8121,MSP,1991.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,7.0,3975.0,567.8571428571429,995.0,142.14285714285714,113.0,16.142857142857142,28.0,4.0,480.0,68.57142857142857,108.0,15.428571428571429,9.0,1.2857142857142858
8122,MSP,1991.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,7.0,4422.0,631.7142857142857,1042.0,148.85714285714286,128.0,18.285714285714285,31.0,4.428571428571429,521.0,74.42857142857143,117.0,16.714285714285715,9.0,1.2857142857142858
8123,MSP,1991.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,8.0,4308.0,538.5,1039.0,129.875,138.0,17.25,30.0,3.75,531.0,66.375,118.0,14.75,8.0,1.0
8124,MSP,1991.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,8.0,3459.0,432.375,939.0,117.375,114.0,14.25,29.0,3.625,496.0,62.0,113.0,14.125,8.0,1.0
8125,MSP,1991.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,4767.0,529.6666666666666,1089.0,121.0,168.0,18.666666666666668,34.0,3.7777777777777777,653.0,72.55555555555556,128.0,14.222222222222221,9.0,1.0
8126,MSP,1991.0,6.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,10.0,5708.0,570.8,1203.0,120.3,185.0,18.5,33.0,3.3,796.0,79.6,142.0,14.2,11.0,1.1
8127,MSP,1991.0,7.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,10.0,6972.0,697.2,1361.0,136.1,226.0,22.6,37.0,3.7,980.0,98.0,158.0,15.8,11.0,1.1
8128,MSP,1991.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,10.0,7518.0,751.8,1463.0,146.3,262.0,26.2,38.0,3.8,1106.0,110.6,164.0,16.4,11.0,1.1
8129,MSP,1991.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,10.0,8320.0,832.0,1549.0,154.9,268.0,26.8,36.0,3.6,1187.0,118.7,166.0,16.6,11.0,1.1
8130,MSP,1991.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,11.0,9066.0,824.1818181818181,1649.0,149.9090909090909,287.0,26.09090909090909,38.0,3.4545454545454546,1246.0,113.27272727272727,168.0,15.272727272727273,12.0,1.0909090909090908
8131,MSP,1991.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,9345.0,849.5454545454545,1685.0,153.1818181818182,288.0,26.181818181818183,42.0,3.8181818181818183,1334.0,121.27272727272727,173.0,15.727272727272727,12.0,1.0909090909090908
8132,MSP,1991.0,12.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,16.0,10172.0,635.75,1668.0,104.25,303.0,18.9375,41.0,2.5625,1391.0,86.9375,168.0,10.5,18.0,1.125
8133,MSP,1992.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,9761.0,488.05,1607.0,80.35,297.0,14.85,40.0,2.0,1330.0,66.5,153.0,7.65,22.0,1.1
8134,MSP,1992.0,2.0,0.0,0.0,3.0,0.0,3.0,3.0,2.0,19.0,9576.0,504.0,1594.0,83.89473684210526,300.0,15.789473684210526,36.0,1.894736842105263,1300.0,68.42105263157895,147.0,7.7368421052631575,21.0,1.105263157894737
8135,MSP,1992.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,2.0,17.0,9230.0,542.9411764705883,1515.0,89.11764705882354,296.0,17.41176470588235,36.0,2.1176470588235294,1274.0,74.94117647058823,143.0,8.411764705882353,19.0,1.1176470588235294
8136,MSP,1992.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,17.0,9598.0,564.5882352941177,1511.0,88.88235294117646,322.0,18.941176470588236,36.0,2.1176470588235294,1363.0,80.17647058823529,142.0,8.352941176470589,19.0,1.1176470588235294
8137,MSP,1992.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,17.0,8355.0,491.47058823529414,1356.0,79.76470588235294,287.0,16.88235294117647,30.0,1.7647058823529411,1197.0,70.41176470588235,127.0,7.470588235294118,19.0,1.1176470588235294
8138,MSP,1992.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,13.0,5964.0,458.7692307692308,1215.0,93.46153846153847,219.0,16.846153846153847,28.0,2.1538461538461537,936.0,72.0,121.0,9.307692307692308,13.0,1.0
8139,MSP,1992.0,7.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,10.0,7512.0,751.2,1240.0,124.0,255.0,25.5,27.0,2.7,1219.0,121.9,121.0,12.1,10.0,1.0
8140,MSP,1992.0,8.0,0.0,0.0,3.0,0.0,3.0,3.0,4.0,10.0,7235.0,723.5,1210.0,121.0,223.0,22.3,25.0,2.5,1182.0,118.2,126.0,12.6,10.0,1.0
8141,MSP,1992.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,12.0,6542.0,545.1666666666666,1159.0,96.58333333333333,197.0,16.416666666666668,22.0,1.8333333333333333,1076.0,89.66666666666667,123.0,10.25,12.0,1.0
8142,MSP,1992.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.0,5443.0,453.5833333333333,945.0,78.75,158.0,13.166666666666666,19.0,1.5833333333333333,930.0,77.5,105.0,8.75,12.0,1.0
8143,MSP,1992.0,11.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,14.0,5864.0,418.85714285714283,1023.0,73.07142857142857,159.0,11.357142857142858,21.0,1.5,985.0,70.35714285714286,114.0,8.142857142857142,14.0,1.0
8144,MSP,1992.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,5591.0,508.27272727272725,991.0,90.0909090909091,153.0,13.909090909090908,21.0,1.9090909090909092,932.0,84.72727272727273,113.0,10.272727272727273,11.0,1.0
8145,MSP,1993.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,3401.0,283.4166666666667,916.0,76.33333333333333,93.0,7.75,19.0,1.5833333333333333,556.0,46.333333333333336,108.0,9.0,12.0,1.0
8146,MSP,1993.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,2635.0,188.21428571428572,833.0,59.5,82.0,5.857142857142857,17.0,1.2142857142857142,411.0,29.357142857142858,99.0,7.071428571428571,14.0,1.0
8147,MSP,1993.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,11.0,2198.0,199.8181818181818,736.0,66.9090909090909,74.0,6.7272727272727275,17.0,1.5454545454545454,346.0,31.454545454545453,95.0,8.636363636363637,11.0,1.0
8148,MSP,1993.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,3068.0,306.8,859.0,85.9,81.0,8.1,17.0,1.7,462.0,46.2,109.0,10.9,11.0,1.1
8149,MSP,1993.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8.0,3121.0,390.125,870.0,108.75,97.0,12.125,21.0,2.625,468.0,58.5,110.0,13.75,9.0,1.125
8150,MSP,1993.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3816.0,424.0,987.0,109.66666666666667,116.0,12.88888888888889,21.0,2.3333333333333335,539.0,59.888888888888886,118.0,13.11111111111111,10.0,1.1111111111111112
8151,MSP,1993.0,7.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,7.0,3715.0,530.7142857142857,921.0,131.57142857142858,118.0,16.857142857142858,19.0,2.7142857142857144,556.0,79.42857142857143,112.0,16.0,8.0,1.1428571428571428
8152,MSP,1993.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4055.0,675.8333333333334,975.0,162.5,112.0,18.666666666666668,22.0,3.6666666666666665,635.0,105.83333333333333,118.0,19.666666666666668,8.0,1.3333333333333333
8153,MSP,1993.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,4937.0,493.7,1160.0,116.0,139.0,13.9,27.0,2.7,738.0,73.8,129.0,12.9,12.0,1.2
8154,MSP,1993.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,4064.0,369.45454545454544,1112.0,101.0909090909091,128.0,11.636363636363637,25.0,2.272727272727273,581.0,52.81818181818182,115.0,10.454545454545455,12.0,1.0909090909090908
8155,MSP,1993.0,11.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,12.0,4966.0,413.8333333333333,1086.0,90.5,126.0,10.5,23.0,1.9166666666666667,692.0,57.666666666666664,117.0,9.75,13.0,1.0833333333333333
8156,MSP,1993.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,5296.0,407.38461538461536,1173.0,90.23076923076923,127.0,9.76923076923077,25.0,1.9230769230769231,737.0,56.69230769230769,121.0,9.307692307692308,14.0,1.0769230769230769
8157,MSP,1994.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,14.0,5968.0,426.2857142857143,1303.0,93.07142857142857,132.0,9.428571428571429,28.0,2.0,776.0,55.42857142857143,127.0,9.071428571428571,15.0,1.0714285714285714
8158,MSP,1994.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,6212.0,477.84615384615387,1299.0,99.92307692307692,147.0,11.307692307692308,27.0,2.076923076923077,788.0,60.61538461538461,131.0,10.076923076923077,13.0,1.0
8159,MSP,1994.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,5736.0,521.4545454545455,1171.0,106.45454545454545,124.0,11.272727272727273,21.0,1.9090909090909092,742.0,67.45454545454545,119.0,10.818181818181818,11.0,1.0
8160,MSP,1994.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,11.0,5447.0,495.1818181818182,1112.0,101.0909090909091,121.0,11.0,23.0,2.090909090909091,719.0,65.36363636363636,117.0,10.636363636363637,11.0,1.0
8161,MSP,1994.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,4723.0,472.3,1113.0,111.3,137.0,13.7,27.0,2.7,636.0,63.6,120.0,12.0,10.0,1.0
8162,MSP,1994.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,12.0,4158.0,346.5,1027.0,85.58333333333333,131.0,10.916666666666666,25.0,2.0833333333333335,607.0,50.583333333333336,114.0,9.5,12.0,1.0
8163,MSP,1994.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,4978.0,414.8333333333333,993.0,82.75,191.0,15.916666666666666,22.0,1.8333333333333333,800.0,66.66666666666667,114.0,9.5,12.0,1.0
8164,MSP,1994.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,5688.0,474.0,1049.0,87.41666666666667,202.0,16.833333333333332,19.0,1.5833333333333333,948.0,79.0,110.0,9.166666666666666,12.0,1.0
8165,MSP,1994.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,5883.0,490.25,1082.0,90.16666666666667,221.0,18.416666666666668,20.0,1.6666666666666667,976.0,81.33333333333333,115.0,9.583333333333334,12.0,1.0
8166,MSP,1994.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,5566.0,506.0,1021.0,92.81818181818181,211.0,19.181818181818183,19.0,1.7272727272727273,938.0,85.27272727272727,114.0,10.363636363636363,11.0,1.0
8167,MSP,1994.0,11.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,13.0,5236.0,402.7692307692308,1002.0,77.07692307692308,174.0,13.384615384615385,16.0,1.2307692307692308,848.0,65.23076923076923,108.0,8.307692307692308,14.0,1.0769230769230769
8168,MSP,1994.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,5567.0,463.9166666666667,1090.0,90.83333333333333,198.0,16.5,20.0,1.6666666666666667,895.0,74.58333333333333,125.0,10.416666666666666,13.0,1.0833333333333333
8169,MSP,1995.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,12.0,5362.0,446.8333333333333,1164.0,97.0,155.0,12.916666666666666,25.0,2.0833333333333335,791.0,65.91666666666667,129.0,10.75,13.0,1.0833333333333333
8170,MSP,1995.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,12.0,7034.0,586.1666666666666,1267.0,105.58333333333333,221.0,18.416666666666668,33.0,2.75,974.0,81.16666666666667,139.0,11.583333333333334,13.0,1.0833333333333333
8171,MSP,1995.0,3.0,0.0,1.0,1.0,0.0,2.0,2.0,5.0,11.0,7991.0,726.4545454545455,1412.0,128.36363636363637,229.0,20.818181818181817,36.0,3.272727272727273,1097.0,99.72727272727273,143.0,13.0,12.0,1.0909090909090908
8172,MSP,1995.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,9734.0,884.9090909090909,1611.0,146.45454545454547,285.0,25.90909090909091,39.0,3.5454545454545454,1396.0,126.9090909090909,155.0,14.090909090909092,12.0,1.0909090909090908
8173,MSP,1995.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9754.0,1083.7777777777778,1598.0,177.55555555555554,285.0,31.666666666666668,39.0,4.333333333333333,1432.0,159.11111111111111,158.0,17.555555555555557,9.0,1.0
8174,MSP,1995.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,10579.0,1057.9,1578.0,157.8,289.0,28.9,39.0,3.9,1512.0,151.2,155.0,15.5,10.0,1.0
8175,MSP,1995.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,9.0,9791.0,1087.888888888889,1471.0,163.44444444444446,282.0,31.333333333333332,39.0,4.333333333333333,1456.0,161.77777777777777,150.0,16.666666666666668,9.0,1.0
8176,MSP,1995.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,7568.0,630.6666666666666,1453.0,121.08333333333333,191.0,15.916666666666666,33.0,2.75,1096.0,91.33333333333333,144.0,12.0,12.0,1.0
8177,MSP,1995.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,7144.0,396.8888888888889,1391.0,77.27777777777777,196.0,10.88888888888889,30.0,1.6666666666666667,1072.0,59.55555555555556,145.0,8.055555555555555,18.0,1.0
8178,MSP,1995.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,6208.0,326.7368421052632,1262.0,66.42105263157895,162.0,8.526315789473685,26.0,1.368421052631579,902.0,47.473684210526315,130.0,6.842105263157895,19.0,1.0
8179,MSP,1995.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,6351.0,334.2631578947368,1276.0,67.15789473684211,170.0,8.947368421052632,24.0,1.263157894736842,950.0,50.0,126.0,6.631578947368421,19.0,1.0
8180,MSP,1995.0,12.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,17.0,5437.0,319.8235294117647,1206.0,70.94117647058823,138.0,8.117647058823529,21.0,1.2352941176470589,826.0,48.588235294117645,120.0,7.0588235294117645,17.0,1.0
8181,MSP,1996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,6124.0,360.2352941176471,1334.0,78.47058823529412,154.0,9.058823529411764,25.0,1.4705882352941178,887.0,52.1764705882353,122.0,7.176470588235294,17.0,1.0
8182,MSP,1996.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,14.0,5703.0,407.35714285714283,1252.0,89.42857142857143,147.0,10.5,27.0,1.9285714285714286,849.0,60.642857142857146,121.0,8.642857142857142,14.0,1.0
8183,MSP,1996.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5913.0,739.125,1291.0,161.375,149.0,18.625,28.0,3.5,876.0,109.5,122.0,15.25,8.0,1.0
8184,MSP,1996.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,5609.0,509.90909090909093,1262.0,114.72727272727273,135.0,12.272727272727273,28.0,2.5454545454545454,828.0,75.27272727272727,122.0,11.090909090909092,12.0,1.0909090909090908
8185,MSP,1996.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,5697.0,379.8,1292.0,86.13333333333334,133.0,8.866666666666667,29.0,1.9333333333333333,775.0,51.666666666666664,127.0,8.466666666666667,16.0,1.0666666666666667
8186,MSP,1996.0,6.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,14.0,6910.0,493.57142857142856,1398.0,99.85714285714286,172.0,12.285714285714286,31.0,2.2142857142857144,976.0,69.71428571428571,139.0,9.928571428571429,15.0,1.0714285714285714
8187,MSP,1996.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,5817.0,415.5,1237.0,88.35714285714286,134.0,9.571428571428571,26.0,1.8571428571428572,822.0,58.714285714285715,133.0,9.5,15.0,1.0714285714285714
8188,MSP,1996.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,5791.0,413.64285714285717,1225.0,87.5,141.0,10.071428571428571,23.0,1.6428571428571428,860.0,61.42857142857143,133.0,9.5,15.0,1.0714285714285714
8189,MSP,1996.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,14.0,5303.0,378.7857142857143,1163.0,83.07142857142857,117.0,8.357142857142858,20.0,1.4285714285714286,747.0,53.357142857142854,121.0,8.642857142857142,15.0,1.0714285714285714
8190,MSP,1996.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,10.0,6558.0,655.8,1321.0,132.1,148.0,14.8,23.0,2.3,912.0,91.2,131.0,13.1,10.0,1.0
8191,MSP,1996.0,11.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,7.0,6715.0,959.2857142857143,1339.0,191.28571428571428,172.0,24.571428571428573,23.0,3.2857142857142856,986.0,140.85714285714286,142.0,20.285714285714285,7.0,1.0
8192,MSP,1996.0,12.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,11.0,6960.0,632.7272727272727,1312.0,119.27272727272727,195.0,17.727272727272727,28.0,2.5454545454545454,1009.0,91.72727272727273,144.0,13.090909090909092,11.0,1.0
8193,MSP,1997.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,7351.0,490.06666666666666,1364.0,90.93333333333334,210.0,14.0,27.0,1.8,1057.0,70.46666666666667,146.0,9.733333333333333,15.0,1.0
8194,MSP,1997.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,17.0,8273.0,486.6470588235294,1494.0,87.88235294117646,230.0,13.529411764705882,29.0,1.7058823529411764,1161.0,68.29411764705883,152.0,8.941176470588236,17.0,1.0
8195,MSP,1997.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,8828.0,490.44444444444446,1558.0,86.55555555555556,250.0,13.88888888888889,31.0,1.7222222222222223,1219.0,67.72222222222223,151.0,8.38888888888889,18.0,1.0
8196,MSP,1997.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,5.0,18.0,8118.0,451.0,1450.0,80.55555555555556,235.0,13.055555555555555,30.0,1.6666666666666667,1123.0,62.388888888888886,141.0,7.833333333333333,18.0,1.0
8197,MSP,1997.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,8630.0,507.6470588235294,1445.0,85.0,239.0,14.058823529411764,27.0,1.588235294117647,1175.0,69.11764705882354,131.0,7.705882352941177,17.0,1.0
8198,MSP,1997.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,13.0,7874.0,605.6923076923077,1387.0,106.6923076923077,209.0,16.076923076923077,23.0,1.7692307692307692,1107.0,85.15384615384616,127.0,9.76923076923077,13.0,1.0
8199,MSP,1997.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,9198.0,836.1818181818181,1602.0,145.63636363636363,242.0,22.0,27.0,2.4545454545454546,1260.0,114.54545454545455,138.0,12.545454545454545,11.0,1.0
8200,MSP,1997.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,10.0,8911.0,891.1,1557.0,155.7,235.0,23.5,28.0,2.8,1263.0,126.3,136.0,13.6,10.0,1.0
8201,MSP,1997.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,9.0,8360.0,928.8888888888889,1491.0,165.66666666666666,227.0,25.22222222222222,27.0,3.0,1222.0,135.77777777777777,134.0,14.88888888888889,9.0,1.0
8202,MSP,1997.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,8508.0,850.8,1536.0,153.6,227.0,22.7,25.0,2.5,1254.0,125.4,140.0,14.0,11.0,1.1
8203,MSP,1997.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,7782.0,598.6153846153846,1494.0,114.92307692307692,189.0,14.538461538461538,24.0,1.8461538461538463,1120.0,86.15384615384616,138.0,10.615384615384615,14.0,1.0769230769230769
8204,MSP,1997.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,6668.0,444.53333333333336,1427.0,95.13333333333334,155.0,10.333333333333334,26.0,1.7333333333333334,906.0,60.4,136.0,9.066666666666666,16.0,1.0666666666666667
8205,MSP,1998.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,5931.0,395.4,1292.0,86.13333333333334,144.0,9.6,30.0,2.0,806.0,53.733333333333334,138.0,9.2,16.0,1.0666666666666667
8206,MSP,1998.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,15.0,5519.0,367.93333333333334,1257.0,83.8,134.0,8.933333333333334,32.0,2.1333333333333333,735.0,49.0,135.0,9.0,16.0,1.0666666666666667
8207,MSP,1998.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,4957.0,309.8125,1157.0,72.3125,119.0,7.4375,31.0,1.9375,661.0,41.3125,131.0,8.1875,17.0,1.0625
8208,MSP,1998.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,14.0,3638.0,259.85714285714283,911.0,65.07142857142857,92.0,6.571428571428571,29.0,2.0714285714285716,466.0,33.285714285714285,107.0,7.642857142857143,14.0,1.0
8209,MSP,1998.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3310.0,300.90909090909093,845.0,76.81818181818181,95.0,8.636363636363637,29.0,2.6363636363636362,459.0,41.72727272727273,112.0,10.181818181818182,11.0,1.0
8210,MSP,1998.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,7224.0,722.4,1245.0,124.5,211.0,21.1,33.0,3.3,904.0,90.4,135.0,13.5,10.0,1.0
8211,MSP,1998.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7188.0,898.5,1219.0,152.375,228.0,28.5,30.0,3.75,952.0,119.0,131.0,16.375,8.0,1.0
8212,MSP,1998.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9181.0,1020.1111111111111,1516.0,168.44444444444446,273.0,30.333333333333332,33.0,3.6666666666666665,1233.0,137.0,152.0,16.88888888888889,9.0,1.0
8213,MSP,1998.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,10.0,11200.0,1120.0,1789.0,178.9,321.0,32.1,37.0,3.7,1576.0,157.6,168.0,16.8,11.0,1.1
8214,MSP,1998.0,10.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,12.0,11562.0,963.5,1828.0,152.33333333333334,326.0,27.166666666666668,38.0,3.1666666666666665,1634.0,136.16666666666666,171.0,14.25,13.0,1.0833333333333333
8215,MSP,1998.0,11.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,14.0,12243.0,874.5,1889.0,134.92857142857142,343.0,24.5,36.0,2.5714285714285716,1718.0,122.71428571428571,175.0,12.5,15.0,1.0714285714285714
8216,MSP,1998.0,12.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,15.0,9752.0,650.1333333333333,1713.0,114.2,270.0,18.0,35.0,2.3333333333333335,1490.0,99.33333333333333,169.0,11.266666666666667,16.0,1.0666666666666667
8217,MSP,1999.0,1.0,0.0,0.0,6.0,0.0,6.0,6.0,1.0,15.0,9032.0,602.1333333333333,1637.0,109.13333333333334,221.0,14.733333333333333,34.0,2.2666666666666666,1365.0,91.0,160.0,10.666666666666666,16.0,1.0666666666666667
8218,MSP,1999.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,17.0,7302.0,429.52941176470586,1397.0,82.17647058823529,204.0,12.0,29.0,1.7058823529411764,1140.0,67.05882352941177,148.0,8.705882352941176,19.0,1.1176470588235294
8219,MSP,1999.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,19.0,6009.0,316.2631578947368,1164.0,61.26315789473684,171.0,9.0,27.0,1.4210526315789473,864.0,45.473684210526315,129.0,6.7894736842105265,20.0,1.0526315789473684
8220,MSP,1999.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,18.0,6339.0,352.1666666666667,1152.0,64.0,188.0,10.444444444444445,27.0,1.5,970.0,53.888888888888886,126.0,7.0,19.0,1.0555555555555556
8221,MSP,1999.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,19.0,6139.0,323.10526315789474,1142.0,60.10526315789474,175.0,9.210526315789474,26.0,1.368421052631579,946.0,49.78947368421053,125.0,6.578947368421052,20.0,1.0526315789473684
8222,MSP,1999.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,4761.0,280.05882352941177,1064.0,62.588235294117645,135.0,7.9411764705882355,21.0,1.2352941176470589,763.0,44.88235294117647,119.0,7.0,18.0,1.0588235294117647
8223,MSP,1999.0,7.0,0.0,1.0,3.0,0.0,4.0,4.0,2.0,21.0,4452.0,212.0,1020.0,48.57142857142857,127.0,6.0476190476190474,16.0,0.7619047619047619,719.0,34.23809523809524,108.0,5.142857142857143,22.0,1.0476190476190477
8224,MSP,1999.0,8.0,0.0,0.0,3.0,0.0,3.0,3.0,2.0,17.0,4548.0,267.52941176470586,941.0,55.35294117647059,125.0,7.352941176470588,16.0,0.9411764705882353,783.0,46.05882352941177,110.0,6.470588235294118,17.0,1.0
8225,MSP,1999.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,13.0,4799.0,369.15384615384613,973.0,74.84615384615384,136.0,10.461538461538462,19.0,1.4615384615384615,851.0,65.46153846153847,116.0,8.923076923076923,13.0,1.0
8226,MSP,1999.0,10.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,13.0,4200.0,323.0769230769231,935.0,71.92307692307692,118.0,9.076923076923077,18.0,1.3846153846153846,709.0,54.53846153846154,109.0,8.384615384615385,13.0,1.0
8227,MSP,1999.0,11.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,10.0,3557.0,355.7,837.0,83.7,114.0,11.4,18.0,1.8,593.0,59.3,97.0,9.7,10.0,1.0
8228,MSP,1999.0,12.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,10.0,4191.0,419.1,905.0,90.5,141.0,14.1,17.0,1.7,700.0,70.0,103.0,10.3,10.0,1.0
8229,MSP,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4458.0,557.25,943.0,117.875,144.0,18.0,17.0,2.125,739.0,92.375,105.0,13.125,9.0,1.125
