,year,month,tracon,num_obs,AtcAdvisoryMultCount_sum,word_count_sum,unique_word_count_sum,FAA_total_sum,FAA_unique_sum,NASA_total_sum,NASA_unique_sum,AtcAdvisoryMultCount_avg,word_count_avg,unique_word_count_avg,FAA_total_avg,FAA_unique_avg,NASA_total_avg,NASA_unique_avg
5795,2005.0,12.0,DFW,3,3,1112,531,32,12,130,65,1.0,370.6666666666667,177.0,10.666666666666666,4.0,43.333333333333336,21.666666666666668
5817,2006.0,1.0,DFW,2,2,359,202,20,8,54,31,1.0,179.5,101.0,10.0,4.0,27.0,15.5
5833,2006.0,2.0,DFW,1,1,153,102,2,2,25,20,1.0,153.0,102.0,2.0,2.0,25.0,20.0
5851,2006.0,3.0,DFW,2,2,871,401,38,13,108,51,1.0,435.5,200.5,19.0,6.5,54.0,25.5
5872,2006.0,4.0,DFW,2,2,400,221,24,11,53,30,1.0,200.0,110.5,12.0,5.5,26.5,15.0
5896,2006.0,5.0,DFW,4,6,677,392,44,15,125,63,1.5,169.25,98.0,11.0,3.75,31.25,15.75
5919,2006.0,6.0,DFW,4,6,1316,650,28,12,125,62,1.5,329.0,162.5,7.0,3.0,31.25,15.5
5942,2006.0,7.0,DFW,15,17,3031,1552,53,24,410,173,1.1333333333333333,202.06666666666666,103.46666666666667,3.533333333333333,1.6,27.333333333333332,11.533333333333333
5964,2006.0,8.0,DFW,4,5,1120,551,33,15,153,75,1.25,280.0,137.75,8.25,3.75,38.25,18.75
5986,2006.0,9.0,DFW,2,2,602,287,18,6,84,37,1.0,301.0,143.5,9.0,3.0,42.0,18.5
6008,2006.0,10.0,DFW,4,4,957,519,35,19,133,69,1.0,239.25,129.75,8.75,4.75,33.25,17.25
6033,2006.0,11.0,DFW,6,6,1272,716,28,18,161,94,1.0,212.0,119.33333333333333,4.666666666666667,3.0,26.833333333333332,15.666666666666666
6054,2006.0,12.0,DFW,4,4,1239,533,18,13,155,70,1.0,309.75,133.25,4.5,3.25,38.75,17.5
6078,2007.0,1.0,DFW,1,1,322,170,5,3,42,21,1.0,322.0,170.0,5.0,3.0,42.0,21.0
6096,2007.0,2.0,DFW,2,2,255,157,11,7,44,32,1.0,127.5,78.5,5.5,3.5,22.0,16.0
6114,2007.0,3.0,DFW,6,6,2438,1060,64,20,348,126,1.0,406.3333333333333,176.66666666666666,10.666666666666666,3.3333333333333335,58.0,21.0
6145,2007.0,5.0,DFW,1,1,409,193,15,8,61,30,1.0,409.0,193.0,15.0,8.0,61.0,30.0
6166,2007.0,6.0,DFW,2,2,102,89,4,3,24,22,1.0,51.0,44.5,2.0,1.5,12.0,11.0
6189,2007.0,7.0,DFW,1,1,61,48,1,1,7,7,1.0,61.0,48.0,1.0,1.0,7.0,7.0
6228,2007.0,9.0,DFW,1,1,253,125,10,6,45,21,1.0,253.0,125.0,10.0,6.0,45.0,21.0
6299,2008.0,1.0,DFW,2,2,694,346,18,10,102,38,1.0,347.0,173.0,9.0,5.0,51.0,19.0
6346,2008.0,4.0,DFW,1,1,252,145,5,3,47,26,1.0,252.0,145.0,5.0,3.0,47.0,26.0
6365,2008.0,5.0,DFW,1,1,274,112,13,4,45,16,1.0,274.0,112.0,13.0,4.0,45.0,16.0
6383,2008.0,6.0,DFW,2,2,292,188,14,5,45,28,1.0,146.0,94.0,7.0,2.5,22.5,14.0
6426,2008.0,8.0,DFW,1,1,191,114,5,1,13,7,1.0,191.0,114.0,5.0,1.0,13.0,7.0
6439,2008.0,9.0,DFW,4,4,1594,700,52,20,224,82,1.0,398.5,175.0,13.0,5.0,56.0,20.5
6467,2008.0,11.0,DFW,1,1,185,106,10,6,36,23,1.0,185.0,106.0,10.0,6.0,36.0,23.0
6483,2008.0,12.0,DFW,2,2,337,186,4,3,4,3,1.0,168.5,93.0,2.0,1.5,2.0,1.5
6500,2009.0,1.0,DFW,1,1,128,86,4,3,4,4,1.0,128.0,86.0,4.0,3.0,4.0,4.0
6515,2009.0,2.0,DFW,2,2,446,236,14,7,15,9,1.0,223.0,118.0,7.0,3.5,7.5,4.5
6531,2009.0,3.0,DFW,2,2,156,106,1,1,2,2,1.0,78.0,53.0,0.5,0.5,1.0,1.0
6583,2009.0,7.0,DFW,4,5,1469,637,5,2,20,9,1.25,367.25,159.25,1.25,0.5,5.0,2.25
6602,2009.0,8.0,DFW,2,3,538,309,7,5,16,9,1.5,269.0,154.5,3.5,2.5,8.0,4.5
6637,2009.0,10.0,DFW,2,2,419,231,1,1,2,2,1.0,209.5,115.5,0.5,0.5,1.0,1.0
6655,2009.0,11.0,DFW,6,6,2040,1066,14,10,19,14,1.0,340.0,177.66666666666666,2.3333333333333335,1.6666666666666667,3.1666666666666665,2.3333333333333335
6670,2009.0,12.0,DFW,2,2,1357,534,11,5,16,7,1.0,678.5,267.0,5.5,2.5,8.0,3.5
6690,2010.0,1.0,DFW,1,1,510,228,10,4,10,4,1.0,510.0,228.0,10.0,4.0,10.0,4.0
6704,2010.0,2.0,DFW,7,9,4023,1693,47,21,68,33,1.2857142857142858,574.7142857142857,241.85714285714286,6.714285714285714,3.0,9.714285714285714,4.714285714285714
6720,2010.0,3.0,DFW,1,1,574,264,17,5,22,6,1.0,574.0,264.0,17.0,5.0,22.0,6.0
6736,2010.0,4.0,DFW,2,2,621,320,6,4,5,3,1.0,310.5,160.0,3.0,2.0,2.5,1.5
6755,2010.0,5.0,DFW,2,2,1926,710,44,15,43,20,1.0,963.0,355.0,22.0,7.5,21.5,10.0
6809,2010.0,8.0,DFW,1,1,76,53,0,0,1,1,1.0,76.0,53.0,0.0,0.0,1.0,1.0
6828,2010.0,9.0,DFW,2,2,485,265,6,3,11,6,1.0,242.5,132.5,3.0,1.5,5.5,3.0
6865,2010.0,11.0,DFW,2,2,763,367,13,4,19,6,1.0,381.5,183.5,6.5,2.0,9.5,3.0
6890,2010.0,12.0,DFW,1,1,398,181,3,2,3,2,1.0,398.0,181.0,3.0,2.0,3.0,2.0
6910,2011.0,1.0,DFW,1,1,175,105,0,0,2,2,1.0,175.0,105.0,0.0,0.0,2.0,2.0
6925,2011.0,2.0,DFW,2,2,1143,485,18,11,28,14,1.0,571.5,242.5,9.0,5.5,14.0,7.0
6940,2011.0,3.0,DFW,1,2,324,145,12,6,18,6,2.0,324.0,145.0,12.0,6.0,18.0,6.0
7008,2011.0,7.0,DFW,1,1,185,100,5,2,5,2,1.0,185.0,100.0,5.0,2.0,5.0,2.0
7025,2011.0,8.0,DFW,2,2,248,160,1,1,3,2,1.0,124.0,80.0,0.5,0.5,1.5,1.0
7041,2011.0,9.0,DFW,5,5,1985,833,46,14,60,16,1.0,397.0,166.6,9.2,2.8,12.0,3.2
7058,2011.0,10.0,DFW,1,1,149,78,0,0,0,0,1.0,149.0,78.0,0.0,0.0,0.0,0.0
7108,2012.0,1.0,DFW,1,1,397,206,10,4,16,8,1.0,397.0,206.0,10.0,4.0,16.0,8.0
7123,2012.0,2.0,DFW,1,1,397,179,2,1,3,2,1.0,397.0,179.0,2.0,1.0,3.0,2.0
7139,2012.0,3.0,DFW,2,2,343,209,1,1,2,2,1.0,171.5,104.5,0.5,0.5,1.0,1.0
7171,2012.0,5.0,DFW,1,1,98,60,0,0,0,0,1.0,98.0,60.0,0.0,0.0,0.0,0.0
7222,2012.0,8.0,DFW,1,1,160,79,0,0,0,0,1.0,160.0,79.0,0.0,0.0,0.0,0.0
7238,2012.0,9.0,DFW,1,1,188,108,3,2,5,4,1.0,188.0,108.0,3.0,2.0,5.0,4.0
7257,2012.0,10.0,DFW,1,1,314,144,0,0,0,0,1.0,314.0,144.0,0.0,0.0,0.0,0.0
7271,2012.0,11.0,DFW,2,2,673,330,0,0,2,2,1.0,336.5,165.0,0.0,0.0,1.0,1.0
7283,2012.0,12.0,DFW,1,1,121,72,6,4,9,6,1.0,121.0,72.0,6.0,4.0,9.0,6.0
7299,2013.0,1.0,DFW,1,1,175,110,4,2,4,2,1.0,175.0,110.0,4.0,2.0,4.0,2.0
7321,2013.0,3.0,DFW,1,1,214,122,0,0,0,0,1.0,214.0,122.0,0.0,0.0,0.0,0.0
7351,2013.0,5.0,DFW,1,1,186,107,2,2,2,2,1.0,186.0,107.0,2.0,2.0,2.0,2.0
7388,2013.0,7.0,DFW,1,1,89,56,0,0,0,0,1.0,89.0,56.0,0.0,0.0,0.0,0.0
7403,2013.0,8.0,DFW,1,1,331,167,11,4,17,8,1.0,331.0,167.0,11.0,4.0,17.0,8.0
7471,2014.0,1.0,DFW,1,1,93,65,0,0,3,3,1.0,93.0,65.0,0.0,0.0,3.0,3.0
7512,2014.0,4.0,DFW,7,9,2354,1110,77,17,82,18,1.2857142857142858,336.2857142857143,158.57142857142858,11.0,2.4285714285714284,11.714285714285714,2.5714285714285716
7528,2014.0,5.0,DFW,2,2,800,409,3,2,9,6,1.0,400.0,204.5,1.5,1.0,4.5,3.0
7548,2014.0,6.0,DFW,1,1,510,223,4,3,5,4,1.0,510.0,223.0,4.0,3.0,5.0,4.0
7568,2014.0,7.0,DFW,2,3,1063,496,23,15,29,20,1.5,531.5,248.0,11.5,7.5,14.5,10.0
7586,2014.0,8.0,DFW,1,1,356,193,7,4,16,6,1.0,356.0,193.0,7.0,4.0,16.0,6.0
7606,2014.0,9.0,DFW,1,1,119,74,1,1,2,2,1.0,119.0,74.0,1.0,1.0,2.0,2.0
7627,2014.0,10.0,DFW,2,3,1021,485,16,10,29,9,1.5,510.5,242.5,8.0,5.0,14.5,4.5
7682,2015.0,1.0,DFW,1,1,141,85,0,0,0,0,1.0,141.0,85.0,0.0,0.0,0.0,0.0
7719,2015.0,3.0,DFW,6,6,908,550,6,6,7,7,1.0,151.33333333333334,91.66666666666667,1.0,1.0,1.1666666666666667,1.1666666666666667
7757,2015.0,5.0,DFW,2,2,265,161,0,0,0,0,1.0,132.5,80.5,0.0,0.0,0.0,0.0
7778,2015.0,6.0,DFW,6,6,2703,1130,20,12,43,27,1.0,450.5,188.33333333333334,3.3333333333333335,2.0,7.166666666666667,4.5
7798,2015.0,7.0,DFW,2,2,1172,459,25,9,39,12,1.0,586.0,229.5,12.5,4.5,19.5,6.0
7824,2015.0,8.0,DFW,2,2,831,374,0,0,7,3,1.0,415.5,187.0,0.0,0.0,3.5,1.5
7844,2015.0,9.0,DFW,1,1,613,267,4,4,26,9,1.0,613.0,267.0,4.0,4.0,26.0,9.0
7866,2015.0,10.0,DFW,2,2,269,161,3,3,11,7,1.0,134.5,80.5,1.5,1.5,5.5,3.5
7890,2015.0,11.0,DFW,8,8,4154,1594,58,28,80,32,1.0,519.25,199.25,7.25,3.5,10.0,4.0
7912,2015.0,12.0,DFW,1,1,296,136,4,1,0,0,1.0,296.0,136.0,4.0,1.0,0.0,0.0
7954,2016.0,2.0,DFW,1,1,702,272,2,2,7,4,1.0,702.0,272.0,2.0,2.0,7.0,4.0
7973,2016.0,3.0,DFW,2,3,687,333,2,2,1,1,1.5,343.5,166.5,1.0,1.0,0.5,0.5
7990,2016.0,4.0,DFW,6,7,2276,1120,7,6,31,14,1.1666666666666667,379.3333333333333,186.66666666666666,1.1666666666666667,1.0,5.166666666666667,2.3333333333333335
8008,2016.0,5.0,DFW,1,2,122,72,2,2,2,2,2.0,122.0,72.0,2.0,2.0,2.0,2.0
8039,2016.0,7.0,DFW,3,4,808,415,11,8,12,9,1.3333333333333333,269.3333333333333,138.33333333333334,3.6666666666666665,2.6666666666666665,4.0,3.0
8110,2016.0,11.0,DFW,2,2,730,335,31,10,38,10,1.0,365.0,167.5,15.5,5.0,19.0,5.0
8133,2016.0,12.0,DFW,1,2,162,96,5,4,5,4,2.0,162.0,96.0,5.0,4.0,5.0,4.0
8154,2017.0,1.0,DFW,1,1,891,356,16,8,14,8,1.0,891.0,356.0,16.0,8.0,14.0,8.0
8227,2017.0,5.0,DFW,4,4,1532,665,14,10,24,15,1.0,383.0,166.25,3.5,2.5,6.0,3.75
8269,2017.0,7.0,DFW,1,1,211,140,2,1,3,2,1.0,211.0,140.0,2.0,1.0,3.0,2.0
8289,2017.0,8.0,DFW,3,3,1976,842,14,11,20,13,1.0,658.6666666666666,280.6666666666667,4.666666666666667,3.6666666666666665,6.666666666666667,4.333333333333333
8369,2018.0,1.0,DFW,1,1,144,90,0,0,1,1,1.0,144.0,90.0,0.0,0.0,1.0,1.0
8411,2018.0,3.0,DFW,1,1,43,36,0,0,0,0,1.0,43.0,36.0,0.0,0.0,0.0,0.0
8463,2018.0,6.0,DFW,2,2,848,403,7,7,11,8,1.0,424.0,201.5,3.5,3.5,5.5,4.0
8490,2018.0,8.0,DFW,1,1,77,62,2,2,7,4,1.0,77.0,62.0,2.0,2.0,7.0,4.0
8520,2018.0,10.0,DFW,3,3,2088,823,10,5,13,8,1.0,696.0,274.3333333333333,3.3333333333333335,1.6666666666666667,4.333333333333333,2.6666666666666665
8539,2018.0,11.0,DFW,2,2,440,240,3,1,3,1,1.0,220.0,120.0,1.5,0.5,1.5,0.5
8557,2018.0,12.0,DFW,2,2,272,166,1,1,3,2,1.0,136.0,83.0,0.5,0.5,1.5,1.0
8599,2019.0,2.0,DFW,2,2,497,239,0,0,4,4,1.0,248.5,119.5,0.0,0.0,2.0,2.0
8614,2019.0,3.0,DFW,1,1,146,80,0,0,2,1,1.0,146.0,80.0,0.0,0.0,2.0,1.0
8636,2019.0,5.0,DFW,2,2,550,300,11,5,27,11,1.0,275.0,150.0,5.5,2.5,13.5,5.5
8651,2019.0,6.0,DFW,2,2,211,126,1,1,1,1,1.0,105.5,63.0,0.5,0.5,0.5,0.5
8671,2019.0,7.0,DFW,2,2,1233,506,11,3,28,10,1.0,616.5,253.0,5.5,1.5,14.0,5.0
8690,2019.0,8.0,DFW,1,1,29,25,0,0,1,1,1.0,29.0,25.0,0.0,0.0,1.0,1.0
6,1988.0,1.0,DTW,2,3,520,247,12,7,56,28,1.5,260.0,123.5,6.0,3.5,28.0,14.0
34,1988.0,2.0,DTW,6,7,1748,878,66,28,259,127,1.1666666666666667,291.3333333333333,146.33333333333334,11.0,4.666666666666667,43.166666666666664,21.166666666666668
62,1988.0,3.0,DTW,8,11,2574,1272,88,30,364,161,1.375,321.75,159.0,11.0,3.75,45.5,20.125
86,1988.0,4.0,DTW,5,5,950,533,29,13,115,64,1.0,190.0,106.6,5.8,2.6,23.0,12.8
109,1988.0,5.0,DTW,2,2,656,309,17,7,98,42,1.0,328.0,154.5,8.5,3.5,49.0,21.0
133,1988.0,6.0,DTW,4,6,1477,710,36,18,131,67,1.5,369.25,177.5,9.0,4.5,32.75,16.75
158,1988.0,7.0,DTW,2,2,746,348,25,12,92,44,1.0,373.0,174.0,12.5,6.0,46.0,22.0
184,1988.0,8.0,DTW,4,5,1076,593,32,17,105,63,1.25,269.0,148.25,8.0,4.25,26.25,15.75
210,1988.0,9.0,DTW,4,4,700,400,45,17,108,58,1.0,175.0,100.0,11.25,4.25,27.0,14.5
234,1988.0,10.0,DTW,3,5,823,455,16,7,86,43,1.6666666666666667,274.3333333333333,151.66666666666666,5.333333333333333,2.3333333333333335,28.666666666666668,14.333333333333334
260,1988.0,11.0,DTW,4,4,699,413,16,8,84,55,1.0,174.75,103.25,4.0,2.0,21.0,13.75
285,1988.0,12.0,DTW,6,7,1220,704,44,19,163,89,1.1666666666666667,203.33333333333334,117.33333333333333,7.333333333333333,3.1666666666666665,27.166666666666668,14.833333333333334
306,1989.0,1.0,DTW,6,9,1556,866,26,19,120,84,1.5,259.3333333333333,144.33333333333334,4.333333333333333,3.1666666666666665,20.0,14.0
332,1989.0,2.0,DTW,3,3,755,385,29,9,108,47,1.0,251.66666666666666,128.33333333333334,9.666666666666666,3.0,36.0,15.666666666666666
358,1989.0,3.0,DTW,2,2,391,191,23,7,51,24,1.0,195.5,95.5,11.5,3.5,25.5,12.0
387,1989.0,4.0,DTW,5,5,1297,657,28,9,200,91,1.0,259.4,131.4,5.6,1.8,40.0,18.2
413,1989.0,5.0,DTW,2,2,330,188,5,1,31,16,1.0,165.0,94.0,2.5,0.5,15.5,8.0
441,1989.0,6.0,DTW,4,4,792,435,24,12,79,43,1.0,198.0,108.75,6.0,3.0,19.75,10.75
468,1989.0,7.0,DTW,3,3,492,294,18,9,88,45,1.0,164.0,98.0,6.0,3.0,29.333333333333332,15.0
494,1989.0,8.0,DTW,4,4,656,408,13,9,68,39,1.0,164.0,102.0,3.25,2.25,17.0,9.75
522,1989.0,9.0,DTW,10,12,2310,1114,60,38,250,136,1.2,231.0,111.4,6.0,3.8,25.0,13.6
549,1989.0,10.0,DTW,4,4,508,291,27,9,66,35,1.0,127.0,72.75,6.75,2.25,16.5,8.75
577,1989.0,11.0,DTW,4,4,593,407,17,12,57,46,1.0,148.25,101.75,4.25,3.0,14.25,11.5
606,1989.0,12.0,DTW,10,11,1542,920,49,22,229,121,1.1,154.2,92.0,4.9,2.2,22.9,12.1
633,1990.0,1.0,DTW,9,11,1710,968,82,32,245,128,1.2222222222222223,190.0,107.55555555555556,9.11111111111111,3.5555555555555554,27.22222222222222,14.222222222222221
662,1990.0,2.0,DTW,10,10,1788,1002,60,23,187,106,1.0,178.8,100.2,6.0,2.3,18.7,10.6
690,1990.0,3.0,DTW,12,16,3086,1622,114,60,402,228,1.3333333333333333,257.1666666666667,135.16666666666666,9.5,5.0,33.5,19.0
718,1990.0,4.0,DTW,7,8,1393,779,60,33,183,113,1.1428571428571428,199.0,111.28571428571429,8.571428571428571,4.714285714285714,26.142857142857142,16.142857142857142
748,1990.0,5.0,DTW,6,7,1079,634,37,19,197,100,1.1666666666666667,179.83333333333334,105.66666666666667,6.166666666666667,3.1666666666666665,32.833333333333336,16.666666666666668
775,1990.0,6.0,DTW,2,2,698,319,28,13,79,40,1.0,349.0,159.5,14.0,6.5,39.5,20.0
801,1990.0,7.0,DTW,7,9,1786,903,48,18,189,99,1.2857142857142858,255.14285714285714,129.0,6.857142857142857,2.5714285714285716,27.0,14.142857142857142
830,1990.0,8.0,DTW,6,6,810,476,21,12,104,61,1.0,135.0,79.33333333333333,3.5,2.0,17.333333333333332,10.166666666666666
857,1990.0,9.0,DTW,6,6,824,506,40,12,97,56,1.0,137.33333333333334,84.33333333333333,6.666666666666667,2.0,16.166666666666668,9.333333333333334
887,1990.0,10.0,DTW,4,4,871,449,18,8,88,54,1.0,217.75,112.25,4.5,2.0,22.0,13.5
914,1990.0,11.0,DTW,11,13,1930,1112,93,44,319,181,1.1818181818181819,175.45454545454547,101.0909090909091,8.454545454545455,4.0,29.0,16.454545454545453
940,1990.0,12.0,DTW,9,9,2227,1215,72,30,242,134,1.0,247.44444444444446,135.0,8.0,3.3333333333333335,26.88888888888889,14.88888888888889
967,1991.0,1.0,DTW,4,5,933,537,30,16,103,61,1.25,233.25,134.25,7.5,4.0,25.75,15.25
997,1991.0,2.0,DTW,11,14,2433,1334,101,50,351,185,1.2727272727272727,221.1818181818182,121.27272727272727,9.181818181818182,4.545454545454546,31.90909090909091,16.818181818181817
1023,1991.0,3.0,DTW,8,8,1764,957,59,30,263,130,1.0,220.5,119.625,7.375,3.75,32.875,16.25
1050,1991.0,4.0,DTW,13,13,2639,1385,68,30,400,186,1.0,203.0,106.53846153846153,5.230769230769231,2.3076923076923075,30.76923076923077,14.307692307692308
1080,1991.0,5.0,DTW,3,4,383,241,7,5,37,29,1.3333333333333333,127.66666666666667,80.33333333333333,2.3333333333333335,1.6666666666666667,12.333333333333334,9.666666666666666
1108,1991.0,6.0,DTW,7,7,1598,839,54,20,225,125,1.0,228.28571428571428,119.85714285714286,7.714285714285714,2.857142857142857,32.142857142857146,17.857142857142858
1136,1991.0,7.0,DTW,3,5,620,313,3,1,95,55,1.6666666666666667,206.66666666666666,104.33333333333333,1.0,0.3333333333333333,31.666666666666668,18.333333333333332
1164,1991.0,8.0,DTW,9,10,2029,1090,31,16,253,129,1.1111111111111112,225.44444444444446,121.11111111111111,3.4444444444444446,1.7777777777777777,28.11111111111111,14.333333333333334
1193,1991.0,9.0,DTW,6,6,950,581,17,12,164,99,1.0,158.33333333333334,96.83333333333333,2.8333333333333335,2.0,27.333333333333332,16.5
1221,1991.0,10.0,DTW,8,9,1811,918,48,26,267,140,1.125,226.375,114.75,6.0,3.25,33.375,17.5
1250,1991.0,11.0,DTW,17,17,4068,2128,82,46,555,283,1.0,239.2941176470588,125.17647058823529,4.823529411764706,2.7058823529411766,32.64705882352941,16.647058823529413
1279,1991.0,12.0,DTW,10,11,2254,1209,56,31,254,149,1.1,225.4,120.9,5.6,3.1,25.4,14.9
1306,1992.0,1.0,DTW,13,13,2704,1447,69,31,407,202,1.0,208.0,111.3076923076923,5.3076923076923075,2.3846153846153846,31.307692307692307,15.538461538461538
1333,1992.0,2.0,DTW,11,12,2266,1238,57,28,306,165,1.0909090909090908,206.0,112.54545454545455,5.181818181818182,2.5454545454545454,27.818181818181817,15.0
1363,1992.0,3.0,DTW,13,13,3341,1732,80,44,485,234,1.0,257.0,133.23076923076923,6.153846153846154,3.3846153846153846,37.30769230769231,18.0
1393,1992.0,4.0,DTW,4,4,780,436,12,7,91,56,1.0,195.0,109.0,3.0,1.75,22.75,14.0
1421,1992.0,5.0,DTW,3,5,416,262,23,13,77,44,1.6666666666666667,138.66666666666666,87.33333333333333,7.666666666666667,4.333333333333333,25.666666666666668,14.666666666666666
1449,1992.0,6.0,DTW,8,8,1942,1054,64,28,250,140,1.0,242.75,131.75,8.0,3.5,31.25,17.5
1475,1992.0,7.0,DTW,1,2,51,44,1,1,12,10,2.0,51.0,44.0,1.0,1.0,12.0,10.0
1502,1992.0,8.0,DTW,6,6,994,595,34,19,176,96,1.0,165.66666666666666,99.16666666666667,5.666666666666667,3.1666666666666665,29.333333333333332,16.0
1529,1992.0,9.0,DTW,3,3,820,424,20,9,110,56,1.0,273.3333333333333,141.33333333333334,6.666666666666667,3.0,36.666666666666664,18.666666666666668
1552,1992.0,10.0,DTW,5,6,2337,1043,78,43,295,149,1.2,467.4,208.6,15.6,8.6,59.0,29.8
1580,1992.0,11.0,DTW,7,7,1887,998,62,16,257,123,1.0,269.57142857142856,142.57142857142858,8.857142857142858,2.2857142857142856,36.714285714285715,17.571428571428573
1607,1992.0,12.0,DTW,5,5,1298,692,65,30,186,101,1.0,259.6,138.4,13.0,6.0,37.2,20.2
1635,1993.0,1.0,DTW,7,7,1775,978,37,21,251,129,1.0,253.57142857142858,139.71428571428572,5.285714285714286,3.0,35.857142857142854,18.428571428571427
1660,1993.0,2.0,DTW,13,15,2370,1309,84,33,382,182,1.1538461538461537,182.30769230769232,100.6923076923077,6.461538461538462,2.5384615384615383,29.384615384615383,14.0
1688,1993.0,3.0,DTW,13,13,2547,1431,58,30,393,195,1.0,195.92307692307693,110.07692307692308,4.461538461538462,2.3076923076923075,30.23076923076923,15.0
1717,1993.0,4.0,DTW,4,4,876,489,26,10,174,85,1.0,219.0,122.25,6.5,2.5,43.5,21.25
1747,1993.0,5.0,DTW,4,4,843,456,17,7,125,61,1.0,210.75,114.0,4.25,1.75,31.25,15.25
1775,1993.0,6.0,DTW,9,11,2173,1137,52,26,323,180,1.2222222222222223,241.44444444444446,126.33333333333333,5.777777777777778,2.888888888888889,35.888888888888886,20.0
1803,1993.0,7.0,DTW,8,8,722,505,12,8,124,77,1.0,90.25,63.125,1.5,1.0,15.5,9.625
1831,1993.0,8.0,DTW,9,10,2482,1189,65,30,368,199,1.1111111111111112,275.77777777777777,132.11111111111111,7.222222222222222,3.3333333333333335,40.888888888888886,22.11111111111111
1860,1993.0,9.0,DTW,10,10,1403,823,37,21,233,134,1.0,140.3,82.3,3.7,2.1,23.3,13.4
1889,1993.0,10.0,DTW,13,14,2701,1390,80,35,484,233,1.0769230769230769,207.76923076923077,106.92307692307692,6.153846153846154,2.6923076923076925,37.23076923076923,17.923076923076923
1917,1993.0,11.0,DTW,10,11,2082,1185,58,31,378,197,1.1,208.2,118.5,5.8,3.1,37.8,19.7
1943,1993.0,12.0,DTW,6,7,846,502,13,7,119,69,1.1666666666666667,141.0,83.66666666666667,2.1666666666666665,1.1666666666666667,19.833333333333332,11.5
1971,1994.0,1.0,DTW,6,6,1951,965,44,20,283,111,1.0,325.1666666666667,160.83333333333334,7.333333333333333,3.3333333333333335,47.166666666666664,18.5
1999,1994.0,2.0,DTW,3,3,682,393,17,8,103,53,1.0,227.33333333333334,131.0,5.666666666666667,2.6666666666666665,34.333333333333336,17.666666666666668
2025,1994.0,3.0,DTW,6,6,893,519,24,16,145,79,1.0,148.83333333333334,86.5,4.0,2.6666666666666665,24.166666666666668,13.166666666666666
2052,1994.0,4.0,DTW,4,6,971,515,19,11,168,82,1.5,242.75,128.75,4.75,2.75,42.0,20.5
2081,1994.0,5.0,DTW,8,8,1329,763,38,17,210,114,1.0,166.125,95.375,4.75,2.125,26.25,14.25
2108,1994.0,6.0,DTW,9,9,2327,1266,46,21,258,144,1.0,258.55555555555554,140.66666666666666,5.111111111111111,2.3333333333333335,28.666666666666668,16.0
2136,1994.0,7.0,DTW,6,6,1177,687,45,22,195,111,1.0,196.16666666666666,114.5,7.5,3.6666666666666665,32.5,18.5
2165,1994.0,8.0,DTW,3,3,353,233,4,3,47,31,1.0,117.66666666666667,77.66666666666667,1.3333333333333333,1.0,15.666666666666666,10.333333333333334
2194,1994.0,9.0,DTW,2,2,339,199,5,4,53,30,1.0,169.5,99.5,2.5,2.0,26.5,15.0
2221,1994.0,10.0,DTW,6,6,1611,764,38,16,219,110,1.0,268.5,127.33333333333333,6.333333333333333,2.6666666666666665,36.5,18.333333333333332
2250,1994.0,11.0,DTW,7,7,1517,859,50,23,176,108,1.0,216.71428571428572,122.71428571428571,7.142857142857143,3.2857142857142856,25.142857142857142,15.428571428571429
2278,1994.0,12.0,DTW,5,5,1272,664,42,17,243,107,1.0,254.4,132.8,8.4,3.4,48.6,21.4
2306,1995.0,1.0,DTW,41,41,7974,4430,203,121,1205,639,1.0,194.4878048780488,108.04878048780488,4.951219512195122,2.951219512195122,29.390243902439025,15.585365853658537
2336,1995.0,2.0,DTW,5,7,1348,750,41,23,211,117,1.4,269.6,150.0,8.2,4.6,42.2,23.4
2365,1995.0,3.0,DTW,10,10,1685,977,51,23,263,140,1.0,168.5,97.7,5.1,2.3,26.3,14.0
2395,1995.0,4.0,DTW,9,10,1826,1020,43,24,236,128,1.1111111111111112,202.88888888888889,113.33333333333333,4.777777777777778,2.6666666666666665,26.22222222222222,14.222222222222221
2424,1995.0,5.0,DTW,22,22,4476,2510,78,44,646,344,1.0,203.45454545454547,114.0909090909091,3.5454545454545454,2.0,29.363636363636363,15.636363636363637
2452,1995.0,6.0,DTW,7,8,910,554,15,10,169,81,1.1428571428571428,130.0,79.14285714285714,2.142857142857143,1.4285714285714286,24.142857142857142,11.571428571428571
2480,1995.0,7.0,DTW,6,7,1020,595,45,23,150,89,1.1666666666666667,170.0,99.16666666666667,7.5,3.8333333333333335,25.0,14.833333333333334
2510,1995.0,8.0,DTW,9,9,1793,1025,45,24,266,152,1.0,199.22222222222223,113.88888888888889,5.0,2.6666666666666665,29.555555555555557,16.88888888888889
2539,1995.0,9.0,DTW,5,5,813,475,23,9,136,69,1.0,162.6,95.0,4.6,1.8,27.2,13.8
2566,1995.0,10.0,DTW,8,9,2291,1169,58,30,284,163,1.125,286.375,146.125,7.25,3.75,35.5,20.375
2595,1995.0,11.0,DTW,4,4,674,395,20,16,67,52,1.0,168.5,98.75,5.0,4.0,16.75,13.0
2625,1995.0,12.0,DTW,13,14,2738,1451,60,39,393,216,1.0769230769230769,210.6153846153846,111.61538461538461,4.615384615384615,3.0,30.23076923076923,16.615384615384617
