,tracon,year,month,ntsb_incidents,ntsb_accidents,faa_incidents,faa_ntsb_overlap,NTSB_FAA_incidents_total,NTSB_FAA_incidents_total_nodups
826,CLT,2008,6,0.0,2.0,0.0,0,2.0,2.0
827,CLT,2009,5,2.0,0.0,0.0,0,2.0,2.0
828,CLT,2009,7,1.0,0.0,0.0,0,1.0,1.0
829,CLT,2009,12,1.0,0.0,0.0,0,1.0,1.0
830,CLT,2010,6,0.0,2.0,0.0,0,2.0,2.0
831,CLT,2012,9,0.0,1.0,0.0,0,1.0,1.0
832,CLT,2015,8,0.0,1.0,0.0,0,1.0,1.0
833,CLT,2017,2,0.0,1.0,0.0,0,1.0,1.0
834,CLT,2017,9,0.0,1.0,0.0,0,1.0,1.0
835,CLT,2018,11,0.0,1.0,0.0,0,1.0,1.0
836,CLT,2018,12,0.0,1.0,0.0,0,1.0,1.0
1052,DCA,1988,5,0.0,1.0,0.0,0,1.0,1.0
1053,DCA,1988,6,0.0,0.0,2.0,0,2.0,2.0
1054,DCA,1988,8,0.0,0.0,1.0,0,1.0,1.0
1055,DCA,1988,9,0.0,1.0,0.0,0,1.0,1.0
1056,DCA,1988,10,0.0,0.0,1.0,0,1.0,1.0
1057,DCA,1989,1,0.0,0.0,2.0,0,2.0,2.0
1058,DCA,1989,5,0.0,0.0,2.0,0,2.0,2.0
1059,DCA,1989,6,0.0,0.0,1.0,0,1.0,1.0
1060,DCA,1989,8,0.0,0.0,2.0,0,2.0,2.0
1061,DCA,1989,10,0.0,0.0,1.0,0,1.0,1.0
1062,DCA,1990,3,0.0,0.0,1.0,0,1.0,1.0
1063,DCA,1990,4,0.0,0.0,2.0,0,2.0,2.0
1064,DCA,1990,6,0.0,0.0,1.0,0,1.0,1.0
1065,DCA,1990,10,0.0,0.0,2.0,0,2.0,2.0
1066,DCA,1991,4,0.0,0.0,1.0,0,1.0,1.0
1067,DCA,1992,1,0.0,0.0,1.0,0,1.0,1.0
1068,DCA,1992,4,0.0,0.0,2.0,0,2.0,2.0
1069,DCA,1992,8,0.0,0.0,1.0,0,1.0,1.0
1070,DCA,1993,1,0.0,0.0,2.0,0,2.0,2.0
1071,DCA,1993,2,0.0,0.0,1.0,0,1.0,1.0
1072,DCA,1993,3,0.0,0.0,1.0,0,1.0,1.0
1073,DCA,1993,5,0.0,0.0,2.0,0,2.0,2.0
1074,DCA,1993,6,0.0,0.0,1.0,0,1.0,1.0
1075,DCA,1993,7,0.0,0.0,2.0,0,2.0,2.0
1076,DCA,1993,10,0.0,0.0,3.0,0,3.0,3.0
1077,DCA,1993,12,0.0,0.0,3.0,0,3.0,3.0
1078,DCA,1994,1,0.0,0.0,1.0,0,1.0,1.0
1079,DCA,1994,2,0.0,0.0,2.0,0,2.0,2.0
1080,DCA,1994,3,0.0,0.0,1.0,0,1.0,1.0
1081,DCA,1994,5,0.0,0.0,1.0,0,1.0,1.0
1082,DCA,1994,8,0.0,0.0,2.0,0,2.0,2.0
1083,DCA,1994,9,0.0,0.0,1.0,0,1.0,1.0
1084,DCA,1995,1,0.0,0.0,2.0,0,2.0,2.0
1085,DCA,1995,4,1.0,0.0,0.0,0,1.0,1.0
1086,DCA,1995,6,0.0,0.0,1.0,0,1.0,1.0
1087,DCA,1996,2,1.0,0.0,1.0,1,2.0,1.0
1088,DCA,1997,5,0.0,0.0,2.0,0,2.0,2.0
1089,DCA,1997,6,0.0,0.0,1.0,0,1.0,1.0
1090,DCA,1998,2,0.0,0.0,1.0,0,1.0,1.0
1091,DCA,1999,3,0.0,0.0,1.0,0,1.0,1.0
1092,DCA,1999,4,0.0,0.0,1.0,0,1.0,1.0
1093,DCA,1999,7,0.0,0.0,1.0,0,1.0,1.0
1094,DCA,1999,8,1.0,0.0,0.0,0,1.0,1.0
1095,DCA,2000,6,0.0,0.0,1.0,0,1.0,1.0
1096,DCA,2000,12,0.0,0.0,1.0,0,1.0,1.0
1097,DCA,2001,4,0.0,0.0,1.0,0,1.0,1.0
1098,DCA,2001,8,0.0,1.0,0.0,0,1.0,1.0
1099,DCA,2002,2,0.0,0.0,1.0,0,1.0,1.0
1100,DCA,2002,5,0.0,0.0,1.0,0,1.0,1.0
1101,DCA,2002,6,1.0,0.0,0.0,0,1.0,1.0
1102,DCA,2002,7,0.0,0.0,1.0,0,1.0,1.0
1103,DCA,2002,11,1.0,0.0,0.0,0,1.0,1.0
1104,DCA,2003,9,0.0,0.0,1.0,0,1.0,1.0
1105,DCA,2005,6,0.0,1.0,0.0,0,1.0,1.0
1106,DCA,2007,2,0.0,0.0,4.0,0,4.0,4.0
1107,DCA,2008,2,0.0,2.0,1.0,1,3.0,2.0
1108,DCA,2008,3,0.0,0.0,1.0,0,1.0,1.0
1109,DCA,2010,6,0.0,1.0,0.0,0,1.0,1.0
1110,DCA,2011,1,0.0,0.0,1.0,0,1.0,1.0
1111,DCA,2011,3,1.0,0.0,0.0,0,1.0,1.0
1112,DCA,2012,3,0.0,0.0,1.0,0,1.0,1.0
1113,DCA,2012,12,0.0,0.0,1.0,0,1.0,1.0
1114,DCA,2013,6,0.0,0.0,1.0,0,1.0,1.0
1115,DCA,2014,2,0.0,0.0,1.0,0,1.0,1.0
1116,DCA,2014,8,0.0,0.0,1.0,0,1.0,1.0
1117,DCA,2017,9,0.0,2.0,0.0,0,2.0,2.0
1118,DCA,2019,10,0.0,0.0,1.0,0,1.0,1.0
1119,DEN,1988,1,0.0,0.0,5.0,0,5.0,5.0
1120,DEN,1988,2,2.0,0.0,1.0,0,3.0,3.0
1121,DEN,1988,4,0.0,0.0,4.0,0,4.0,4.0
1122,DEN,1988,6,0.0,1.0,1.0,0,2.0,2.0
1123,DEN,1988,7,1.0,0.0,1.0,1,2.0,1.0
1124,DEN,1988,8,0.0,0.0,2.0,0,2.0,2.0
1125,DEN,1988,9,1.0,1.0,2.0,1,4.0,3.0
1126,DEN,1988,10,0.0,0.0,1.0,0,1.0,1.0
1127,DEN,1988,12,0.0,0.0,1.0,0,1.0,1.0
1128,DEN,1989,3,0.0,0.0,1.0,0,1.0,1.0
1129,DEN,1989,4,0.0,0.0,2.0,0,2.0,2.0
1130,DEN,1989,5,1.0,1.0,3.0,1,5.0,4.0
1131,DEN,1989,7,0.0,0.0,1.0,0,1.0,1.0
1132,DEN,1989,8,0.0,0.0,2.0,0,2.0,2.0
1133,DEN,1989,11,0.0,0.0,3.0,0,3.0,3.0
1134,DEN,1990,1,0.0,0.0,3.0,0,3.0,3.0
1135,DEN,1990,2,0.0,1.0,2.0,0,3.0,3.0
1136,DEN,1990,5,0.0,0.0,2.0,0,2.0,2.0
1137,DEN,1990,6,0.0,0.0,3.0,0,3.0,3.0
1138,DEN,1990,7,1.0,0.0,2.0,1,3.0,2.0
1139,DEN,1990,9,1.0,0.0,1.0,1,2.0,1.0
1140,DEN,1990,12,0.0,0.0,1.0,0,1.0,1.0
1141,DEN,1991,3,0.0,0.0,1.0,0,1.0,1.0
1142,DEN,1991,4,0.0,0.0,2.0,0,2.0,2.0
1143,DEN,1991,5,1.0,0.0,1.0,1,2.0,1.0
1144,DEN,1991,6,0.0,1.0,0.0,0,1.0,1.0
1145,DEN,1991,7,0.0,2.0,1.0,0,3.0,3.0
1146,DEN,1991,8,0.0,0.0,1.0,0,1.0,1.0
1147,DEN,1991,10,0.0,0.0,2.0,0,2.0,2.0
1148,DEN,1991,11,0.0,1.0,1.0,1,2.0,1.0
1149,DEN,1992,1,0.0,0.0,4.0,0,4.0,4.0
1150,DEN,1992,3,0.0,0.0,2.0,0,2.0,2.0
1151,DEN,1992,4,0.0,0.0,3.0,0,3.0,3.0
1152,DEN,1992,5,0.0,0.0,3.0,0,3.0,3.0
1153,DEN,1992,7,1.0,0.0,2.0,1,3.0,2.0
1154,DEN,1992,8,0.0,0.0,2.0,0,2.0,2.0
1155,DEN,1992,10,0.0,0.0,1.0,0,1.0,1.0
1156,DEN,1992,11,0.0,1.0,0.0,0,1.0,1.0
1157,DEN,1993,1,0.0,0.0,3.0,0,3.0,3.0
1158,DEN,1993,2,0.0,0.0,1.0,0,1.0,1.0
1159,DEN,1993,4,1.0,2.0,2.0,1,5.0,4.0
1160,DEN,1993,6,0.0,0.0,2.0,0,2.0,2.0
1161,DEN,1993,7,0.0,0.0,1.0,0,1.0,1.0
1162,DEN,1993,8,0.0,1.0,0.0,0,1.0,1.0
1163,DEN,1993,9,0.0,0.0,1.0,0,1.0,1.0
1164,DEN,1993,10,0.0,0.0,1.0,0,1.0,1.0
1165,DEN,1993,12,0.0,0.0,1.0,0,1.0,1.0
1166,DEN,1994,1,0.0,0.0,2.0,0,2.0,2.0
1167,DEN,1994,2,0.0,0.0,1.0,0,1.0,1.0
1168,DEN,1994,3,0.0,0.0,1.0,0,1.0,1.0
1169,DEN,1994,4,0.0,0.0,2.0,0,2.0,2.0
1170,DEN,1994,5,0.0,0.0,1.0,0,1.0,1.0
1171,DEN,1994,6,0.0,0.0,1.0,0,1.0,1.0
1172,DEN,1994,7,1.0,0.0,1.0,1,2.0,1.0
1173,DEN,1994,8,0.0,0.0,1.0,0,1.0,1.0
1174,DEN,1994,11,0.0,0.0,1.0,0,1.0,1.0
1175,DEN,1995,1,0.0,0.0,1.0,0,1.0,1.0
1176,DEN,1995,2,0.0,1.0,1.0,1,2.0,1.0
1177,DEN,1995,4,0.0,1.0,1.0,0,2.0,2.0
1178,DEN,1995,6,0.0,0.0,2.0,0,2.0,2.0
1179,DEN,1995,7,0.0,0.0,1.0,0,1.0,1.0
1180,DEN,1995,10,0.0,0.0,1.0,0,1.0,1.0
1181,DEN,1995,12,1.0,0.0,2.0,1,3.0,2.0
1182,DEN,1996,2,0.0,1.0,0.0,0,1.0,1.0
1183,DEN,1996,5,0.0,1.0,2.0,0,3.0,3.0
1184,DEN,1996,6,0.0,0.0,1.0,0,1.0,1.0
1185,DEN,1996,7,0.0,0.0,1.0,0,1.0,1.0
1186,DEN,1996,9,0.0,0.0,1.0,0,1.0,1.0
1187,DEN,1996,12,0.0,0.0,1.0,0,1.0,1.0
1188,DEN,1997,1,0.0,0.0,1.0,0,1.0,1.0
1189,DEN,1997,2,0.0,0.0,1.0,0,1.0,1.0
1190,DEN,1997,3,1.0,0.0,1.0,0,2.0,2.0
1191,DEN,1997,5,0.0,1.0,1.0,0,2.0,2.0
1192,DEN,1997,6,0.0,0.0,2.0,0,2.0,2.0
1193,DEN,1997,7,0.0,1.0,1.0,0,2.0,2.0
1194,DEN,1997,8,0.0,0.0,1.0,0,1.0,1.0
1195,DEN,1997,9,0.0,0.0,1.0,0,1.0,1.0
1196,DEN,1997,10,0.0,1.0,1.0,0,2.0,2.0
1197,DEN,1998,1,0.0,0.0,1.0,0,1.0,1.0
1198,DEN,1998,3,1.0,0.0,2.0,1,3.0,2.0
1199,DEN,1998,5,0.0,0.0,1.0,0,1.0,1.0
1200,DEN,1998,6,0.0,1.0,2.0,0,3.0,3.0
1201,DEN,1998,8,1.0,2.0,1.0,1,4.0,3.0
1202,DEN,1998,10,0.0,0.0,1.0,0,1.0,1.0
1203,DEN,1998,12,0.0,1.0,1.0,1,2.0,1.0
1204,DEN,1999,2,0.0,0.0,2.0,0,2.0,2.0
1205,DEN,1999,3,0.0,2.0,0.0,0,2.0,2.0
1206,DEN,1999,6,0.0,0.0,1.0,0,1.0,1.0
1207,DEN,1999,7,0.0,0.0,1.0,0,1.0,1.0
1208,DEN,1999,8,2.0,0.0,3.0,1,5.0,4.0
1209,DEN,1999,9,0.0,0.0,1.0,0,1.0,1.0
1210,DEN,1999,10,0.0,1.0,1.0,0,2.0,2.0
1211,DEN,1999,11,0.0,0.0,1.0,0,1.0,1.0
1212,DEN,2000,3,0.0,1.0,0.0,0,1.0,1.0
1213,DEN,2000,4,0.0,0.0,1.0,0,1.0,1.0
1214,DEN,2000,7,0.0,0.0,3.0,0,3.0,3.0
1215,DEN,2000,11,0.0,0.0,1.0,0,1.0,1.0
1216,DEN,2001,2,0.0,0.0,1.0,0,1.0,1.0
1217,DEN,2001,3,0.0,0.0,1.0,0,1.0,1.0
1218,DEN,2001,4,0.0,0.0,1.0,0,1.0,1.0
1219,DEN,2001,5,0.0,0.0,2.0,0,2.0,2.0
1220,DEN,2001,6,0.0,0.0,2.0,0,2.0,2.0
1221,DEN,2001,7,0.0,0.0,1.0,0,1.0,1.0
1222,DEN,2001,8,0.0,0.0,1.0,0,1.0,1.0
1223,DEN,2001,9,0.0,1.0,0.0,0,1.0,1.0
1224,DEN,2001,11,0.0,0.0,1.0,0,1.0,1.0
1225,DEN,2002,3,0.0,0.0,1.0,0,1.0,1.0
1226,DEN,2002,4,0.0,0.0,1.0,0,1.0,1.0
1227,DEN,2002,9,0.0,0.0,1.0,0,1.0,1.0
1228,DEN,2003,1,0.0,0.0,1.0,0,1.0,1.0
1229,DEN,2003,2,0.0,0.0,1.0,0,1.0,1.0
1230,DEN,2003,4,0.0,2.0,1.0,0,3.0,3.0
1231,DEN,2003,5,0.0,0.0,1.0,0,1.0,1.0
1232,DEN,2003,6,0.0,2.0,0.0,0,2.0,2.0
1233,DEN,2003,7,0.0,0.0,1.0,0,1.0,1.0
1234,DEN,2003,10,1.0,0.0,1.0,1,2.0,1.0
1235,DEN,2003,11,2.0,0.0,1.0,1,3.0,2.0
1236,DEN,2003,12,0.0,2.0,0.0,0,2.0,2.0
1237,DEN,2004,3,2.0,0.0,0.0,0,2.0,2.0
1238,DEN,2004,4,1.0,0.0,0.0,0,1.0,1.0
1239,DEN,2004,5,0.0,0.0,2.0,0,2.0,2.0
1240,DEN,2004,6,0.0,0.0,1.0,0,1.0,1.0
1241,DEN,2004,8,1.0,0.0,1.0,0,2.0,2.0
1242,DEN,2004,11,1.0,0.0,1.0,1,2.0,1.0
1243,DEN,2005,1,1.0,0.0,1.0,1,2.0,1.0
1244,DEN,2005,4,1.0,0.0,0.0,0,1.0,1.0
1245,DEN,2005,5,4.0,1.0,2.0,2,7.0,5.0
1246,DEN,2005,8,2.0,0.0,2.0,2,4.0,2.0
1247,DEN,2005,10,1.0,0.0,1.0,1,2.0,1.0
1248,DEN,2005,11,1.0,0.0,1.0,1,2.0,1.0
1249,DEN,2006,1,1.0,0.0,2.0,1,3.0,2.0
1250,DEN,2006,2,0.0,0.0,1.0,0,1.0,1.0
1251,DEN,2006,3,1.0,0.0,1.0,1,2.0,1.0
1252,DEN,2006,4,2.0,0.0,1.0,1,3.0,2.0
1253,DEN,2006,6,1.0,0.0,1.0,0,2.0,2.0
1254,DEN,2006,8,0.0,0.0,1.0,0,1.0,1.0
1255,DEN,2006,9,0.0,0.0,1.0,0,1.0,1.0
1256,DEN,2006,10,1.0,1.0,1.0,0,3.0,3.0
1257,DEN,2007,1,2.0,0.0,1.0,0,3.0,3.0
1258,DEN,2007,2,2.0,0.0,0.0,0,2.0,2.0
1259,DEN,2007,6,0.0,0.0,1.0,0,1.0,1.0
1260,DEN,2007,10,0.0,1.0,2.0,1,3.0,2.0
1261,DEN,2008,2,0.0,0.0,1.0,0,1.0,1.0
1262,DEN,2008,7,1.0,0.0,2.0,1,3.0,2.0
1263,DEN,2008,8,0.0,0.0,2.0,0,2.0,2.0
1264,DEN,2008,9,0.0,0.0,1.0,0,1.0,1.0
1265,DEN,2008,12,0.0,1.0,0.0,0,1.0,1.0
1266,DEN,2009,3,0.0,0.0,1.0,0,1.0,1.0
1267,DEN,2009,5,0.0,1.0,0.0,0,1.0,1.0
1268,DEN,2009,6,1.0,0.0,0.0,0,1.0,1.0
1269,DEN,2009,7,0.0,0.0,1.0,0,1.0,1.0
1270,DEN,2009,8,0.0,0.0,1.0,0,1.0,1.0
1271,DEN,2009,9,0.0,0.0,1.0,0,1.0,1.0
1272,DEN,2009,10,0.0,0.0,2.0,0,2.0,2.0
1273,DEN,2009,11,0.0,0.0,1.0,0,1.0,1.0
1274,DEN,2010,1,0.0,0.0,1.0,0,1.0,1.0
1275,DEN,2010,2,0.0,0.0,1.0,0,1.0,1.0
1276,DEN,2010,6,0.0,1.0,0.0,0,1.0,1.0
1277,DEN,2010,7,0.0,0.0,1.0,0,1.0,1.0
1278,DEN,2010,8,0.0,0.0,2.0,0,2.0,2.0
1279,DEN,2010,11,0.0,0.0,2.0,0,2.0,2.0
1280,DEN,2010,12,1.0,0.0,0.0,0,1.0,1.0
1281,DEN,2011,2,0.0,0.0,1.0,0,1.0,1.0
1282,DEN,2011,4,0.0,0.0,2.0,0,2.0,2.0
1283,DEN,2011,5,1.0,0.0,2.0,1,3.0,2.0
1284,DEN,2011,9,1.0,0.0,2.0,1,3.0,2.0
1285,DEN,2011,10,0.0,0.0,1.0,0,1.0,1.0
1286,DEN,2011,11,0.0,0.0,1.0,0,1.0,1.0
1287,DEN,2011,12,2.0,0.0,1.0,1,3.0,2.0
1288,DEN,2012,1,0.0,0.0,2.0,0,2.0,2.0
1289,DEN,2012,2,1.0,0.0,0.0,0,1.0,1.0
1290,DEN,2012,4,0.0,0.0,1.0,0,1.0,1.0
1291,DEN,2012,7,1.0,0.0,0.0,0,1.0,1.0
1292,DEN,2012,9,1.0,0.0,2.0,1,3.0,2.0
1293,DEN,2012,10,0.0,0.0,1.0,0,1.0,1.0
1294,DEN,2012,11,0.0,0.0,2.0,0,2.0,2.0
1295,DEN,2013,2,0.0,0.0,1.0,0,1.0,1.0
1296,DEN,2013,4,0.0,0.0,1.0,0,1.0,1.0
1297,DEN,2014,2,0.0,0.0,1.0,0,1.0,1.0
1298,DEN,2014,10,1.0,0.0,1.0,1,2.0,1.0
1299,DEN,2015,3,0.0,0.0,1.0,0,1.0,1.0
1300,DEN,2015,7,0.0,0.0,1.0,0,1.0,1.0
1301,DEN,2015,8,1.0,0.0,2.0,1,3.0,2.0
1302,DEN,2015,10,0.0,0.0,1.0,0,1.0,1.0
1303,DEN,2015,11,0.0,0.0,1.0,0,1.0,1.0
1304,DEN,2015,12,0.0,0.0,1.0,0,1.0,1.0
1305,DEN,2016,2,0.0,0.0,2.0,0,2.0,2.0
1306,DEN,2016,5,0.0,0.0,1.0,0,1.0,1.0
1307,DEN,2016,10,0.0,1.0,0.0,0,1.0,1.0
1308,DEN,2017,2,0.0,0.0,1.0,0,1.0,1.0
1309,DEN,2017,5,0.0,0.0,2.0,0,2.0,2.0
1310,DEN,2018,2,0.0,0.0,1.0,0,1.0,1.0
1311,DEN,2018,4,0.0,0.0,1.0,0,1.0,1.0
1312,DEN,2018,7,0.0,0.0,1.0,0,1.0,1.0
1313,DEN,2018,10,0.0,0.0,1.0,0,1.0,1.0
1314,DEN,2018,12,0.0,0.0,1.0,0,1.0,1.0
1315,DEN,2019,3,0.0,0.0,2.0,0,2.0,2.0
1316,DEN,2019,8,0.0,1.0,0.0,0,1.0,1.0
1317,DFW,1988,1,0.0,1.0,5.0,1,6.0,5.0
1318,DFW,1988,2,0.0,0.0,2.0,0,2.0,2.0
1319,DFW,1988,5,0.0,1.0,0.0,0,1.0,1.0
1320,DFW,1988,6,0.0,0.0,1.0,0,1.0,1.0
1321,DFW,1988,8,0.0,1.0,0.0,0,1.0,1.0
1322,DFW,1988,9,1.0,0.0,3.0,1,4.0,3.0
1323,DFW,1988,10,0.0,0.0,4.0,0,4.0,4.0
1324,DFW,1988,11,0.0,0.0,1.0,0,1.0,1.0
1325,DFW,1988,12,0.0,0.0,1.0,0,1.0,1.0
1326,DFW,1989,1,0.0,0.0,2.0,0,2.0,2.0
1327,DFW,1989,2,0.0,0.0,2.0,0,2.0,2.0
1328,DFW,1989,4,0.0,0.0,1.0,0,1.0,1.0
1329,DFW,1989,6,0.0,0.0,3.0,0,3.0,3.0
1330,DFW,1989,10,0.0,0.0,2.0,0,2.0,2.0
1331,DFW,1989,11,0.0,0.0,1.0,0,1.0,1.0
1332,DFW,1990,4,0.0,0.0,4.0,0,4.0,4.0
1333,DFW,1990,5,0.0,0.0,3.0,0,3.0,3.0
1334,DFW,1990,6,0.0,0.0,2.0,0,2.0,2.0
1335,DFW,1990,8,0.0,0.0,3.0,0,3.0,3.0
1336,DFW,1990,10,0.0,0.0,2.0,0,2.0,2.0
1337,DFW,1990,12,0.0,0.0,1.0,0,1.0,1.0
1338,DFW,1991,1,0.0,0.0,1.0,0,1.0,1.0
1339,DFW,1991,2,0.0,0.0,1.0,0,1.0,1.0
1340,DFW,1991,3,0.0,0.0,1.0,0,1.0,1.0
1341,DFW,1991,4,0.0,0.0,3.0,0,3.0,3.0
1342,DFW,1991,5,0.0,0.0,2.0,0,2.0,2.0
1343,DFW,1991,6,0.0,0.0,1.0,0,1.0,1.0
1344,DFW,1991,7,0.0,2.0,4.0,0,6.0,6.0
1345,DFW,1991,8,0.0,0.0,2.0,0,2.0,2.0
1346,DFW,1991,9,0.0,0.0,3.0,0,3.0,3.0
1347,DFW,1991,10,1.0,1.0,4.0,0,6.0,6.0
1348,DFW,1992,1,1.0,0.0,1.0,1,2.0,1.0
1349,DFW,1992,2,0.0,0.0,2.0,0,2.0,2.0
1350,DFW,1992,3,0.0,0.0,3.0,0,3.0,3.0
1351,DFW,1992,5,0.0,0.0,3.0,0,3.0,3.0
1352,DFW,1992,6,0.0,0.0,5.0,0,5.0,5.0
1353,DFW,1992,7,0.0,0.0,2.0,0,2.0,2.0
1354,DFW,1992,8,1.0,0.0,2.0,0,3.0,3.0
1355,DFW,1992,9,0.0,0.0,2.0,0,2.0,2.0
1356,DFW,1992,10,0.0,1.0,1.0,0,2.0,2.0
1357,DFW,1993,1,1.0,0.0,3.0,1,4.0,3.0
1358,DFW,1993,2,0.0,0.0,1.0,0,1.0,1.0
1359,DFW,1993,3,0.0,0.0,1.0,0,1.0,1.0
1360,DFW,1993,4,0.0,1.0,0.0,0,1.0,1.0
1361,DFW,1993,5,0.0,0.0,3.0,0,3.0,3.0
1362,DFW,1993,6,0.0,0.0,3.0,0,3.0,3.0
1363,DFW,1993,7,0.0,0.0,4.0,0,4.0,4.0
1364,DFW,1993,9,0.0,0.0,2.0,0,2.0,2.0
1365,DFW,1993,10,0.0,1.0,2.0,0,3.0,3.0
1366,DFW,1993,11,0.0,0.0,2.0,0,2.0,2.0
1367,DFW,1993,12,1.0,0.0,1.0,1,2.0,1.0
1368,DFW,1994,2,0.0,0.0,2.0,0,2.0,2.0
1369,DFW,1994,3,1.0,0.0,3.0,0,4.0,4.0
1370,DFW,1994,4,0.0,0.0,2.0,0,2.0,2.0
1371,DFW,1994,5,0.0,0.0,1.0,0,1.0,1.0
1372,DFW,1994,6,0.0,0.0,1.0,0,1.0,1.0
1373,DFW,1994,8,0.0,0.0,4.0,0,4.0,4.0
1374,DFW,1994,9,0.0,0.0,1.0,0,1.0,1.0
1375,DFW,1994,10,1.0,0.0,1.0,1,2.0,1.0
1376,DFW,1994,12,1.0,0.0,2.0,1,3.0,2.0
1377,DFW,1995,1,1.0,0.0,0.0,0,1.0,1.0
1378,DFW,1995,2,2.0,0.0,0.0,0,2.0,2.0
1379,DFW,1995,3,0.0,0.0,2.0,0,2.0,2.0
1380,DFW,1995,4,1.0,0.0,2.0,1,3.0,2.0
1381,DFW,1995,5,0.0,0.0,1.0,0,1.0,1.0
1382,DFW,1995,8,0.0,0.0,2.0,0,2.0,2.0
1383,DFW,1995,9,0.0,0.0,2.0,0,2.0,2.0
1384,DFW,1995,10,0.0,0.0,1.0,0,1.0,1.0
1385,DFW,1995,11,0.0,0.0,1.0,0,1.0,1.0
1386,DFW,1995,12,0.0,0.0,1.0,0,1.0,1.0
1387,DFW,1996,1,0.0,0.0,1.0,0,1.0,1.0
1388,DFW,1996,3,0.0,0.0,1.0,0,1.0,1.0
1389,DFW,1996,4,0.0,0.0,1.0,0,1.0,1.0
1390,DFW,1996,5,0.0,0.0,1.0,0,1.0,1.0
1391,DFW,1996,6,0.0,0.0,1.0,0,1.0,1.0
1392,DFW,1996,7,0.0,1.0,0.0,0,1.0,1.0
1393,DFW,1996,11,1.0,0.0,0.0,0,1.0,1.0
1394,DFW,1996,12,0.0,0.0,1.0,0,1.0,1.0
1395,DFW,1997,1,0.0,0.0,1.0,0,1.0,1.0
1396,DFW,1997,2,0.0,0.0,2.0,0,2.0,2.0
1397,DFW,1997,3,2.0,0.0,3.0,2,5.0,3.0
1398,DFW,1997,6,1.0,0.0,2.0,1,3.0,2.0
1399,DFW,1997,11,0.0,0.0,1.0,0,1.0,1.0
1400,DFW,1997,12,0.0,2.0,0.0,0,2.0,2.0
1401,DFW,1998,1,0.0,0.0,1.0,0,1.0,1.0
1402,DFW,1998,2,0.0,0.0,1.0,0,1.0,1.0
1403,DFW,1998,4,0.0,0.0,2.0,0,2.0,2.0
1404,DFW,1998,5,0.0,0.0,1.0,0,1.0,1.0
1405,DFW,1998,8,0.0,0.0,1.0,0,1.0,1.0
1406,DFW,1998,12,0.0,1.0,2.0,0,3.0,3.0
1407,DFW,1999,1,0.0,0.0,3.0,0,3.0,3.0
1408,DFW,1999,5,0.0,0.0,1.0,0,1.0,1.0
1409,DFW,1999,7,0.0,0.0,1.0,0,1.0,1.0
1410,DFW,1999,8,0.0,0.0,1.0,0,1.0,1.0
1411,DFW,1999,12,0.0,0.0,2.0,0,2.0,2.0
1412,DFW,2000,1,0.0,0.0,1.0,0,1.0,1.0
1413,DFW,2000,7,0.0,0.0,2.0,0,2.0,2.0
1414,DFW,2000,8,0.0,0.0,1.0,0,1.0,1.0
1415,DFW,2001,4,0.0,0.0,1.0,0,1.0,1.0
1416,DFW,2001,5,0.0,1.0,0.0,0,1.0,1.0
1417,DFW,2001,6,0.0,0.0,2.0,0,2.0,2.0
1418,DFW,2001,7,0.0,0.0,1.0,0,1.0,1.0
1419,DFW,2001,8,2.0,0.0,1.0,1,3.0,2.0
1420,DFW,2001,9,0.0,0.0,2.0,0,2.0,2.0
1421,DFW,2001,10,0.0,1.0,0.0,0,1.0,1.0
1422,DFW,2001,11,0.0,0.0,1.0,0,1.0,1.0
1423,DFW,2001,12,0.0,0.0,1.0,0,1.0,1.0
1424,DFW,2002,1,0.0,0.0,2.0,0,2.0,2.0
1425,DFW,2002,2,0.0,0.0,1.0,0,1.0,1.0
1426,DFW,2002,3,0.0,1.0,0.0,0,1.0,1.0
1427,DFW,2002,8,0.0,0.0,1.0,0,1.0,1.0
1428,DFW,2002,10,0.0,0.0,1.0,0,1.0,1.0
1429,DFW,2002,11,0.0,0.0,1.0,0,1.0,1.0
1430,DFW,2002,12,0.0,0.0,1.0,0,1.0,1.0
1431,DFW,2003,2,0.0,0.0,1.0,0,1.0,1.0
1432,DFW,2003,4,0.0,1.0,0.0,0,1.0,1.0
1433,DFW,2003,5,0.0,0.0,1.0,0,1.0,1.0
1434,DFW,2003,6,0.0,1.0,1.0,1,2.0,1.0
1435,DFW,2003,9,0.0,0.0,2.0,0,2.0,2.0
1436,DFW,2003,11,0.0,0.0,1.0,0,1.0,1.0
1437,DFW,2004,1,0.0,0.0,1.0,0,1.0,1.0
1438,DFW,2004,4,0.0,0.0,1.0,0,1.0,1.0
1439,DFW,2004,6,1.0,0.0,1.0,1,2.0,1.0
1440,DFW,2004,10,0.0,1.0,0.0,0,1.0,1.0
1441,DFW,2006,3,0.0,0.0,1.0,0,1.0,1.0
1442,DFW,2006,4,0.0,1.0,0.0,0,1.0,1.0
1443,DFW,2006,11,0.0,0.0,1.0,0,1.0,1.0
1444,DFW,2008,5,0.0,1.0,1.0,1,2.0,1.0
1445,DFW,2009,12,1.0,1.0,0.0,0,2.0,2.0
1446,DFW,2010,4,0.0,0.0,1.0,0,1.0,1.0
1447,DFW,2010,10,0.0,0.0,1.0,0,1.0,1.0
1448,DFW,2011,1,0.0,0.0,1.0,0,1.0,1.0
1449,DFW,2011,2,1.0,0.0,2.0,1,3.0,2.0
