,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/1999 To 01/2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,, , 
11/1999,PHX ,AWP,AZ,WE,Combined TRACON & Tower with Radar,"31,591","6,441","2,036",140,"40,208",0,0,0,0,0,447,"1,285","3,461",125,"5,318",4,"2,936","3,119",385,"6,444","1,591",100,"1,691","47,217","53,661"
11/1999,PIA ,AGL,IL,CE,Towers with Radar,"1,067","1,595","1,231",353,"4,246",0,0,0,0,0,50,196,"1,196",330,"1,772",0,0,0,0,0,"1,554",508,"2,062","8,080","8,080"
11/1999,PIE ,ASO,FL,ES,Combined TRACON & Tower with Radar,580,294,"3,366",241,"4,481",6,2,43,0,51,69,369,"5,805",697,"6,940",0,0,"1,397",0,"1,397","7,677","1,502","9,179","20,600","22,048"
11/1999,PIH ,ANM,ID,WE,Federal Contract Tower,0,798,165,0,963,0,0,0,0,0,70,366,"1,084",10,"1,530",0,0,0,0,0,"1,094",6,"1,100","3,593","3,593"
11/1999,PIT ,AEA,PA,CE,Towers with Radar,"18,463","15,639","2,021",457,"36,580",0,0,0,0,0,0,9,72,5,86,0,0,0,0,0,0,0,0,"36,666","36,666"
11/1999,PKB ,AEA,WV,CE,Federal Contract Tower,0,600,481,81,"1,162",0,0,0,0,0,0,66,"1,209",192,"1,467",0,0,0,0,0,"1,530",500,"2,030","4,659","4,659"
11/1999,PMD ,AWP,CA,WE,Federal Contract Tower,19,0,331,317,667,0,0,0,0,0,129,14,"1,104",837,"2,084",0,0,0,0,0,340,850,"1,190","3,941","3,941"
11/1999,PMP ,ASO,FL,ES,Federal Contract Tower,0,0,599,0,599,0,0,0,0,0,0,5,"4,868",3,"4,876",0,0,0,0,0,"12,321",0,"12,321","17,796","17,796"
11/1999,PNE ,AEA,PA,EN,Towers with Display (VFR),0,0,"1,393",0,"1,393",0,0,0,0,0,0,0,"7,578",881,"8,459",0,0,0,0,0,"5,572",0,"5,572","15,424","15,424"
11/1999,PNS ,ASO,FL,ES,Combined TRACON & Tower with Radar,933,"1,388","1,740","1,101","5,162",0,0,5,8,13,119,108,"1,228",411,"1,866",0,84,76,66,226,"1,396",508,"1,904","8,932","9,171"
11/1999,POC ,AWP,CA,WE,Towers with Display (VFR),0,0,"1,132",0,"1,132",0,0,0,0,0,0,12,"8,288",1,"8,301",0,0,0,0,0,"8,911",0,"8,911","18,344","18,344"
11/1999,POU ,AEA,NY,EN,Towers with Display (VFR),0,201,455,1,657,0,0,0,0,0,0,71,"4,318",49,"4,438",0,0,0,0,0,"6,654",0,"6,654","11,749","11,749"
11/1999,PPG ,AWP,AS,WE,Tower without Radar,9,729,10,13,761,0,0,0,0,0,16,464,17,24,521,0,0,0,0,0,42,0,42,"1,324","1,324"
11/1999,PRC ,AWP,AZ,WE,Towers with Display (VFR),0,253,278,7,538,0,0,0,0,0,0,47,"10,272",21,"10,340",0,0,0,0,0,"21,445",0,"21,445","32,323","32,323"
11/1999,PSC ,ANM,WA,WE,Towers with Radar,239,"1,814",730,101,"2,884",0,0,0,0,0,18,175,"1,299",55,"1,547",0,0,0,0,0,"2,550",500,"3,050","7,481","7,481"
11/1999,PSP ,AWP,CA,WE,Combined TRACON & Tower with Radar,873,"2,230","1,332",25,"4,460",0,0,0,0,0,65,196,"3,395",38,"3,694",0,0,0,0,0,"2,566",118,"2,684","10,838","10,838"
11/1999,PTK ,AGL,MI,CE,Towers with Display (VFR),45,946,"4,824",0,"5,815",0,0,0,0,0,17,268,"8,796",2,"9,083",0,0,0,0,0,"13,824",0,"13,824","28,722","28,722"
11/1999,PUB ,ANM,CO,WE,Combined TRACON & Tower with Radar,21,544,"1,251",468,"2,284",0,0,0,0,0,2,79,"1,177",34,"1,292",0,0,0,0,0,"2,650","1,651","4,301","7,877","7,877"
11/1999,PVD ,ANE,RI,EN,Towers with Radar,"3,368","3,704","2,063",211,"9,346",0,0,0,0,0,197,209,826,75,"1,307",0,0,0,0,0,"1,034",0,"1,034","11,687","11,687"
11/1999,PWA ,ASW,OK,CE,Federal Contract Tower,0,0,"4,108",0,"4,108",0,0,0,0,0,0,17,"1,593",15,"1,625",0,0,0,0,0,"2,924",180,"3,104","8,837","8,837"
11/1999,PWK ,AGL,IL,CE,Towers with Display (VFR),0,425,"3,348",0,"3,773",0,0,0,0,0,0,73,"8,183",2,"8,258",0,0,0,0,0,"4,998",0,"4,998","17,029","17,029"
11/1999,PWM ,ANE,ME,EN,Towers with Radar,"1,300","2,333",783,87,"4,503",0,0,0,0,0,64,156,"1,545",69,"1,834",0,0,0,0,0,"1,933",49,"1,982","8,319","8,319"
11/1999,RAL ,AWP,CA,WE,Federal Contract Tower,0,7,"1,058",0,"1,065",0,0,0,0,0,0,31,"2,257",4,"2,292",0,0,0,0,0,"3,172",0,"3,172","6,529","6,529"
11/1999,RAP ,AGL,SD,WE,Federal Contract Tower,267,828,636,56,"1,787",0,0,0,0,0,32,92,"1,166",136,"1,426",0,0,0,0,0,"1,845",212,"2,057","5,270","5,270"
11/1999,RBD ,ASW,TX,CE,Federal Contract Tower,0,0,205,4,209,0,0,0,0,0,0,0,"2,828",16,"2,844",0,0,0,0,0,"6,492",32,"6,524","9,577","9,577"
11/1999,RDD ,AWP,CA,WE,Federal Contract Tower,0,868,469,18,"1,355",0,0,0,0,0,0,275,"1,759",33,"2,067",0,0,0,0,0,"1,602",32,"1,634","5,056","5,056"
11/1999,RDG ,AEA,PA,EN,Towers with Radar,6,924,"1,473",26,"2,429",0,0,0,0,0,0,140,"3,354",36,"3,530",0,0,0,0,0,"4,570",160,"4,730","10,689","10,689"
11/1999,RDM ,ANM,OR,WE,Federal Contract Tower,0,"1,006",171,10,"1,187",0,0,0,0,0,0,128,868,92,"1,088",0,0,0,0,0,"1,157",54,"1,211","3,486","3,486"
11/1999,RDU ,ASO,NC,EN,Towers with Radar,"12,053","6,063","3,037",74,"21,227",0,0,0,0,0,2,333,"2,805",126,"3,266",0,0,0,0,0,451,35,486,"24,979","24,979"
11/1999,RFD ,AGL,IL,CE,Towers with Radar,776,784,"2,030",46,"3,636",0,0,0,0,0,219,168,"1,792",88,"2,267",0,0,0,0,0,"2,484",202,"2,686","8,589","8,589"
11/1999,RHV ,AWP,CA,WE,Towers with Display (VFR),0,0,197,0,197,0,0,0,0,0,0,0,"5,002",0,"5,002",0,0,0,0,0,"10,825",0,"10,825","16,024","16,024"
11/1999,RIC ,AEA,VA,EN,Towers with Radar,"3,335","2,628","2,423",351,"8,737",0,0,0,0,0,111,120,201,130,562,0,0,0,0,0,427,230,657,"9,956","9,956"
11/1999,RNO ,AWP,NV,WE,Towers with Radar,"5,948",779,"1,038",115,"7,880",0,0,0,0,0,13,526,"2,273",95,"2,907",0,0,0,0,0,632,34,666,"11,453","11,453"
11/1999,RNT ,ANM,WA,WE,Federal Contract Tower,5,3,168,0,176,0,0,0,0,0,42,17,"2,139",14,"2,212",0,0,0,0,0,"4,528",2,"4,530","6,918","6,918"
11/1999,ROA ,AEA,VA,EN,Towers with Radar,552,"2,681","1,369",41,"4,643",0,0,0,0,0,38,203,"1,112",31,"1,384",0,0,0,0,0,"3,520",26,"3,546","9,573","9,573"
11/1999,ROC ,AEA,NY,CE,Towers with Radar,"3,211","4,179","1,660",71,"9,121",0,0,0,0,0,116,193,"1,469",47,"1,825",0,0,0,0,0,"4,691",614,"5,305","16,251","16,251"
11/1999,ROW ,ASW,NM,WE,Towers with Radar,1,514,315,779,"1,609",0,0,0,0,0,5,150,"1,288",155,"1,598",0,0,0,0,0,806,"1,452","2,258","5,465","5,465"
11/1999,RST ,AGL,MN,CE,Towers with Radar,743,425,"1,130",160,"2,458",0,0,0,0,0,32,28,"1,588",35,"1,683",0,0,0,0,0,"3,496",417,"3,913","8,054","8,054"
11/1999,RSW ,ASO,FL,ES,Towers with Radar,"2,926","1,247","1,110",61,"5,344",0,0,0,0,0,52,78,777,16,923,0,0,0,0,0,343,137,480,"6,747","6,747"
11/1999,RVS ,ASW,OK,CE,Towers with Display (VFR),0,0,"1,389",0,"1,389",0,0,0,0,0,0,1,"11,224",2,"11,227",0,0,0,0,0,"13,898",0,"13,898","26,514","26,514"
11/1999,RYN ,AWP,AZ,WE,Federal Contract Tower,0,0,130,2,132,0,0,0,0,0,0,0,"4,346",43,"4,389",0,0,0,0,0,"8,458",121,"8,579","13,100","13,100"
11/1999,RYY ,ASO,GA,ES,Federal Contract Tower,0,25,"1,168",5,"1,198",0,0,0,0,0,0,14,"3,514",92,"3,620",0,0,0,0,0,"3,965",32,"3,997","8,815","8,815"
11/1999,SAC ,AWP,CA,WE,Federal Contract Tower,0,274,"1,605",6,"1,885",0,0,0,0,0,0,204,"3,008",0,"3,212",0,0,0,0,0,"3,755",13,"3,768","8,865","8,865"
11/1999,SAF ,ASW,NM,WE,Federal Contract Tower,0,280,664,46,990,0,0,0,0,0,0,39,"2,375",135,"2,549",0,0,0,0,0,"3,430",222,"3,652","7,191","7,191"
11/1999,SAN ,AWP,CA,WE,Combined TRACON & Tower with Radar,"12,188","3,704","1,211",23,"17,126",0,0,0,0,0,160,80,388,37,665,0,74,"1,195",517,"1,786",0,0,0,"17,791","19,577"
11/1999,SAT ,ASW,TX,CE,Towers with Radar,"5,882","2,305","3,728",291,"12,206",0,0,0,0,0,632,689,"7,230",466,"9,017",0,0,0,0,0,694,100,794,"22,017","22,017"
11/1999,SAV ,ASO,GA,ES,Towers with Radar,"1,064",982,"2,328",278,"4,652",0,0,0,0,0,107,98,"1,550",131,"1,886",0,0,0,0,0,"2,730",498,"3,228","9,766","9,766"
11/1999,SBA ,AWP,CA,WE,Towers with Radar,882,"2,057","1,926",16,"4,881",0,0,0,0,0,36,513,"3,705",23,"4,277",0,0,0,0,0,"4,550",0,"4,550","13,708","13,708"
11/1999,SBN ,AGL,IN,CE,Towers with Radar,"1,462","1,293","1,397",3,"4,155",0,0,0,0,0,5,2,"1,020",0,"1,027",0,0,0,0,0,"1,565",2,"1,567","6,749","6,749"
11/1999,SBP ,AWP,CA,WE,Federal Contract Tower,0,"1,132",433,17,"1,582",0,0,0,0,0,0,259,"3,564",42,"3,865",0,0,0,0,0,"4,143",0,"4,143","9,590","9,590"
11/1999,SBY ,AEA,MD,EN,Federal Contract Tower,642,55,280,7,984,0,0,0,0,0,57,17,"1,262",54,"1,390",0,0,0,0,0,706,178,884,"3,258","3,258"
11/1999,SCK ,AWP,CA,WE,Towers with Radar,0,31,"2,722",138,"2,891",0,0,0,0,0,4,12,"1,358",86,"1,460",0,0,0,0,0,"1,273",82,"1,355","5,706","5,706"
11/1999,SDF ,ASO,KY,CE,Towers with Radar,"8,259","2,665","2,352",211,"13,487",0,0,0,0,0,260,97,459,230,"1,046",0,0,0,0,0,0,0,0,"14,533","14,533"
11/1999,SDL ,AWP,AZ,WE,Towers with Display (VFR),0,198,"3,171",0,"3,369",0,0,0,0,0,0,446,"7,565",35,"8,046",0,0,0,0,0,"9,234",21,"9,255","20,670","20,670"
11/1999,SDM ,AWP,CA,WE,Federal Contract Tower,0,1,562,1,564,0,0,0,0,0,0,6,784,14,804,0,0,0,0,0,"6,735",464,"7,199","8,567","8,567"
11/1999,SEA ,ANM,WA,WE,Combined TRACON & Tower with Radar,"18,474","14,768",181,0,"33,423",80,188,548,9,825,279,"1,036",107,3,"1,425",0,86,269,2,357,0,0,0,"34,848","36,030"
11/1999,SEE ,AWP,CA,WE,Towers with Display (VFR),0,0,673,0,673,0,0,0,0,0,0,4,"7,356",0,"7,360",0,0,0,0,0,"8,604",0,"8,604","16,637","16,637"
11/1999,SFB ,ASO,FL,ES,Towers with Display (VFR),240,27,"3,171",1,"3,439",0,0,0,0,0,37,6,"9,557",10,"9,610",0,0,0,0,0,"18,913",0,"18,913","31,962","31,962"
11/1999,SFF ,ANM,WA,WE,Federal Contract Tower,0,199,210,0,409,0,0,0,0,0,0,561,"2,053",30,"2,644",0,0,0,0,0,"2,596",6,"2,602","5,655","5,655"
11/1999,SFO ,AWP,CA,WE,Combined TRACON & Tower with Radar,"26,305","6,318","1,038",58,"33,719",0,0,0,0,0,212,242,"1,029",136,"1,619",0,0,"1,086",0,"1,086",0,0,0,"35,338","36,424"
11/1999,SGF ,ACE,MO,CE,Towers with Radar,883,"1,777","3,010",388,"6,058",0,0,0,0,0,128,190,623,134,"1,075",0,0,0,0,0,"1,981","1,070","3,051","10,184","10,184"
11/1999,SHV ,ASW,LA,CE,Towers with Radar,851,"2,517","2,173",294,"5,835",0,0,0,0,0,31,50,360,85,526,0,0,0,0,0,436,392,828,"7,189","7,189"
11/1999,SIG ,ASO,PR,ES,Federal Contract Tower,0,0,210,28,238,0,0,0,0,0,0,314,"3,893",249,"4,456",0,0,0,0,0,"4,513",222,"4,735","9,429","9,429"
11/1999,SJC ,AWP,CA,WE,Combined TRACON & Tower with Radar,"11,103",824,"2,754",3,"14,684",0,0,203,0,203,257,147,"3,406",17,"3,827",0,0,"1,571",0,"1,571","4,412",0,"4,412","22,923","24,697"
11/1999,SJT ,ASW,TX,CE,Federal Contract Tower,1,536,419,366,"1,322",0,0,0,0,0,3,169,"1,541",15,"1,728",0,0,0,0,0,"1,756","2,614","4,370","7,420","7,420"
11/1999,SJU ,ASO,PR,ES,Combined TRACON & Tower with Radar,"9,619","5,475",880,196,"16,170",0,0,0,0,0,194,"2,160","1,408",71,"3,833",0,612,"1,282",89,"1,983",380,28,408,"20,411","22,394"
11/1999,SLC ,ANM,UT,WE,Combined TRACON & Tower with Radar,"13,969","7,904","1,824",131,"23,828",0,0,0,0,0,151,647,"4,467",192,"5,457",0,224,"1,920",13,"2,157",201,8,209,"29,494","31,651"
11/1999,SLE ,ANM,OR,WE,Federal Contract Tower,0,46,443,53,542,0,0,0,0,0,0,55,"1,449",117,"1,621",0,0,0,0,0,890,61,951,"3,114","3,114"
11/1999,SLN ,ACE,KS,CE,Federal Contract Tower,0,293,"1,015",151,"1,459",0,0,0,0,0,4,39,"2,670",153,"2,866",0,0,0,0,0,"2,666",734,"3,400","7,725","7,725"
11/1999,SMF ,AWP,CA,WE,Towers with Display (VFR),"6,383","1,615",634,175,"8,807",0,0,0,0,0,282,332,"1,089",11,"1,714",0,0,0,0,0,"1,464",606,"2,070","12,591","12,591"
11/1999,SMO ,AWP,CA,WE,Towers with Display (VFR),0,153,"1,630",3,"1,786",0,0,0,0,0,0,236,"10,603",196,"11,035",0,0,0,0,0,"4,774",0,"4,774","17,595","17,595"
11/1999,SMX ,AWP,CA,WE,Federal Contract Tower,1,660,482,6,"1,149",0,0,0,0,0,5,346,"2,805",21,"3,177",0,0,0,0,0,"2,351",33,"2,384","6,710","6,710"
11/1999,SNA ,AWP,CA,WE,Combined TRACON & Tower with Radar,"6,788",871,"4,437",0,"12,096",38,0,0,0,38,282,68,"17,014",3,"17,367",0,0,"3,821",48,"3,869","8,780",0,"8,780","38,243","42,150"
11/1999,SNS ,AWP,CA,WE,Federal Contract Tower,0,27,775,3,805,0,0,0,0,0,0,56,"2,884",17,"2,957",0,0,0,0,0,"2,038",0,"2,038","5,800","5,800"
11/1999,SPG ,ASO,FL,ES,Federal Contract Tower,0,15,244,0,259,0,0,0,0,0,0,183,"2,980",18,"3,181",0,0,0,0,0,"3,982",82,"4,064","7,504","7,504"
11/1999,SPI ,AGL,IL,CE,Towers with Radar,14,"1,495","1,437",151,"3,097",0,0,0,0,0,3,246,"1,644",74,"1,967",0,0,0,0,0,"1,873",224,"2,097","7,161","7,161"
11/1999,SQL ,AWP,CA,WE,Federal Contract Tower,0,0,306,0,306,0,0,0,0,0,0,6,"5,683",0,"5,689",0,0,0,0,0,"8,612",0,"8,612","14,607","14,607"
11/1999,SRQ ,ASO,FL,ES,Combined TRACON & Tower with Radar,861,682,"2,811",51,"4,405",0,0,35,0,35,79,172,"7,527",97,"7,875",0,0,"1,361",0,"1,361","3,723",30,"3,753","16,033","17,429"
11/1999,SSF ,ASW,TX,CE,Federal Contract Tower,0,0,617,278,895,0,0,0,0,0,0,2,"3,505",106,"3,613",0,0,0,0,0,"8,170",44,"8,214","12,722","12,722"
11/1999,STJ ,ACE,MO,CE,Federal Contract Tower,0,1,274,208,483,0,0,0,0,0,13,8,"1,023",166,"1,210",0,0,0,0,0,821,547,"1,368","3,061","3,061"
11/1999,STL ,ACE,MO,CE,Combined TRACON & Tower with Radar,"28,876","8,849","1,727",252,"39,704",0,0,960,0,960,301,160,142,36,639,0,0,573,0,573,0,0,0,"40,343","41,876"
11/1999,STP ,AGL,MN,CE,Towers with Display (VFR),0,296,"3,673",93,"4,062",0,0,0,0,0,0,178,"4,364",351,"4,893",0,0,0,0,0,"4,076",230,"4,306","13,261","13,261"
11/1999,STS ,AWP,CA,WE,Towers with Display (VFR),0,282,"1,100",1,"1,383",0,0,0,0,0,1,225,"4,455",17,"4,698",0,0,0,0,0,"2,826",76,"2,902","8,983","8,983"
11/1999,STT ,ASO,VI,ES,Combined TRACON & Tower with Radar,759,"1,509",267,62,"2,597",0,13,0,0,13,62,"3,027","1,411",106,"4,606",0,15,24,4,43,520,46,566,"7,769","7,825"
11/1999,STX ,ASO,VI,ES,Federal Contract Tower,493,936,218,107,"1,754",0,0,0,0,0,49,"1,993",359,148,"2,549",0,0,0,0,0,471,46,517,"4,820","4,820"
11/1999,SUA ,ASO,FL,ES,Federal Contract Tower,0,285,979,5,"1,269",0,0,0,0,0,0,87,"4,285",128,"4,500",0,0,0,0,0,"6,565",113,"6,678","12,447","12,447"
11/1999,SUN ,ANM,ID,WE,Federal Contract Tower,0,576,373,0,949,0,0,0,0,0,0,222,"2,294",0,"2,516",0,0,0,0,0,590,0,590,"4,055","4,055"
11/1999,SUS ,ACE,MO,CE,Towers with Display (VFR),0,395,"4,015",0,"4,410",0,0,0,0,0,4,229,"5,145",13,"5,391",0,0,0,0,0,"5,604",0,"5,604","15,405","15,405"
11/1999,SUX ,ACE,IA,CE,Towers with Radar,114,658,905,174,"1,851",0,0,0,0,0,0,18,738,56,812,0,0,0,0,0,597,206,803,"3,466","3,466"
11/1999,SWF ,AEA,NY,EN,Federal Contract Tower,653,"1,665",627,139,"3,084",0,0,0,0,0,97,139,"4,538",240,"5,014",0,0,0,0,0,"5,202",432,"5,634","13,732","13,732"
11/1999,SYR ,AEA,NY,EN,Towers with Radar,"2,481","4,310","1,323",227,"8,341",0,0,0,0,0,89,205,830,74,"1,198",0,0,0,0,0,"1,090",362,"1,452","10,991","10,991"
11/1999,TCL ,ASO,AL,ES,Federal Contract Tower,25,121,793,265,"1,204",0,0,0,0,0,23,72,"1,387",632,"2,114",0,0,0,0,0,"1,234",151,"1,385","4,703","4,703"
11/1999,TEB ,AEA,NJ,EN,Combined TRACON & Tower with Radar,4,"2,035","11,916",0,"13,955","2,588",663,962,1,"4,214",35,447,"5,826",15,"6,323",0,0,0,0,0,126,0,126,"20,404","24,618"
11/1999,TIW ,ANM,WA,WE,Federal Contract Tower,0,91,887,0,978,0,0,0,0,0,0,92,"2,279",52,"2,423",0,0,0,0,0,"2,865",0,"2,865","6,266","6,266"
11/1999,TIX ,ASO,FL,ES,Federal Contract Tower,0,12,627,0,639,0,0,0,0,0,0,101,"3,340",17,"3,458",0,0,0,0,0,"6,342",10,"6,352","10,449","10,449"
11/1999,TKI ,ASW,TX,CE,Federal Contract Tower,0,0,271,0,271,0,0,0,0,0,0,0,"5,003",12,"5,015",0,0,0,0,0,"6,769",0,"6,769","12,055","12,055"
11/1999,TLH ,ASO,FL,ES,Towers with Radar,323,"2,730","1,770",326,"5,149",0,0,0,0,0,37,271,"1,916",159,"2,383",0,0,0,0,0,"1,698",638,"2,336","9,868","9,868"
11/1999,TMB ,ASO,FL,ES,Towers with Radar,0,41,"1,556",0,"1,597",0,0,0,0,0,0,65,"6,770",0,"6,835",0,0,0,0,0,"8,634",0,"8,634","17,066","17,066"
11/1999,TOA ,AWP,CA,WE,Towers with Display (VFR),0,0,960,0,960,0,0,0,0,0,0,0,"7,249",83,"7,332",0,0,0,0,0,"6,500",10,"6,510","14,802","14,802"
11/1999,TOL ,AGL,OH,CE,Towers with Radar,"1,432","1,684","2,115",169,"5,400",0,0,0,0,0,365,180,858,172,"1,575",0,0,0,0,0,"1,314",313,"1,627","8,602","8,602"
11/1999,TOP ,ACE,KS,CE,Federal Contract Tower,0,0,315,0,315,0,0,0,0,0,0,5,"3,540",40,"3,585",0,0,0,0,0,"3,416",8,"3,424","7,324","7,324"
11/1999,TPA ,ASO,FL,ES,Towers with Radar,2,153,"2,067",34,"2,256",0,0,0,0,0,"11,559","6,474","1,992",39,"20,064",0,0,0,0,0,0,0,0,"22,320","22,320"
11/1999,TRI ,ASO,TN,ES,Towers with Radar,601,"1,314","1,231",15,"3,161",0,0,0,0,0,69,134,"1,730",32,"1,965",0,0,0,0,0,"2,981",0,"2,981","8,107","8,107"
11/1999,TTD ,ANM,OR,WE,Federal Contract Tower,0,0,94,3,97,0,0,0,0,0,0,0,"1,790",28,"1,818",0,0,0,0,0,"3,238",100,"3,338","5,253","5,253"
11/1999,TTN ,AEA,NJ,EN,Federal Contract Tower,350,15,"1,177",0,"1,542",0,0,0,0,0,88,26,"3,081",324,"3,519",0,0,0,0,0,"6,728",233,"6,961","12,022","12,022"
11/1999,TUL ,ASW,OK,CE,Towers with Radar,"3,325","1,798","3,939","1,887","10,949",0,0,0,0,0,142,85,"2,320",554,"3,101",0,0,0,0,0,"1,992",954,"2,946","16,996","16,996"
11/1999,TUP ,ASO,MS,CE,Federal Contract Tower,0,274,438,11,723,0,0,0,0,0,0,53,"1,540",199,"1,792",0,0,0,0,0,728,237,965,"3,480","3,480"
11/1999,TUS ,AWP,AZ,WE,Combined TRACON & Tower with Radar,"3,403",381,"1,845","1,534","7,163",0,0,0,0,0,330,549,"6,396",745,"8,020",0,0,0,0,0,"6,172","1,425","7,597","22,780","22,780"
11/1999,TVC ,AGL,MI,CE,Towers with Display (VFR),120,"1,407",599,7,"2,133",0,0,0,0,0,13,381,"2,137",130,"2,661",0,0,0,0,0,"4,690",508,"5,198","9,992","9,992"
11/1999,TWF ,ANM,ID,WE,Combination Non-Radar Approach Control & Tower w/o Radar,6,614,230,58,908,0,0,0,0,0,0,200,890,110,"1,200",0,0,0,0,0,624,24,648,"2,756","2,756"
11/1999,TXK ,ASW,AR,CE,Federal Contract Tower,0,536,635,32,"1,203",0,0,0,0,0,4,63,"1,235",29,"1,331",0,0,0,0,0,644,76,720,"3,254","3,254"
11/1999,TYR ,ASW,TX,CE,Federal Contract Tower,0,870,"1,189",0,"2,059",0,0,0,0,0,0,65,"3,598",47,"3,710",0,0,0,0,0,"5,267",6,"5,273","11,042","11,042"
11/1999,TYS ,ASO,TN,ES,Towers with Radar,"2,004","2,226","3,426",665,"8,321",0,0,0,0,0,177,198,"1,571",328,"2,274",0,0,0,0,0,"2,482",527,"3,009","13,604","13,604"
11/1999,UCA ,AEA,NY,EN,Federal Contract Tower,0,642,604,12,"1,258",0,0,0,0,0,2,140,975,43,"1,160",0,0,0,0,0,"1,326",62,"1,388","3,806","3,806"
11/1999,UES ,AGL,WI,CE,Federal Contract Tower,0,119,805,0,924,0,0,0,0,0,0,45,"3,434",2,"3,481",0,0,0,0,0,"4,090",0,"4,090","8,495","8,495"
11/1999,UGN ,AGL,IL,CE,Federal Contract Tower,0,90,"1,150",6,"1,246",0,0,0,0,0,0,27,"2,192",13,"2,232",0,0,0,0,0,"5,498",0,"5,498","8,976","8,976"
11/1999,VGT ,AWP,NV,WE,Towers with Display (VFR),0,128,335,0,463,0,0,0,0,0,0,"4,503","6,941",0,"11,444",0,0,0,0,0,"8,817",3,"8,820","20,727","20,727"
11/1999,VLD ,ASO,GA,ES,Federal Contract Tower,0,356,501,120,977,0,0,0,0,0,0,55,"1,366",260,"1,681",0,0,0,0,0,"1,598",780,"2,378","5,036","5,036"
11/1999,VNY ,AWP,CA,WE,Towers with Display (VFR),0,214,"4,569",8,"4,791",0,0,0,0,0,0,462,"31,536",25,"32,023",0,0,0,0,0,"14,570",1,"14,571","51,385","51,385"
11/1999,VRB ,ASO,FL,ES,Towers with Display (VFR),0,140,"2,521",5,"2,666",0,0,0,0,0,0,38,"9,386",20,"9,444",0,0,0,0,0,"5,722",0,"5,722","17,832","17,832"
11/1999,WDG ,ASW,OK,CE,Federal Contract Tower,119,37,206,770,"1,132",0,0,0,0,0,34,13,933,0,980,0,0,0,0,0,"1,157",955,"2,112","4,224","4,224"
11/1999,WHP ,AWP,CA,WE,Federal Contract Tower,0,0,153,0,153,0,0,0,0,0,0,8,"5,215",0,"5,223",0,0,0,0,0,"7,367",0,"7,367","12,743","12,743"
11/1999,WJF ,AWP,CA,WE,Federal Contract Tower,0,24,177,2,203,0,0,0,0,0,0,191,"2,975",16,"3,182",0,0,0,0,0,"4,405",52,"4,457","7,842","7,842"
11/1999,YIP ,AGL,MI,CE,Towers with Display (VFR),"1,049","2,306","2,070",1,"5,426",0,0,0,0,0,122,139,"2,448",7,"2,716",0,0,0,0,0,"4,638",2,"4,640","12,782","12,782"
11/1999,YKM ,ANM,WA,WE,Federal Contract Tower,32,"1,255",339,44,"1,670",0,0,0,0,0,20,190,"1,015",98,"1,323",0,0,0,0,0,"1,132",194,"1,326","4,319","4,319"
11/1999,YNG ,AGL,OH,CE,Towers with Radar,158,574,"1,035",346,"2,113",0,0,0,0,0,39,96,730,160,"1,025",0,0,0,0,0,"1,778",952,"2,730","5,868","5,868"
12/1999,ABE ,AEA,PA,EN,Towers with Radar,"1,502","1,132","2,128",130,"4,892",0,0,0,0,0,296,479,"1,855",47,"2,677",0,0,0,0,0,924,416,"1,340","8,909","8,909"
12/1999,ABI ,ASW,TX,CE,Towers with Radar,0,848,651,659,"2,158",0,0,0,0,0,13,200,"1,306",80,"1,599",0,0,0,0,0,"1,776","1,250","3,026","6,783","6,783"
12/1999,ABQ ,ASW,NM,WE,Towers with Radar,"6,883","2,205","3,076","1,204","13,368",0,0,0,0,0,132,241,"2,184",561,"3,118",0,0,0,0,0,738,"1,611","2,349","18,835","18,835"
12/1999,ABY ,ASO,GA,ES,Federal Contract Tower,13,747,643,46,"1,449",0,0,0,0,0,18,196,"1,013",63,"1,290",0,0,0,0,0,986,68,"1,054","3,793","3,793"
12/1999,ACK ,ANE,MA,EN,Towers with Display (VFR),0,"1,669",433,9,"2,111",0,0,0,0,0,0,"6,869","1,962",35,"8,866",0,0,0,0,0,331,16,347,"11,324","11,324"
12/1999,ACT ,ASW,TX,CE,Towers with Radar,2,497,983,135,"1,617",0,0,0,0,0,21,711,"1,401",35,"2,168",0,0,0,0,0,"1,269",69,"1,338","5,123","5,123"
12/1999,ACY ,AEA,NJ,EN,Towers with Radar,345,701,"1,255",908,"3,209",0,0,0,0,0,716,117,885,326,"2,044",0,0,0,0,0,"2,026","2,701","4,727","9,980","9,980"
12/1999,ADM ,ASW,OK,CE,Federal Contract Tower,0,0,308,88,396,0,0,0,0,0,2,0,777,155,934,0,0,0,0,0,"2,225",614,"2,839","4,169","4,169"
12/1999,ADQ ,AAL,AK,WE,Federal Contract Tower,112,157,88,72,429,0,0,0,0,0,20,833,102,185,"1,140",0,0,0,0,0,87,769,856,"2,425","2,425"
12/1999,ADS ,ASW,TX,CE,Towers with Display (VFR),0,647,"2,770",0,"3,417",0,0,0,0,0,0,108,"8,581",3,"8,692",0,0,0,0,0,365,0,365,"12,474","12,474"
12/1999,ADW ,AEA,MD,EN,Towers with Radar,1,0,138,"2,942","3,081",0,0,0,0,0,4,0,217,786,"1,007",0,0,0,0,0,304,"3,439","3,743","7,831","7,831"
