,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/1994 To 01/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,, , 
Date,Facility,Region,State,"DDSO
Service
Area",Class,"Air
Carrier","Air
Taxi","General
Aviation",Military,Total,"Air
Carrier","Air
Taxi","General
Aviation",Military,Total,"Air
Carrier","Air
Taxi","General
Aviation",Military,Total,"Air
Carrier","Air
Taxi","General
Aviation",Military,Total,Civil,Military,Total,"Airport
Operations","Tower
Operations"
10/1994,CMH ,AGL,OH,CE,Towers with Radar,"6,872","4,968","2,468",28,"14,336",0,0,0,0,0,532,542,"2,355",74,"3,503",0,0,0,0,0,898,10,908,"18,747","18,747"
10/1994,CMI ,AGL,IL,CE,Towers with Radar,169,"1,398","2,032",5,"3,604",0,0,0,0,0,23,126,"2,722",126,"2,997",0,0,0,0,0,"8,798",4,"8,802","15,403","15,403"
10/1994,CNO ,AWP,CA,WE,Towers with Display (VFR),0,0,"1,264",4,"1,268",0,0,0,0,0,0,21,"7,706",54,"7,781",0,0,0,0,0,"6,502",8,"6,510","15,559","15,559"
10/1994,COS ,ANM,CO,WE,Towers with Radar,"1,503",407,834,857,"3,601",0,0,0,0,0,183,257,"3,840",627,"4,907",0,0,0,0,0,"7,376","1,968","9,344","17,852","17,852"
10/1994,COU ,ACE,MO,CE,Tower without Radar,42,646,954,0,"1,642",0,0,0,0,0,15,44,982,12,"1,053",0,0,0,0,0,796,40,836,"3,531","3,531"
10/1994,CPR ,ANM,WY,WE,Towers with Radar,43,"1,359",431,2,"1,835",0,0,0,0,0,21,131,882,23,"1,057",0,0,0,0,0,"1,296",32,"1,328","4,220","4,220"
10/1994,CPS ,AGL,IL,CE,Towers with Display (VFR),0,33,"1,509",10,"1,552",0,0,0,0,0,0,24,"5,425",38,"5,487",0,0,0,0,0,"8,200",72,"8,272","15,311","15,311"
10/1994,CRE ,ASO,SC,ES,Federal Contract Tower,0,93,"1,277",3,"1,373",0,0,0,0,0,0,161,"1,617",37,"1,815",0,0,0,0,0,"1,045",10,"1,055","4,243","4,243"
10/1994,CRG ,ASO,FL,ES,Towers with Display (VFR),0,492,"1,973",48,"2,513",0,0,0,0,0,0,215,"2,610",258,"3,083",0,0,0,0,0,"2,460",161,"2,621","8,217","8,217"
10/1994,CRP ,ASW,TX,CE,Towers with Radar,"1,364",881,"1,058","1,140","4,443",0,0,0,0,0,221,294,"2,021",455,"2,991",0,0,0,0,0,"1,499","2,986","4,485","11,919","11,919"
10/1994,CRQ ,AWP,CA,WE,Towers with Display (VFR),0,658,"2,773",66,"3,497",0,0,0,0,0,0,306,"8,953",127,"9,386",0,0,0,0,0,"7,344",0,"7,344","20,227","20,227"
10/1994,CRW ,AEA,WV,CE,Towers with Radar,545,"1,725","1,623",125,"4,018",0,0,0,0,0,45,226,"1,925",82,"2,278",0,0,0,0,0,"1,302",208,"1,510","7,806","7,806"
10/1994,CSG ,ASO,GA,ES,Towers with Radar,162,813,"1,469",13,"2,457",0,0,0,0,0,22,136,"1,066",27,"1,251",0,0,0,0,0,"1,611",24,"1,635","5,343","5,343"
10/1994,CSM ,ASW,OK,CE,Federal Contract Tower,0,0,36,207,243,0,0,0,0,0,0,0,185,73,258,0,0,0,0,0,193,745,938,"1,439","1,439"
10/1994,CVG ,ASO,KY,CE,Towers with Radar,"12,642","15,107","1,179",167,"29,095",0,0,0,0,0,577,292,318,48,"1,235",0,0,0,0,0,0,0,0,"30,330","30,330"
10/1994,CWA ,AGL,WI,CE,Federal Contract Tower,750,513,304,4,"1,571",0,0,0,0,0,68,81,864,20,"1,033",0,0,0,0,0,734,52,786,"3,390","3,390"
10/1994,CXY ,AEA,PA,EN,Towers with Display (VFR),0,50,956,10,"1,016",0,0,0,0,0,0,43,"2,716",31,"2,790",0,0,0,0,0,"2,062",8,"2,070","5,876","5,876"
10/1994,CYS ,ANM,WY,WE,Tower without Radar,5,607,449,153,"1,214",0,0,0,0,0,17,369,828,127,"1,341",0,0,0,0,0,603,371,974,"3,529","3,529"
10/1994,DAB ,ASO,FL,ES,Towers with Radar,622,522,"4,133",15,"5,292",0,0,0,0,0,107,112,"15,517",22,"15,758",0,0,0,0,0,"4,038",5,"4,043","25,093","25,093"
10/1994,DAL ,ASW,TX,CE,Combined TRACON & Tower with Radar,"7,569","1,732","5,377",69,"14,747",0,0,0,0,0,546,683,"2,082",36,"3,347",3,52,"6,166",74,"6,295",0,0,0,"18,094","24,389"
10/1994,DAY ,AGL,OH,CE,Towers with Radar,"7,257","2,116","2,775",60,"12,208",0,0,0,0,0,15,13,"1,577",69,"1,674",0,0,0,0,0,530,32,562,"14,444","14,444"
10/1994,DBQ ,ACE,IA,CE,Towers with Display (VFR),6,531,627,1,"1,165",0,0,0,0,0,12,70,"1,577",7,"1,666",0,0,0,0,0,"1,668",2,"1,670","4,501","4,501"
10/1994,DCA ,AEA,DC,EN,Towers with Radar,"16,472","6,246","4,351",261,"27,330",0,0,0,0,0,86,88,661,16,851,0,0,0,0,0,0,0,0,"28,181","28,181"
10/1994,DEC ,AGL,IL,CE,Towers with Display (VFR),1,617,791,38,"1,447",0,0,0,0,0,7,58,"1,655",140,"1,860",0,0,0,0,0,"1,400",176,"1,576","4,883","4,883"
10/1994,DEN ,ANM,CO,WE,Combined TRACON & Tower with Radar,"24,884","12,354","1,209",42,"38,489",0,1,74,9,84,"1,200","1,752","1,353",74,"4,379",0,60,678,47,785,2,0,2,"42,870","43,739"
10/1994,DET ,AGL,MI,CE,Federal Contract Tower,0,"1,042","2,132",2,"3,176",0,0,0,0,0,8,111,"4,774",20,"4,913",0,0,0,0,0,"2,672",0,"2,672","10,761","10,761"
10/1994,DFW ,ASW,TX,CE,Combined TRACON & Tower with Radar,"53,273","17,749",847,68,"71,937",0,0,0,0,0,452,394,495,46,"1,387",0,0,0,0,0,0,0,0,"73,324","73,324"
10/1994,DHN ,ASO,AL,ES,Towers with Display (VFR),1,580,"1,112",620,"2,313",0,0,0,0,0,5,99,"1,151",680,"1,935",0,0,0,0,0,"1,898",350,"2,248","6,496","6,496"
10/1994,DLH ,AGL,MN,CE,Towers with Radar,299,636,810,365,"2,110",0,0,0,0,0,52,88,"1,095",127,"1,362",0,0,0,0,0,"1,154",876,"2,030","5,502","5,502"
10/1994,DPA ,AGL,IL,CE,Towers with Display (VFR),0,0,"1,886",0,"1,886",0,0,0,0,0,0,17,"7,966",29,"8,012",0,0,0,0,0,"8,552",16,"8,568","18,466","18,466"
10/1994,DSM ,ACE,IA,CE,Towers with Radar,"2,322","2,268","3,274",288,"8,152",0,0,0,0,0,118,237,"1,908",131,"2,394",0,0,0,0,0,"1,211",202,"1,413","11,959","11,959"
10/1994,DTN ,ASW,LA,CE,Towers with Display (VFR),0,1,307,1,309,0,0,0,0,0,0,13,"1,080",8,"1,101",0,0,0,0,0,"1,824",0,"1,824","3,234","3,234"
10/1994,DTW ,AGL,MI,CE,Combined TRACON & Tower with Radar,"27,284","7,302","3,837",144,"38,567",0,0,0,0,0,716,355,"2,612",32,"3,715",0,0,0,0,0,0,0,0,"42,282","42,282"
10/1994,DVT ,AWP,AZ,WE,Towers with Display (VFR),0,1,207,0,208,0,0,0,0,0,0,339,"9,687",46,"10,072",0,0,0,0,0,"9,305",9,"9,314","19,594","19,594"
10/1994,DWH ,ASW,TX,CE,Towers with Display (VFR),0,0,551,0,551,0,0,0,0,0,0,0,"6,456",4,"6,460",0,0,0,0,0,"9,020",0,"9,020","16,031","16,031"
10/1994,DXR ,ANE,CT,EN,Towers with Display (VFR),0,1,368,1,370,0,0,0,0,0,0,12,"7,235",19,"7,266",0,0,0,0,0,"7,567",3,"7,570","15,206","15,206"
10/1994,EGE ,ANM,CO,WE,Federal Contract Tower,0,85,53,1,139,0,0,0,0,0,0,57,441,20,518,0,0,0,0,0,428,58,486,"1,143","1,143"
10/1994,ELM ,AEA,NY,EN,Towers with Radar,231,578,950,0,"1,759",0,0,0,0,0,19,143,"1,260",8,"1,430",0,0,0,0,0,"3,424",10,"3,434","6,623","6,623"
10/1994,ELP ,ASW,TX,WE,Towers with Radar,"5,105",865,"1,880",189,"8,039",0,0,0,0,0,435,21,"3,068",57,"3,581",0,0,0,0,0,"1,804",182,"1,986","13,606","13,606"
10/1994,EMT ,AWP,CA,WE,Towers with Display (VFR),0,15,943,0,958,0,0,0,0,0,0,321,"7,168",20,"7,509",0,0,0,0,0,"7,591",0,"7,591","16,058","16,058"
10/1994,ENA ,AAL,AK,WE,Towers with Display (VFR),0,787,33,12,832,0,0,0,0,0,31,"1,948","1,140",40,"3,159",0,0,0,0,0,"1,448",244,"1,692","5,683","5,683"
10/1994,ERI ,AEA,PA,CE,Towers with Radar,230,775,"1,055",22,"2,082",0,0,0,0,0,23,98,"1,872",45,"2,038",0,0,0,0,0,"1,772",40,"1,812","5,932","5,932"
10/1994,ESF ,ASW,LA,CE,Federal Contract Tower,0,818,200,31,"1,049",0,0,0,0,0,2,71,222,154,449,0,0,0,0,0,80,22,102,"1,600","1,600"
10/1994,EUG ,ANM,OR,WE,Towers with Radar,393,"1,536","1,244",67,"3,240",0,0,0,0,0,63,261,"3,410",76,"3,810",0,0,0,0,0,"4,700",216,"4,916","11,966","11,966"
10/1994,EVV ,AGL,IN,CE,Towers with Radar,192,"2,357","1,462",16,"4,027",0,0,0,0,0,16,236,"1,613",35,"1,900",0,0,0,0,0,"1,806",6,"1,812","7,739","7,739"
10/1994,EWB ,ANE,MA,EN,Towers with Display (VFR),0,66,774,11,851,0,0,0,0,0,0,879,"3,269",81,"4,229",0,0,0,0,0,"3,196",2,"3,198","8,278","8,278"
10/1994,EWR ,AEA,NJ,EN,Combined TRACON & Tower with Radar,"26,198","8,096","1,500",15,"35,809",0,0,0,0,0,412,808,409,25,"1,654",0,145,"2,562",46,"2,753",0,0,0,"37,463","40,216"
10/1994,EYW ,ASO,FL,ES,Towers with Display (VFR),0,"2,751",855,1,"3,607",0,0,0,0,0,0,330,"2,477",378,"3,185",0,0,0,0,0,"2,163",30,"2,193","8,985","8,985"
10/1994,FAI ,AAL,AK,WE,Towers with Radar,"1,403",950,"1,227",61,"3,641",0,0,0,0,0,52,844,"1,959",19,"2,874",0,0,0,0,0,"2,732",161,"2,893","9,408","9,408"
10/1994,FAR ,AGL,ND,CE,Towers with Radar,560,938,"1,496",268,"3,262",0,0,0,0,0,80,158,"1,617",94,"1,949",0,0,0,0,0,"3,054",406,"3,460","8,671","8,671"
10/1994,FAT ,AWP,CA,WE,Towers with Radar,618,"4,245","1,132",286,"6,281",0,0,0,0,0,55,948,"5,520",216,"6,739",0,0,0,0,0,"1,820",136,"1,956","14,976","14,976"
10/1994,FAY ,ASO,NC,EN,Towers with Radar,384,860,829,203,"2,276",0,0,0,0,0,35,133,"1,187",188,"1,543",0,0,0,0,0,904,218,"1,122","4,941","4,941"
10/1994,FCM ,AGL,MN,CE,Towers with Display (VFR),0,8,"2,144",6,"2,158",0,0,0,0,0,0,177,"7,317",22,"7,516",0,0,0,0,0,"12,465",73,"12,538","22,212","22,212"
10/1994,FFZ ,AWP,AZ,WE,Towers with Display (VFR),0,0,172,0,172,0,0,0,0,0,0,15,"7,602",62,"7,679",0,0,0,0,0,"8,064",256,"8,320","16,171","16,171"
10/1994,FLG ,AWP,AZ,WE,Federal Contract Tower,0,213,182,0,395,0,0,0,0,0,0,360,"2,213",23,"2,596",0,0,0,0,0,"1,480",14,"1,494","4,485","4,485"
10/1994,FLL ,ASO,FL,ES,Combined TRACON & Tower with Radar,"7,407","3,351","2,152",73,"12,983",0,0,0,0,0,386,"1,134","3,155",51,"4,726",0,113,"4,676",62,"4,851",127,0,127,"17,836","22,687"
10/1994,FLO ,ASO,SC,ES,Towers with Radar,0,747,756,62,"1,565",0,0,0,0,0,0,49,"1,089",96,"1,234",0,0,0,0,0,691,48,739,"3,538","3,538"
10/1994,FMN ,ASW,NM,WE,Federal Contract Tower,0,321,360,1,682,0,0,0,0,0,0,"1,418","2,902",59,"4,379",0,0,0,0,0,"4,583",34,"4,617","9,678","9,678"
10/1994,FMY ,ASO,FL,ES,Towers with Display (VFR),0,140,902,19,"1,061",0,0,0,0,0,0,204,"3,203",29,"3,436",0,0,0,0,0,"3,276",14,"3,290","7,787","7,787"
10/1994,FNT ,AGL,MI,CE,Towers with Radar,222,"1,660","2,365",17,"4,264",0,0,0,0,0,37,336,864,16,"1,253",0,0,0,0,0,"7,982",178,"8,160","13,677","13,677"
10/1994,FOE ,ACE,KS,CE,Towers with Display (VFR),1,219,536,245,"1,001",0,0,0,0,0,11,82,"1,056",200,"1,349",0,0,0,0,0,816,544,"1,360","3,710","3,710"
10/1994,FPR ,ASO,FL,ES,Towers with Display (VFR),0,73,970,0,"1,043",0,0,0,0,0,0,108,"6,156",31,"6,295",0,0,0,0,0,"6,837",0,"6,837","14,175","14,175"
10/1994,FRG ,AEA,NY,EN,Towers with Display (VFR),0,29,"1,318",2,"1,349",0,0,0,0,0,0,347,"10,250",16,"10,613",0,0,0,0,0,"8,132",0,"8,132","20,094","20,094"
10/1994,FSD ,AGL,SD,CE,Towers with Radar,920,"1,290","1,758",312,"4,280",0,0,0,0,0,105,145,"1,776",105,"2,131",0,0,0,0,0,"1,394",454,"1,848","8,259","8,259"
10/1994,FSM ,ASW,AR,CE,Towers with Radar,2,946,"1,175",480,"2,603",0,0,0,0,0,11,106,"1,221",672,"2,010",0,0,0,0,0,570,758,"1,328","5,941","5,941"
10/1994,FTW ,ASW,TX,CE,Towers with Display (VFR),21,62,"3,150",2,"3,235",0,0,0,0,0,29,77,"6,578",34,"6,718",0,0,0,0,0,"6,931",6,"6,937","16,890","16,890"
10/1994,FTY ,ASO,GA,ES,Towers with Display (VFR),0,71,"3,481",139,"3,691",0,0,0,0,0,0,72,"1,981",63,"2,116",0,0,0,0,0,"3,754",28,"3,782","9,589","9,589"
10/1994,FUL ,AWP,CA,WE,Towers with Display (VFR),0,0,"1,257",0,"1,257",0,0,0,0,0,0,22,"5,206",0,"5,228",0,0,0,0,0,"3,108",0,"3,108","9,593","9,593"
10/1994,FWA ,AGL,IN,CE,Towers with Radar,"1,122","1,444","1,691",180,"4,437",0,0,0,0,0,66,131,"1,263",86,"1,546",0,0,0,0,0,"2,338",390,"2,728","8,711","8,711"
10/1994,FXE ,ASO,FL,ES,Towers with Display (VFR),0,257,"4,578",6,"4,841",0,0,0,0,0,0,254,"13,317",44,"13,615",0,0,0,0,0,"5,234",0,"5,234","23,690","23,690"
10/1994,FYV ,ASW,AR,CE,Tower without Radar,54,"1,985",486,2,"2,527",0,0,0,0,0,16,232,686,60,994,0,0,0,0,0,338,46,384,"3,905","3,905"
10/1994,GCN ,AWP,AZ,WE,Towers with Display (VFR),21,195,78,0,294,0,0,0,0,0,26,"16,634",579,4,"17,243",0,0,0,0,0,158,0,158,"17,695","17,695"
10/1994,GEG ,ANM,WA,WE,Towers with Radar,"3,214","3,208",914,48,"7,384",0,0,0,0,0,232,216,"1,165",62,"1,675",0,0,0,0,0,"1,231",135,"1,366","10,425","10,425"
10/1994,GFK ,AGL,ND,CE,Towers with Display (VFR),348,566,"2,549",16,"3,479",0,0,0,0,0,40,103,"5,656",43,"5,842",0,0,0,0,0,"12,014",2,"12,016","21,337","21,337"
10/1994,GGG ,ASW,TX,CE,Towers with Radar,0,664,745,37,"1,446",0,0,0,0,0,4,56,"1,885",33,"1,978",0,0,0,0,0,"4,422",74,"4,496","7,920","7,920"
10/1994,GJT ,ANM,CO,WE,Tower without Radar,1,"1,627",493,61,"2,182",0,0,0,0,0,10,242,"2,361",51,"2,664",0,0,0,0,0,"1,833",190,"2,023","6,869","6,869"
10/1994,GLH ,ASO,MS,CE,Towers with Display (VFR),0,197,332,58,587,0,0,0,0,0,0,47,549,18,614,0,0,0,0,0,598,708,"1,306","2,507","2,507"
10/1994,GMU ,ASO,SC,ES,Federal Contract Tower,0,4,"1,272",0,"1,276",0,0,0,0,0,0,9,"3,319",4,"3,332",0,0,0,0,0,"3,946",0,"3,946","8,554","8,554"
10/1994,GNV ,ASO,FL,ES,Towers with Display (VFR),208,"1,004","1,051",50,"2,313",0,0,0,0,0,26,225,"2,515",96,"2,862",0,0,0,0,0,"1,931",415,"2,346","7,521","7,521"
10/1994,GON ,ANE,CT,EN,Federal Contract Tower,0,179,510,63,752,0,0,0,0,0,0,222,"3,584",91,"3,897",0,0,0,0,0,"2,184",100,"2,284","6,933","6,933"
10/1994,GPT ,ASO,MS,CE,Towers with Radar,278,"1,316",858,"1,025","3,477",0,0,0,0,0,113,154,991,364,"1,622",0,0,0,0,0,"3,243","1,536","4,779","9,878","9,878"
10/1994,GRB ,AGL,WI,CE,Towers with Radar,782,"1,183","1,257",32,"3,254",0,0,0,0,0,76,82,"2,007",36,"2,201",0,0,0,0,0,"3,506",218,"3,724","9,179","9,179"
10/1994,GRI ,ACE,NE,CE,Towers with Display (VFR),1,825,372,2,"1,200",0,0,0,0,0,4,95,579,17,695,0,0,0,0,0,813,8,821,"2,716","2,716"
10/1994,GRR ,AGL,MI,CE,Towers with Radar,"2,207","2,882","2,766",93,"7,948",0,0,0,0,0,256,482,"2,394",136,"3,268",0,0,0,0,0,"2,246",150,"2,396","13,612","13,612"
10/1994,GSO ,ASO,NC,ES,Towers with Radar,"7,449","1,781","2,802",33,"12,065",0,0,0,0,0,367,154,"1,983",49,"2,553",0,0,0,0,0,569,48,617,"15,235","15,235"
10/1994,GSP ,ASO,SC,ES,Towers with Radar,"2,192","1,230","1,109",37,"4,568",0,0,0,0,0,130,96,601,51,878,0,0,0,0,0,20,0,20,"5,466","5,466"
10/1994,GTF ,ANM,MT,WE,Towers with Radar,649,"1,131",377,204,"2,361",0,0,0,0,0,83,201,902,89,"1,275",0,0,0,0,0,"1,042",356,"1,398","5,034","5,034"
10/1994,GYR ,AWP,AZ,WE,Towers with Display (VFR),0,0,105,0,105,0,0,0,0,0,0,5,"3,123",0,"3,128",0,0,0,0,0,"3,777",0,"3,777","7,010","7,010"
10/1994,GYY ,AGL,IN,CE,Federal Contract Tower,8,27,381,0,416,0,0,0,0,0,11,36,"1,437",25,"1,509",0,0,0,0,0,"2,252",47,"2,299","4,224","4,224"
10/1994,HEF ,AEA,VA,EN,Towers with Display (VFR),0,1,911,0,912,0,0,0,0,0,0,6,"7,809",53,"7,868",0,0,0,0,0,"4,706",178,"4,884","13,664","13,664"
10/1994,HFD ,ANE,CT,EN,Federal Contract Tower,0,21,596,2,619,0,0,0,0,0,0,128,"5,063",16,"5,207",0,0,0,0,0,"3,430",16,"3,446","9,272","9,272"
10/1994,HGR ,AEA,MD,EN,Federal Contract Tower,0,437,394,19,850,0,0,0,0,0,6,82,"3,333",41,"3,462",0,0,0,0,0,"1,806",28,"1,834","6,146","6,146"
10/1994,HHR ,AWP,CA,WE,Towers with Display (VFR),0,9,320,0,329,0,0,0,0,0,0,78,"5,039",53,"5,170",0,0,0,0,0,"6,126",0,"6,126","11,625","11,625"
10/1994,HIO ,ANM,OR,WE,Towers with Display (VFR),0,42,"1,151",9,"1,202",0,0,0,0,0,0,265,"6,027",57,"6,349",0,0,0,0,0,"9,338",48,"9,386","16,937","16,937"
10/1994,HKS ,ASO,MS,CE,Towers with Display (VFR),0,82,799,58,939,0,0,0,0,0,0,31,"1,042",121,"1,194",0,0,0,0,0,"1,541",88,"1,629","3,762","3,762"
10/1994,HLG ,AEA,WV,CE,Towers with Display (VFR),0,1,366,12,379,0,0,0,0,0,0,25,"1,178",100,"1,303",0,0,0,0,0,504,46,550,"2,232","2,232"
10/1994,HLN ,ANM,MT,WE,Combination Non-Radar Approach Control & Tower w/o Radar,153,946,360,69,"1,528",0,0,0,0,0,19,195,"1,047",316,"1,577",0,0,0,0,0,806,368,"1,174","4,279","4,279"
10/1994,HNL ,AWP,HI,WE,Towers with Radar,"15,216","2,029","1,449","1,090","19,784",0,0,0,0,0,568,"2,675","5,245",597,"9,085",0,0,0,0,0,"1,240",258,"1,498","30,367","30,367"
10/1994,HOB ,ASW,NM,CE,Federal Contract Tower,0,123,95,45,263,0,0,0,0,0,0,248,"1,139",13,"1,400",0,0,0,0,0,"1,352",440,"1,792","3,455","3,455"
10/1994,HOU ,ASW,TX,CE,Combined TRACON & Tower with Radar,"9,582",416,"4,949",6,"14,953",0,0,"2,513",340,"2,853",653,121,"5,287",27,"6,088",0,0,0,0,0,8,0,8,"21,049","23,902"
10/1994,HPN ,AEA,NY,EN,Towers with Display (VFR),969,"3,001","7,289",2,"11,261",0,0,0,0,0,50,244,"4,546",12,"4,852",0,0,0,0,0,"5,680",0,"5,680","21,793","21,793"
10/1994,HRL ,ASW,TX,CE,Towers with Display (VFR),"1,070",450,445,118,"2,083",0,0,0,0,0,109,68,918,28,"1,123",0,0,0,0,0,789,264,"1,053","4,259","4,259"
10/1994,HSV ,ASO,AL,CE,Towers with Radar,"1,314",764,"1,427",100,"3,605",0,0,0,0,0,138,98,"1,208",66,"1,510",0,0,0,0,0,"1,353",150,"1,503","6,618","6,618"
10/1994,HTS ,AEA,WV,CE,Towers with Radar,196,835,821,9,"1,861",0,0,0,0,0,19,70,875,30,994,0,0,0,0,0,590,12,602,"3,457","3,457"
10/1994,HUF ,AGL,IN,CE,Towers with Radar,218,455,"1,250",279,"2,202",0,0,0,0,0,85,60,"1,673",208,"2,026",0,0,0,0,0,"4,721",424,"5,145","9,373","9,373"
10/1994,HUM ,ASW,LA,CE,Towers with Display (VFR),0,604,376,1,981,0,0,0,0,0,0,"3,132","1,856",17,"5,005",0,0,0,0,0,692,6,698,"6,684","6,684"
10/1994,HUT ,ACE,KS,CE,Towers with Display (VFR),0,95,499,37,631,0,0,0,0,0,0,35,"1,303",33,"1,371",0,0,0,0,0,"1,124",150,"1,274","3,276","3,276"
10/1994,HVN ,ANE,CT,EN,Federal Contract Tower,140,575,493,1,"1,209",0,0,0,0,0,14,94,"2,344",16,"2,468",0,0,0,0,0,"2,441",10,"2,451","6,128","6,128"
10/1994,HWD ,AWP,CA,WE,Towers with Display (VFR),0,12,628,0,640,0,0,0,0,0,0,33,"5,441",4,"5,478",0,0,0,0,0,"6,557",0,"6,557","12,675","12,675"
10/1994,HWO ,ASO,FL,ES,Towers with Display (VFR),0,0,110,3,113,0,0,0,0,0,0,0,"4,474",44,"4,518",0,0,0,0,0,"7,764",10,"7,774","12,405","12,405"
10/1994,HYA ,ANE,MA,EN,Towers with Display (VFR),0,"1,337",335,0,"1,672",0,0,0,0,0,0,"4,901","3,008",4,"7,913",0,0,0,0,0,"1,068",4,"1,072","10,657","10,657"
10/1994,IAD ,AEA,VA,EN,Towers with Radar,"7,089","13,777","3,781",681,"25,328",0,0,0,0,0,11,296,950,56,"1,313",0,0,0,0,0,56,18,74,"26,715","26,715"
10/1994,IAG ,AEA,NY,CE,Towers with Display (VFR),2,48,680,456,"1,186",0,0,0,0,0,4,19,"2,375",645,"3,043",0,0,0,0,0,"5,798","1,558","7,356","11,585","11,585"
10/1994,IAH ,ASW,TX,CE,Combined TRACON & Tower with Radar,"20,651","7,365","1,752",16,"29,784",7,15,62,0,84,405,122,438,27,992,0,0,0,0,0,0,0,0,"30,776","30,860"
10/1994,ICT ,ACE,KS,CE,Towers with Radar,"2,138","1,196","4,113",39,"7,486",0,0,0,0,0,196,223,"3,482",45,"3,946",0,0,0,0,0,"2,688",24,"2,712","14,144","14,144"
10/1994,IDA ,ANM,ID,WE,Towers with Display (VFR),164,693,220,1,"1,078",0,0,0,0,0,22,142,"1,337",6,"1,507",0,0,0,0,0,974,16,990,"3,575","3,575"
10/1994,ILG ,AEA,DE,EN,Towers with Display (VFR),1,164,"2,116",308,"2,589",0,0,0,0,0,11,94,"6,006",242,"6,353",0,0,0,0,0,"7,078",778,"7,856","16,798","16,798"
10/1994,ILM ,ASO,NC,EN,Towers with Radar,347,"1,203","1,109",104,"2,763",0,0,0,0,0,34,241,"1,183",22,"1,480",0,0,0,0,0,"1,612",440,"2,052","6,295","6,295"
10/1994,IND ,AGL,IN,CE,Towers with Radar,"9,195","6,751","3,411",132,"19,489",0,0,0,0,0,11,117,"1,290",32,"1,450",0,0,0,0,0,66,0,66,"21,005","21,005"
10/1994,INT ,ASO,NC,ES,Towers with Display (VFR),5,306,"1,779",0,"2,090",0,0,0,0,0,12,45,"1,976",8,"2,041",0,0,0,0,0,"2,696",4,"2,700","6,831","6,831"
10/1994,IPT ,AEA,PA,EN,Towers with Display (VFR),0,684,487,1,"1,172",0,0,0,0,0,3,95,"2,512",23,"2,633",0,0,0,0,0,"1,762",2,"1,764","5,569","5,569"
10/1994,ISO ,ASO,NC,EN,Towers with Display (VFR),2,339,479,66,886,0,0,0,0,0,12,44,"1,197",137,"1,390",0,0,0,0,0,718,120,838,"3,114","3,114"
10/1994,ISP ,AEA,NY,EN,Combined TRACON & Tower with Radar,699,"1,599","1,465",54,"3,817",0,0,0,0,0,48,486,"6,556",235,"7,325",0,0,290,7,297,"7,094",46,"7,140","18,282","18,579"
10/1994,ITH ,AEA,NY,EN,Towers with Display (VFR),156,863,532,0,"1,551",0,0,0,0,0,15,236,"1,500",6,"1,757",0,0,0,0,0,"1,436",0,"1,436","4,744","4,744"
10/1994,ITO ,AWP,HI,WE,Towers with Radar,"1,639",151,164,154,"2,108",0,0,0,0,0,89,"3,243",681,111,"4,124",0,0,0,0,0,786,274,"1,060","7,292","7,292"
10/1994,JAN ,ASO,MS,CE,Towers with Radar,948,"2,001","1,300",375,"4,624",0,0,0,0,0,126,162,530,192,"1,010",0,0,0,0,0,109,785,894,"6,528","6,528"
10/1994,JAX ,ASO,FL,ES,Towers with Radar,"4,794","2,928","1,704","1,034","10,460",0,0,0,0,0,582,222,375,188,"1,367",0,0,0,0,0,492,608,"1,100","12,927","12,927"
10/1994,JFK ,AEA,NY,EN,Combined TRACON & Tower with Radar,"18,079","9,062",817,12,"27,970",0,0,0,0,0,139,630,551,27,"1,347",0,218,"2,239",514,"2,971",0,0,0,"29,317","32,288"
10/1994,JLN ,ACE,MO,CE,Towers with Display (VFR),0,741,622,0,"1,363",0,0,0,0,0,0,86,"1,178",3,"1,267",0,0,0,0,0,"1,298",4,"1,302","3,932","3,932"
10/1994,JNU ,AAL,AK,WE,Towers with Display (VFR),445,32,65,9,551,0,0,0,0,0,37,"5,916","1,253",44,"7,250",0,0,0,0,0,"1,382",22,"1,404","9,205","9,205"
10/1994,JVL ,AGL,WI,CE,Towers with Display (VFR),10,222,785,29,"1,046",0,0,0,0,0,20,157,"4,098",51,"4,326",0,0,0,0,0,"3,696",218,"3,914","9,286","9,286"
10/1994,JXN ,AGL,MI,CE,Towers with Display (VFR),0,0,0,0,0,0,0,0,0,0,0,117,"3,006",15,"3,138",0,0,0,0,0,"2,796",14,"2,810","5,948","5,948"
10/1994,KOA ,AWP,HI,WE,Towers with Display (VFR),"1,970",99,112,38,"2,219",0,0,0,0,0,54,"1,049",701,77,"1,881",0,0,0,0,0,613,425,"1,038","5,138","5,138"
10/1994,KWA ,AWP,WK,WE,Towers with Radar,87,34,461,73,655,0,0,0,0,0,21,75,53,441,590,0,0,0,0,0,108,128,236,"1,481","1,481"
10/1994,LAF ,AGL,IN,CE,Towers with Display (VFR),2,334,793,0,"1,129",0,0,0,0,0,12,46,"3,883",14,"3,955",0,0,0,0,0,"8,862",10,"8,872","13,956","13,956"
10/1994,LAL ,ASO,FL,ES,Federal Contract Tower,0,3,"1,563",74,"1,640",0,0,0,0,0,0,17,"3,166",49,"3,232",0,0,0,0,0,"6,458",233,"6,691","11,563","11,563"
