,,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/2004 To 12/2008,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,, 
ASE ,CO,05/2008,WE,Combined TRACON & Tower with Radar,ANM,415,635,531,0,"1,581",13,370,223,19,625,0,0,0,0,0,0,0,0,0,0,"2,206"
ASE ,CO,06/2008,WE,Combined TRACON & Tower with Radar,ANM,594,"1,254","1,348",4,"3,200",16,353,282,20,671,0,0,0,0,0,0,0,0,0,0,"3,871"
ASE ,CO,07/2008,WE,Combined TRACON & Tower with Radar,ANM,667,"1,899","2,080",3,"4,649",34,313,360,43,750,18,2,442,4,466,0,0,89,9,98,"5,963"
ASE ,CO,08/2008,WE,Combined TRACON & Tower with Radar,ANM,545,"1,795","1,852",3,"4,195",27,313,302,19,661,0,4,346,0,350,0,3,112,7,122,"5,328"
ASE ,CO,09/2008,WE,Combined TRACON & Tower with Radar,ANM,327,"1,129","1,111",5,"2,572",14,284,382,14,694,0,2,407,0,409,0,27,110,6,143,"3,818"
ASE ,CO,10/2008,WE,Combined TRACON & Tower with Radar,ANM,309,719,675,0,"1,703",16,295,249,17,577,0,2,333,0,335,0,0,131,7,138,"2,753"
ASE ,CO,11/2008,WE,Combined TRACON & Tower with Radar,ANM,294,534,539,0,"1,367",15,317,283,13,628,0,1,174,0,175,0,1,59,2,62,"2,232"
ASE ,CO,12/2008,WE,Combined TRACON & Tower with Radar,ANM,778,721,"1,217",0,"2,716",52,473,539,6,"1,070",0,3,125,0,128,0,0,56,2,58,"3,972"
AUS ,TX,01/2004,CE,Towers with Radar,ASW,"7,392","1,982","4,435",647,"14,456",21,366,"1,334",248,"1,969",0,386,"5,435",124,"5,945",0,24,"1,136",45,"1,205","23,575"
AUS ,TX,02/2004,CE,Towers with Radar,ASW,"6,866","2,077","4,588",623,"14,154",22,361,"1,247",268,"1,898",0,369,"5,551",153,"6,073",0,26,"1,194",52,"1,272","23,397"
AUS ,TX,03/2004,CE,Towers with Radar,ASW,"7,596","2,526","5,534",613,"16,269",25,379,"1,670",304,"2,378",0,411,"6,384",219,"7,014",0,31,"1,266",34,"1,331","26,992"
AUS ,TX,04/2004,CE,Towers with Radar,ASW,"7,520","2,318","5,220",647,"15,705",22,355,"1,548",343,"2,268",8,436,"5,578",143,"6,165",0,41,"1,169",47,"1,257","25,395"
AUS ,TX,05/2004,CE,Towers with Radar,ASW,"7,782","2,435","5,253",799,"16,269",37,340,"1,583",331,"2,291",2,455,"7,187",169,"7,813",0,33,"1,754",45,"1,832","28,205"
AUS ,TX,06/2004,CE,Towers with Radar,ASW,"7,788","2,229","4,484",564,"15,065",29,347,"1,363",222,"1,961",1,417,"5,353",164,"5,935",0,29,"1,147",32,"1,208","24,169"
AUS ,TX,07/2004,CE,Towers with Radar,ASW,"7,670","2,309","4,730",856,"15,565",28,341,"1,394",276,"2,039",0,411,"7,836",236,"8,483",0,20,"1,901",37,"1,958","28,045"
AUS ,TX,08/2004,CE,Towers with Radar,ASW,"7,922","2,175","4,550","1,002","15,649",18,374,"1,360",328,"2,080",0,295,"7,217",261,"7,773",0,25,"1,762",47,"1,834","27,336"
AUS ,TX,09/2004,CE,Towers with Radar,ASW,"7,481","2,210","4,820",678,"15,189",17,399,"1,385",316,"2,117",0,354,"6,908",141,"7,403",0,15,"1,718",51,"1,784","26,493"
AUS ,TX,10/2004,CE,Combined TRACON & Tower with Radar,ASW,"7,765","2,549","5,522",505,"16,341",24,399,"1,539",356,"2,318",1,390,"5,148",146,"5,685",0,18,"1,255",55,"1,328","25,672"
AUS ,TX,11/2004,CE,Combined TRACON & Tower with Radar,ASW,"7,396","2,311","4,739",317,"14,763",11,313,"1,342",221,"1,887",0,246,"4,282",128,"4,656",0,13,980,48,"1,041","22,347"
AUS ,TX,12/2004,CE,Combined TRACON & Tower with Radar,ASW,"7,456","2,527","4,258",406,"14,647",35,542,"1,313",261,"2,151",0,409,"6,115",103,"6,627",0,22,"1,928",62,"2,012","25,437"
AUS ,TX,01/2005,CE,Combined TRACON & Tower with Radar,ASW,"10,022","2,267","4,661",524,"17,474",31,378,"1,238",306,"1,953",0,318,"4,130",128,"4,576",1,21,976,84,"1,082","25,085"
AUS ,TX,02/2005,CE,Combined TRACON & Tower with Radar,ASW,"9,506","2,089","4,785",425,"16,805",30,339,"1,142",328,"1,839",94,210,"4,899",140,"5,343",0,19,"1,044",48,"1,111","25,098"
AUS ,TX,03/2005,CE,Combined TRACON & Tower with Radar,ASW,"7,726","2,228","5,075",547,"15,576",33,453,"1,377",347,"2,210",1,416,"5,739",144,"6,300",0,23,"1,600",51,"1,674","25,760"
AUS ,TX,04/2005,CE,Combined TRACON & Tower with Radar,ASW,"7,877","2,131","5,292",596,"15,896",15,466,"1,514",314,"2,309",1,387,"6,941",155,"7,484",0,24,"1,845",66,"1,935","27,624"
AUS ,TX,05/2005,CE,Combined TRACON & Tower with Radar,ASW,"8,303","2,050","5,185",448,"15,986",22,504,"1,578",320,"2,424",0,457,"6,874",198,"7,529",0,33,"1,869",79,"1,981","27,920"
AUS ,TX,06/2005,CE,Combined TRACON & Tower with Radar,ASW,"8,196","2,075","4,768",414,"15,453",32,530,"1,403",371,"2,336",12,408,"6,960",225,"7,605",0,53,"1,981",77,"2,111","27,505"
AUS ,TX,07/2005,CE,Combined TRACON & Tower with Radar,ASW,"8,648","1,949","4,196",427,"15,220",28,555,"1,222",332,"2,137",0,422,"7,065",199,"7,686",0,46,"1,839",94,"1,979","27,022"
AUS ,TX,08/2005,CE,Combined TRACON & Tower with Radar,ASW,"8,645","1,985","4,501",667,"15,798",34,574,"1,319",357,"2,284",0,376,"6,974",147,"7,497",0,22,"1,656",65,"1,743","27,322"
AUS ,TX,09/2005,CE,Combined TRACON & Tower with Radar,ASW,"8,044","2,004","4,848",500,"15,396",18,562,"1,396",398,"2,374",0,548,"7,498",105,"8,151",2,52,"1,995",79,"2,128","28,049"
AUS ,TX,10/2005,CE,Combined TRACON & Tower with Radar,ASW,"7,992","1,951","5,095",568,"15,606",22,554,"1,305",350,"2,231",1,421,"7,003",189,"7,614",0,36,"2,038",84,"2,158","27,609"
AUS ,TX,11/2005,CE,Combined TRACON & Tower with Radar,ASW,"7,871","1,892","4,911",330,"15,004",32,463,"1,473",266,"2,234",8,463,"6,634",72,"7,177",0,55,"1,836",46,"1,937","26,352"
AUS ,TX,12/2005,CE,Combined TRACON & Tower with Radar,ASW,"7,502","2,121","4,130",377,"14,130",45,514,"1,327",268,"2,154",5,369,"5,758",106,"6,238",0,47,"1,502",34,"1,583","24,105"
AUS ,TX,01/2006,CE,Combined TRACON & Tower with Radar,ASW,"7,648","1,954","4,044",493,"14,139",28,577,"1,199",319,"2,123",2,545,"6,304",175,"7,026",1,41,"1,541",75,"1,658","24,946"
AUS ,TX,02/2006,CE,Combined TRACON & Tower with Radar,ASW,"7,262","1,762","4,302",323,"13,649",22,541,"1,124",284,"1,971",2,343,"5,182",91,"5,618",0,30,"1,456",36,"1,522","22,760"
AUS ,TX,03/2006,CE,Combined TRACON & Tower with Radar,ASW,"8,305","2,345","5,482",403,"16,535",38,568,"1,530",303,"2,439",1,490,"5,941",128,"6,560",1,35,"1,634",73,"1,743","27,277"
AUS ,TX,04/2006,CE,Combined TRACON & Tower with Radar,ASW,"7,817","2,105","5,125",246,"15,293",16,533,"1,368",336,"2,253",0,432,"6,519",97,"7,048",0,34,"1,678",73,"1,785","26,379"
AUS ,TX,05/2006,CE,Combined TRACON & Tower with Radar,ASW,"8,378","2,099","5,170",326,"15,973",19,549,"1,512",256,"2,336",1,551,"7,107",158,"7,817",0,41,"1,887",73,"2,001","28,127"
AUS ,TX,06/2006,CE,Combined TRACON & Tower with Radar,ASW,"8,084","2,216","4,284",524,"15,108",18,541,"1,328",291,"2,178",489,776,"7,173",133,"8,571",0,69,"1,973",85,"2,127","27,984"
AUS ,TX,07/2006,CE,Combined TRACON & Tower with Radar,ASW,"8,187","1,921","4,353",406,"14,867",38,542,"1,220",250,"2,050",2,498,"7,047",104,"7,651",1,51,"1,784",83,"1,919","26,487"
AUS ,TX,08/2006,CE,Combined TRACON & Tower with Radar,ASW,"8,227","2,363","4,888",656,"16,134",31,583,"1,223",301,"2,138",2,667,"7,984",216,"8,869",1,116,"2,208",98,"2,423","29,564"
AUS ,TX,09/2006,CE,Combined TRACON & Tower with Radar,ASW,"7,859","2,297","5,670",446,"16,272",26,503,"1,413",245,"2,187",1,457,"7,433",98,"7,989",0,50,"1,945",59,"2,054","28,502"
AUS ,TX,10/2006,CE,Combined TRACON & Tower with Radar,ASW,"8,276","2,285","5,298",500,"16,359",26,593,"1,480",292,"2,391",0,489,"7,214",120,"7,823",0,47,"1,979",54,"2,080","28,653"
AUS ,TX,11/2006,CE,Combined TRACON & Tower with Radar,ASW,"8,028","2,204","5,250",307,"15,789",29,574,"1,535",202,"2,340",0,431,"6,373",98,"6,902",0,22,"1,984",76,"2,082","27,113"
AUS ,TX,12/2006,CE,Combined TRACON & Tower with Radar,ASW,"8,131","2,189","4,409",327,"15,056",19,582,"1,358",250,"2,209",0,386,"5,557",100,"6,043",1,87,"1,508",55,"1,651","24,959"
AUS ,TX,01/2007,CE,Combined TRACON & Tower with Radar,ASW,"7,807","1,770","3,973",433,"13,983",17,537,"1,017",298,"1,869",1,296,"4,026",78,"4,401",0,24,"1,017",54,"1,095","21,348"
AUS ,TX,02/2007,CE,Combined TRACON & Tower with Radar,ASW,"7,230","1,821","4,802",375,"14,228",19,538,"1,153",268,"1,978",5,449,"5,527",81,"6,062",1,54,"1,313",47,"1,415","23,683"
AUS ,TX,03/2007,CE,Combined TRACON & Tower with Radar,ASW,"8,407","2,263","5,313",432,"16,415",36,606,"1,493",286,"2,421",0,380,"4,568",65,"5,013",0,33,"1,350",38,"1,421","25,270"
AUS ,TX,04/2007,CE,Combined TRACON & Tower with Radar,ASW,"8,272","2,126","5,340",366,"16,104",18,562,"1,595",290,"2,465",1,510,"5,999",84,"6,594",0,34,"1,618",39,"1,691","26,854"
AUS ,TX,05/2007,CE,Combined TRACON & Tower with Radar,ASW,"8,892","2,686","5,066",375,"17,019",35,622,"1,572",280,"2,509",5,387,"5,537",77,"6,006",0,34,"1,267",43,"1,344","26,878"
AUS ,TX,06/2007,CE,Combined TRACON & Tower with Radar,ASW,"8,427","2,752","4,246",238,"15,663",42,562,"1,448",251,"2,303",0,637,"5,018",85,"5,740",0,37,"1,394",24,"1,455","25,161"
AUS ,TX,07/2007,CE,Combined TRACON & Tower with Radar,ASW,"9,189","2,863","4,221",244,"16,517",40,501,"1,401",196,"2,138",0,415,"3,848",62,"4,325",0,31,"1,161",22,"1,214","24,194"
AUS ,TX,08/2007,CE,Combined TRACON & Tower with Radar,ASW,"9,312","2,849","4,878",347,"17,386",71,584,"1,502",240,"2,397",0,441,"6,692",89,"7,222",2,110,"1,805",36,"1,953","28,958"
AUS ,TX,09/2007,CE,Combined TRACON & Tower with Radar,ASW,"8,982","2,849","5,481",401,"17,713",21,529,"1,646",320,"2,516",0,445,"6,776",84,"7,305",0,85,"2,005",77,"2,167","29,701"
AUS ,TX,10/2007,CE,Combined TRACON & Tower with Radar,ASW,"9,297","3,019","5,489",346,"18,151",27,572,"1,728",304,"2,631",0,571,"7,330",118,"8,019",9,82,"2,290",52,"2,433","31,234"
AUS ,TX,11/2007,CE,Combined TRACON & Tower with Radar,ASW,"8,746","2,862","5,564",344,"17,516",16,569,"1,803",246,"2,634",4,596,"6,070",88,"6,758",2,151,"1,636",43,"1,832","28,740"
AUS ,TX,12/2007,CE,Combined TRACON & Tower with Radar,ASW,"8,270","2,665","4,170",281,"15,386",17,494,"1,404",173,"2,088",22,494,"5,582",60,"6,158",0,39,"1,608",16,"1,663","25,295"
AUS ,TX,01/2008,CE,Combined TRACON & Tower with Radar,ASW,"8,413","2,740","4,397",348,"15,898",21,520,"1,241",198,"1,980",5,485,"5,284",87,"5,861",1,61,"1,432",40,"1,534","25,273"
AUS ,TX,02/2008,CE,Combined TRACON & Tower with Radar,ASW,"8,335","2,638","4,967",417,"16,357",25,554,"1,332",258,"2,169",0,537,"6,596",106,"7,239",0,88,"1,709",48,"1,845","27,610"
AUS ,TX,03/2008,CE,Combined TRACON & Tower with Radar,ASW,"8,863","2,943","5,077",356,"17,239",28,549,"1,397",234,"2,208",0,380,"5,800",102,"6,282",0,61,"1,659",38,"1,758","27,487"
AUS ,TX,04/2008,CE,Combined TRACON & Tower with Radar,ASW,"8,307","2,574","5,300",366,"16,547",13,566,"1,736",282,"2,597",0,456,"6,315",97,"6,868",0,45,"1,894",40,"1,979","27,991"
AUS ,TX,05/2008,CE,Combined TRACON & Tower with Radar,ASW,"9,405","2,684","5,041",343,"17,473",20,546,"1,547",223,"2,336",0,421,"6,816",88,"7,325",0,55,"1,948",45,"2,048","29,182"
AUS ,TX,06/2008,CE,Combined TRACON & Tower with Radar,ASW,"9,568","2,525","4,372",332,"16,797",22,474,"1,417",253,"2,166",6,655,"6,689",149,"7,499",2,79,"2,042",52,"2,175","28,637"
AUS ,TX,07/2008,CE,Combined TRACON & Tower with Radar,ASW,"9,619","2,127","3,954",133,"15,833",24,432,"1,530",247,"2,233",1,522,"6,664",69,"7,256",1,93,"2,185",35,"2,314","27,636"
AUS ,TX,08/2008,CE,Combined TRACON & Tower with Radar,ASW,"9,359","2,066","4,103",244,"15,772",24,458,"1,621",256,"2,359",0,510,"5,993",145,"6,648",0,71,"1,851",52,"1,974","26,753"
AUS ,TX,09/2008,CE,Combined TRACON & Tower with Radar,ASW,"8,167","1,739","4,275",205,"14,386",25,481,"1,573",319,"2,398",0,571,"6,815",104,"7,490",0,92,"2,246",76,"2,414","26,688"
AUS ,TX,10/2008,CE,Combined TRACON & Tower with Radar,ASW,"8,658","1,606","4,803",244,"15,311",14,429,"1,509",277,"2,229",2,426,"6,553",159,"7,140",0,62,"2,191",56,"2,309","26,989"
AUS ,TX,11/2008,CE,Combined TRACON & Tower with Radar,ASW,"8,030","1,408","4,340",151,"13,929",17,332,"1,391",145,"1,885",4,251,"5,114",70,"5,439",0,47,"1,450",27,"1,524","22,777"
AUS ,TX,12/2008,CE,Combined TRACON & Tower with Radar,ASW,"8,127","1,442","3,457",224,"13,250",12,426,"1,147",141,"1,726",3,175,"3,476",66,"3,720",0,49,"1,024",16,"1,089","19,785"
AVL ,NC,01/2004,ES,Towers with Radar,ASO,326,"1,161",985,114,"2,586",152,695,"1,181",50,"2,078",0,80,980,12,"1,072",0,12,295,12,319,"6,055"
AVL ,NC,02/2004,ES,Towers with Radar,ASO,282,"1,154",978,84,"2,498",164,778,"1,119",27,"2,088",3,63,928,9,"1,003",0,9,314,6,329,"5,918"
AVL ,NC,03/2004,ES,Towers with Radar,ASO,338,"1,414","1,314",119,"3,185",199,848,"1,510",76,"2,633",0,103,"1,252",24,"1,379",0,17,436,30,483,"7,680"
AVL ,NC,04/2004,ES,Towers with Radar,ASO,326,"1,451","1,539",109,"3,425",196,849,"1,721",63,"2,829",0,132,"1,326",55,"1,513",0,12,581,21,614,"8,381"
AVL ,NC,05/2004,ES,Towers with Radar,ASO,349,"1,517","1,850",157,"3,873",197,842,"1,657",66,"2,762",0,142,"1,359",30,"1,531",0,15,398,17,430,"8,596"
AVL ,NC,06/2004,ES,Towers with Radar,ASO,339,"1,698","2,124",129,"4,290",218,918,"1,708",50,"2,894",2,181,"1,210",62,"1,455",0,7,285,11,303,"8,942"
AVL ,NC,07/2004,ES,Towers with Radar,ASO,362,"1,748","2,350",166,"4,626",202,938,"1,858",39,"3,037",3,120,"1,283",29,"1,435",0,5,364,50,419,"9,517"
AVL ,NC,08/2004,ES,Towers with Radar,ASO,343,"1,787","2,120",162,"4,412",176,911,"1,795",76,"2,958",0,130,"1,180",104,"1,414",0,6,299,63,368,"9,152"
AVL ,NC,09/2004,ES,Towers with Radar,ASO,318,"1,571","1,537",144,"3,570",200,938,"1,508",38,"2,684",0,120,"1,207",72,"1,399",0,0,410,38,448,"8,101"
AVL ,NC,10/2004,ES,Towers with Radar,ASO,348,"1,752","2,140",186,"4,426",192,964,"1,885",53,"3,094",0,161,"1,157",33,"1,351",0,5,331,14,350,"9,221"
AVL ,NC,11/2004,ES,Combined TRACON & Tower with Radar,ASO,311,"1,490","1,522",184,"3,507",167,886,"1,360",56,"2,469",0,137,"1,106",31,"1,274",0,2,362,39,403,"7,653"
AVL ,NC,12/2004,ES,Combined TRACON & Tower with Radar,ASO,299,"1,465","1,286",150,"3,200",151,825,"1,172",26,"2,174",0,127,"1,162",9,"1,298",0,3,339,9,351,"7,023"
AVL ,NC,01/2005,ES,Combined TRACON & Tower with Radar,ASO,294,"1,358","1,076",73,"2,801",120,787,"1,120",47,"2,074",1,128,854,23,"1,006",0,5,250,7,262,"6,143"
AVL ,NC,02/2005,ES,Combined TRACON & Tower with Radar,ASO,224,"1,318",958,110,"2,610",132,775,"1,052",31,"1,990",0,104,936,37,"1,077",0,5,283,29,317,"5,994"
AVL ,NC,03/2005,ES,Combined TRACON & Tower with Radar,ASO,188,"1,631","1,160",153,"3,132",118,877,"1,338",42,"2,375",0,130,"1,052",12,"1,194",0,5,321,16,342,"7,043"
AVL ,NC,04/2005,ES,Combined TRACON & Tower with Radar,ASO,191,"1,593","1,405",103,"3,292",145,831,"1,554",31,"2,561",0,132,"1,332",12,"1,476",0,4,491,8,503,"7,832"
AVL ,NC,05/2005,ES,Combined TRACON & Tower with Radar,ASO,193,"1,679","2,039",154,"4,065",154,845,"1,593",54,"2,646",0,217,"1,518",20,"1,755",0,6,455,19,480,"8,946"
AVL ,NC,06/2005,ES,Combined TRACON & Tower with Radar,ASO,217,"1,665","2,266",250,"4,398",118,894,"1,744",44,"2,800",0,144,"1,269",48,"1,461",0,8,287,13,308,"8,967"
AVL ,NC,07/2005,ES,Combined TRACON & Tower with Radar,ASO,351,"1,746","2,379",142,"4,618",102,890,"1,690",47,"2,729",0,139,"1,016",30,"1,185",1,7,283,9,300,"8,832"
AVL ,NC,08/2005,ES,Combined TRACON & Tower with Radar,ASO,338,"1,609","2,273",201,"4,421",103,938,"1,614",43,"2,698",0,121,"1,072",74,"1,267",0,1,260,16,277,"8,663"
AVL ,NC,09/2005,ES,Combined TRACON & Tower with Radar,ASO,291,"1,595","1,889",142,"3,917",104,906,"1,655",61,"2,726",0,243,"1,684",43,"1,970",0,9,406,10,425,"9,038"
AVL ,NC,10/2005,ES,Combined TRACON & Tower with Radar,ASO,281,"1,713","2,163",244,"4,401",63,916,"1,675",37,"2,691",0,206,"1,564",43,"1,813",0,4,430,38,472,"9,377"
AVL ,NC,11/2005,ES,Combined TRACON & Tower with Radar,ASO,231,"1,503","1,720",153,"3,607",51,747,"1,485",43,"2,326",0,147,"1,320",27,"1,494",0,4,286,19,309,"7,736"
AVL ,NC,12/2005,ES,Combined TRACON & Tower with Radar,ASO,181,"1,420","1,169",140,"2,910",63,690,"1,067",28,"1,848",6,98,"1,221",26,"1,351",0,5,228,19,252,"6,361"
AVL ,NC,01/2006,ES,Combined TRACON & Tower with Radar,ASO,198,"1,296","1,086",105,"2,685",69,685,"1,102",52,"1,908",0,108,969,21,"1,098",0,3,227,28,258,"5,949"
AVL ,NC,02/2006,ES,Combined TRACON & Tower with Radar,ASO,299,"1,206","1,022",80,"2,607",49,653,"1,092",37,"1,831",0,98,919,40,"1,057",0,1,268,16,285,"5,780"
AVL ,NC,03/2006,ES,Combined TRACON & Tower with Radar,ASO,266,"1,425","1,379",109,"3,179",55,785,"1,387",43,"2,270",0,102,"1,384",34,"1,520",0,6,401,25,432,"7,401"
AVL ,NC,04/2006,ES,Combined TRACON & Tower with Radar,ASO,266,"1,346","1,535",175,"3,322",46,818,"1,585",36,"2,485",0,142,"1,473",29,"1,644",0,3,443,34,480,"7,931"
AVL ,NC,05/2006,ES,Combined TRACON & Tower with Radar,ASO,235,"1,642","1,893",148,"3,918",47,852,"1,595",47,"2,541",0,189,"1,368",41,"1,598",0,4,324,21,349,"8,406"
AVL ,NC,06/2006,ES,Combined TRACON & Tower with Radar,ASO,247,"1,636","2,201",205,"4,289",50,934,"1,509",49,"2,542",0,227,"1,652",77,"1,956",1,4,446,57,508,"9,295"
AVL ,NC,07/2006,ES,Combined TRACON & Tower with Radar,ASO,256,"1,743","2,674",83,"4,756",56,828,"1,568",48,"2,500",0,200,"1,457",61,"1,718",0,10,391,41,442,"9,416"
AVL ,NC,08/2006,ES,Combined TRACON & Tower with Radar,ASO,261,"1,718","2,532",199,"4,710",64,955,"1,627",44,"2,690",0,205,"1,329",75,"1,609",0,10,272,46,328,"9,337"
AVL ,NC,09/2006,ES,Combined TRACON & Tower with Radar,ASO,186,"1,622","2,167",147,"4,122",46,846,"1,585",29,"2,506",0,147,"1,355",54,"1,556",0,7,334,14,355,"8,539"
AVL ,NC,10/2006,ES,Combined TRACON & Tower with Radar,ASO,241,"1,691","2,282",237,"4,451",81,907,"1,757",36,"2,781",0,158,"1,868",49,"2,075",0,4,459,36,499,"9,806"
AVL ,NC,11/2006,ES,Combined TRACON & Tower with Radar,ASO,202,"1,526","1,657",124,"3,509",68,822,"1,485",87,"2,462",0,126,"1,497",90,"1,713",0,9,421,15,445,"8,129"
AVL ,NC,12/2006,ES,Combined TRACON & Tower with Radar,ASO,168,"1,436","1,508",127,"3,239",93,776,"1,216",34,"2,119",0,153,"1,505",30,"1,688",0,10,350,17,377,"7,423"
AVL ,NC,01/2007,ES,Combined TRACON & Tower with Radar,ASO,147,"1,322","1,244",117,"2,830",74,791,"1,066",35,"1,966",0,144,"1,225",32,"1,401",0,3,311,8,322,"6,519"
AVL ,NC,02/2007,ES,Combined TRACON & Tower with Radar,ASO,160,"1,126","1,135",84,"2,505",85,647,908,25,"1,665",0,138,"1,265",16,"1,419",0,4,249,20,273,"5,862"
AVL ,NC,03/2007,ES,Combined TRACON & Tower with Radar,ASO,169,"1,419","1,533",146,"3,267",70,878,"1,432",16,"2,396",1,188,"1,570",40,"1,799",0,9,352,46,407,"7,869"
AVL ,NC,04/2007,ES,Combined TRACON & Tower with Radar,ASO,126,"1,395","1,665",138,"3,324",45,823,"1,382",36,"2,286",0,183,"1,808",62,"2,053",0,7,461,29,497,"8,160"
AVL ,NC,05/2007,ES,Combined TRACON & Tower with Radar,ASO,140,"1,776","2,124",140,"4,180",51,935,"1,648",42,"2,676",1,219,"2,152",24,"2,396",0,11,517,18,546,"9,798"
AVL ,NC,06/2007,ES,Combined TRACON & Tower with Radar,ASO,129,"1,820","2,506",171,"4,626",30,936,"1,611",33,"2,610",0,217,"1,795",36,"2,048",0,8,473,15,496,"9,780"
AVL ,NC,07/2007,ES,Combined TRACON & Tower with Radar,ASO,140,"1,943","2,568",179,"4,830",41,"1,000","1,689",38,"2,768",0,186,"1,711",62,"1,959",3,5,307,19,334,"9,891"
AVL ,NC,08/2007,ES,Combined TRACON & Tower with Radar,ASO,101,"1,942","2,649",223,"4,915",48,975,"1,693",59,"2,775",0,211,"1,960",72,"2,243",1,33,435,50,519,"10,452"
AVL ,NC,09/2007,ES,Combined TRACON & Tower with Radar,ASO,168,"1,628","2,035",207,"4,038",51,886,"1,538",42,"2,517",0,168,"1,793",65,"2,026",0,5,403,26,434,"9,015"
AVL ,NC,10/2007,ES,Combined TRACON & Tower with Radar,ASO,207,"1,741","2,497",132,"4,577",40,949,"1,730",52,"2,771",0,194,"2,126",39,"2,359",0,3,485,20,508,"10,215"
AVL ,NC,11/2007,ES,Combined TRACON & Tower with Radar,ASO,153,"1,577","1,814",137,"3,681",44,829,"1,399",31,"2,303",0,168,"1,809",65,"2,042",0,10,479,23,512,"8,538"
AVL ,NC,12/2007,ES,Combined TRACON & Tower with Radar,ASO,151,"1,397","1,469",167,"3,184",56,812,"1,045",35,"1,948",2,130,"1,155",46,"1,333",0,8,262,30,300,"6,765"
AVL ,NC,01/2008,ES,Combined TRACON & Tower with Radar,ASO,106,"1,297","1,110",185,"2,698",42,708,917,51,"1,718",0,125,"1,378",37,"1,540",0,41,285,9,335,"6,291"
AVL ,NC,02/2008,ES,Combined TRACON & Tower with Radar,ASO,106,"1,140","1,123",75,"2,444",32,701,878,33,"1,644",0,171,"1,116",43,"1,330",0,6,257,15,278,"5,696"
AVL ,NC,03/2008,ES,Combined TRACON & Tower with Radar,ASO,66,"1,378","1,291",132,"2,867",32,817,"1,162",40,"2,051",1,171,"1,362",37,"1,571",0,4,358,21,383,"6,872"
AVL ,NC,04/2008,ES,Combined TRACON & Tower with Radar,ASO,72,"1,301","1,513",148,"3,034",39,771,"1,370",37,"2,217",1,223,"1,431",50,"1,705",1,17,318,19,355,"7,311"
AVL ,NC,05/2008,ES,Combined TRACON & Tower with Radar,ASO,91,"1,643","1,963",120,"3,817",36,897,"1,368",43,"2,344",0,173,"1,673",60,"1,906",0,4,449,45,498,"8,565"
AVL ,NC,06/2008,ES,Combined TRACON & Tower with Radar,ASO,114,"1,876","2,222",153,"4,365",53,914,"1,403",47,"2,417",0,166,"1,747",72,"1,985",0,10,366,37,413,"9,180"
AVL ,NC,07/2008,ES,Combined TRACON & Tower with Radar,ASO,156,"1,994","2,453",123,"4,726",55,"1,015","1,576",31,"2,677",0,193,"1,773",67,"2,033",0,26,495,24,545,"9,981"
AVL ,NC,08/2008,ES,Combined TRACON & Tower with Radar,ASO,185,"1,859","1,941",178,"4,163",35,906,"1,440",55,"2,436",0,192,"1,614",73,"1,879",0,24,376,27,427,"8,905"
AVL ,NC,09/2008,ES,Combined TRACON & Tower with Radar,ASO,190,"1,656","1,828",164,"3,838",27,831,"1,314",30,"2,202",0,154,"1,336",74,"1,564",0,9,318,24,351,"7,955"
AVL ,NC,10/2008,ES,Combined TRACON & Tower with Radar,ASO,205,"1,700","2,017",170,"4,092",20,706,"1,528",37,"2,291",0,245,"1,726",112,"2,083",0,15,499,31,545,"9,011"
AVL ,NC,11/2008,ES,Combined TRACON & Tower with Radar,ASO,32,"1,562","1,277",135,"3,006",16,616,"1,141",39,"1,812",0,121,"1,266",57,"1,444",0,8,380,8,396,"6,658"
AVL ,NC,12/2008,ES,Combined TRACON & Tower with Radar,ASO,13,"1,410",935,101,"2,459",38,595,767,54,"1,454",1,101,975,35,"1,112",0,9,225,5,239,"5,264"
AVP ,PA,01/2004,EN,Towers with Radar,AEA,833,"1,029",781,38,"2,681",324,"2,396","1,339",57,"4,116",0,74,"1,360",10,"1,444",0,17,745,5,767,"9,008"
AVP ,PA,02/2004,EN,Towers with Radar,AEA,824,863,973,25,"2,685",304,"2,140","1,377",68,"3,889",0,133,"2,525",19,"2,677",1,33,"1,665",8,"1,707","10,958"
AVP ,PA,03/2004,EN,Towers with Radar,AEA,900,"1,065","1,308",96,"3,369",434,"2,496","2,091",83,"5,104",0,89,"2,470",26,"2,585",0,26,"1,470",10,"1,506","12,564"
AVP ,PA,04/2004,EN,Towers with Radar,AEA,917,"1,053","1,375",51,"3,396",477,"2,381","2,161",62,"5,081",0,75,"2,859",15,"2,949",0,48,"1,969",4,"2,021","13,447"
AVP ,PA,05/2004,EN,Towers with Radar,AEA,759,"1,029","1,328",48,"3,164",503,"2,339","2,559",71,"5,472",0,98,"3,241",40,"3,379",0,31,"2,016",4,"2,051","14,066"
AVP ,PA,06/2004,EN,Towers with Radar,AEA,807,"1,060","1,669",112,"3,648",504,"2,593","2,725",137,"5,959",0,79,"3,870",80,"4,029",0,30,"2,405",29,"2,464","16,100"
AVP ,PA,07/2004,EN,Towers with Radar,AEA,829,"1,067","1,671",118,"3,685",533,"2,361","3,068",123,"6,085",1,97,"3,464",35,"3,597",0,19,"2,160",6,"2,185","15,552"
