,,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/1999 To 12/2003,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,, 
CPR ,WY,02/2001,WE,Towers with Radar,ANM,58,"1,111",448,4,"1,621",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,621"
CPR ,WY,03/2001,WE,Towers with Radar,ANM,53,"1,188",451,19,"1,711",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,711"
CPR ,WY,04/2001,WE,Towers with Radar,ANM,56,"1,154",475,12,"1,697",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,697"
CPR ,WY,05/2001,WE,Towers with Radar,ANM,77,"1,269",619,5,"1,970",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,970"
CPR ,WY,06/2001,WE,Towers with Radar,ANM,62,"1,247",578,7,"1,894",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,894"
CPR ,WY,07/2001,WE,Towers with Radar,ANM,59,"1,285",631,18,"1,993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,993"
CPR ,WY,08/2001,WE,Towers with Radar,ANM,47,"1,340",680,18,"2,085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,085"
CPR ,WY,09/2001,WE,Towers with Radar,ANM,36,"1,001",474,7,"1,518",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,518"
CPR ,WY,10/2001,WE,Towers with Radar,ANM,70,"1,246",581,8,"1,905",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,905"
CPR ,WY,11/2001,WE,Towers with Radar,ANM,46,"1,196",431,4,"1,677",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,677"
CPR ,WY,12/2001,WE,Towers with Radar,ANM,61,"1,230",491,21,"1,803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,803"
CPR ,WY,01/2002,WE,Towers with Radar,ANM,47,"1,360",529,14,"1,950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,950"
CPR ,WY,02/2002,WE,Towers with Radar,ANM,74,"1,203",477,7,"1,761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,761"
CPR ,WY,03/2002,WE,Towers with Radar,ANM,68,"1,343",444,11,"1,866",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,866"
CPR ,WY,04/2002,WE,Towers with Radar,ANM,61,"1,236",622,7,"1,926",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,926"
CPR ,WY,05/2002,WE,Towers with Radar,ANM,69,"1,417",627,3,"2,116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,116"
CPR ,WY,06/2002,WE,Towers with Radar,ANM,72,"1,283",563,11,"1,929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,929"
CPR ,WY,07/2002,WE,Towers with Radar,ANM,58,"1,248",670,6,"1,982",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,982"
CPR ,WY,08/2002,WE,Towers with Radar,ANM,68,"1,289",575,12,"1,944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,944"
CPR ,WY,09/2002,WE,Towers with Radar,ANM,56,"1,173",551,18,"1,798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,798"
CPR ,WY,10/2002,WE,Towers with Radar,ANM,88,"1,357",631,9,"2,085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,085"
CPR ,WY,11/2002,WE,Towers with Radar,ANM,65,"1,292",485,13,"1,855",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,855"
CPR ,WY,12/2002,WE,Towers with Radar,ANM,92,"1,406",479,3,"1,980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,980"
CPR ,WY,01/2003,WE,Towers with Radar,ANM,74,"1,295",507,5,"1,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,881"
CPR ,WY,02/2003,WE,Towers with Radar,ANM,59,"1,122",440,12,"1,633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,633"
CPR ,WY,03/2003,WE,Towers with Radar,ANM,75,"1,278",443,65,"1,861",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,861"
CPR ,WY,04/2003,WE,Towers with Radar,ANM,139,"1,321",496,9,"1,965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,965"
CPR ,WY,05/2003,WE,Towers with Radar,ANM,102,"1,265",609,12,"1,988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,988"
CPR ,WY,06/2003,WE,Towers with Radar,ANM,67,"1,307",654,1,"2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,029"
CPR ,WY,07/2003,WE,Towers with Radar,ANM,102,"1,339",657,12,"2,110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,110"
CPR ,WY,08/2003,WE,Towers with Radar,ANM,76,"1,276",643,36,"2,031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,031"
CPR ,WY,09/2003,WE,Towers with Radar,ANM,70,"1,238",665,31,"2,004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,004"
CPR ,WY,10/2003,WE,Towers with Radar,ANM,65,"1,277",683,22,"2,047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,047"
CPR ,WY,11/2003,WE,Towers with Radar,ANM,62,"1,177",576,5,"1,820",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,820"
CPR ,WY,12/2003,WE,Towers with Radar,ANM,68,"1,287",531,2,"1,888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,888"
CRP ,TX,01/1999,CE,Towers with Radar,ASW,"2,982","2,034","3,509","8,971","17,496",6,66,501,271,844,0,325,"4,212","5,751","10,288",0,45,390,"1,571","2,006","30,634"
CRP ,TX,02/1999,CE,Towers with Radar,ASW,"2,724","2,036","3,596","7,419","15,775",16,46,553,300,915,55,394,"4,193","4,652","9,294",0,49,473,"1,579","2,101","28,085"
CRP ,TX,03/1999,CE,Towers with Radar,ASW,"3,057","2,131","3,742","10,827","19,757",9,47,460,268,784,65,422,"4,150","5,596","10,233",0,44,433,"1,621","2,098","32,872"
CRP ,TX,04/1999,CE,Towers with Radar,ASW,"2,834","2,156","3,424","9,395","17,809",10,47,403,201,661,30,345,"4,000","6,213","10,588",0,37,387,"1,718","2,142","31,200"
CRP ,TX,05/1999,CE,Towers with Radar,ASW,"2,837","2,073","3,198","8,294","16,402",13,51,345,213,622,26,405,"4,083","6,039","10,553",0,45,452,"1,576","2,073","29,650"
CRP ,TX,06/1999,CE,Towers with Radar,ASW,"2,906","2,574","3,182","9,754","18,416",12,34,363,197,606,6,368,"3,906","6,613","10,893",0,82,444,"1,951","2,477","32,392"
CRP ,TX,07/1999,CE,Towers with Radar,ASW,"2,835","2,423","2,952","7,597","15,807",10,26,327,188,551,31,469,"5,214","8,227","13,941",0,70,580,"2,030","2,680","32,979"
CRP ,TX,08/1999,CE,Towers with Radar,ASW,"2,829","2,876","3,365","8,097","17,167",6,49,248,222,525,1,456,"5,474","6,825","12,756",0,56,665,"1,655","2,376","32,824"
CRP ,TX,09/1999,CE,Towers with Radar,ASW,"2,781","2,595","3,274","8,820","17,470",6,45,278,217,546,1,478,"4,676","5,046","10,201",0,65,513,"1,458","2,036","30,253"
CRP ,TX,10/1999,CE,Towers with Radar,ASW,"2,772","2,558","3,251","8,581","17,162",12,88,384,185,669,8,408,"4,796","5,910","11,122",0,51,464,"1,473","1,988","30,941"
CRP ,TX,11/1999,CE,Towers with Radar,ASW,"2,644","2,375","3,479","7,162","15,660",6,55,442,149,652,0,265,"4,583","6,304","11,152",1,52,494,"1,625","2,172","29,636"
CRP ,TX,12/1999,CE,Towers with Radar,ASW,"2,796","2,326","3,180","6,306","14,608",8,47,420,232,707,10,400,"4,134","4,710","9,254",0,58,428,"1,120","1,606","26,175"
CRP ,TX,01/2000,CE,Towers with Radar,ASW,"2,782","2,197","3,627","8,164","16,770",4,64,569,204,841,14,347,"3,600","4,879","8,840",0,52,356,"1,132","1,540","27,991"
CRP ,TX,02/2000,CE,Towers with Radar,ASW,"2,799","2,042","3,544","7,890","16,275",6,53,510,257,826,7,311,"3,863","7,717","11,898",0,65,405,"1,890","2,360","31,359"
CRP ,TX,03/2000,CE,Towers with Radar,ASW,"3,086","2,369","4,180","9,990","19,625",13,82,490,282,867,3,484,"4,008","6,977","11,472",0,81,386,"1,743","2,210","34,174"
CRP ,TX,04/2000,CE,Towers with Radar,ASW,"2,731","2,254","3,336","8,649","16,970",6,57,381,212,656,9,463,"4,331","7,475","12,278",1,64,433,"2,029","2,527","32,431"
CRP ,TX,05/2000,CE,Towers with Radar,ASW,"2,788","2,234","3,725","10,305","19,052",8,42,426,184,660,6,583,"3,913","6,919","11,421",0,118,437,"1,652","2,207","33,340"
CRP ,TX,06/2000,CE,Towers with Radar,ASW,"2,738","2,333","3,461","9,312","17,844",13,74,352,192,631,12,660,"4,130","8,511","13,313",0,100,438,"2,290","2,828","34,616"
CRP ,TX,07/2000,CE,Towers with Radar,ASW,"3,035","2,466","2,722","9,621","17,844",7,50,375,219,651,15,602,"5,507","8,137","14,261",0,123,634,"2,082","2,839","35,595"
CRP ,TX,08/2000,CE,Towers with Radar,ASW,"2,871","2,655","3,328","10,902","19,756",9,51,409,256,725,7,544,"4,520","8,222","13,293",0,80,607,"1,983","2,670","36,444"
CRP ,TX,09/2000,CE,Towers with Radar,ASW,"2,610","2,681","3,250","8,142","16,683",9,68,395,179,651,11,479,"4,511","6,076","11,077",0,70,544,"1,407","2,021","30,432"
CRP ,TX,10/2000,CE,Towers with Radar,ASW,"2,800","2,956","4,131","8,292","18,179",6,87,499,193,785,0,420,"3,424","7,487","11,331",0,34,370,"1,868","2,272","32,567"
CRP ,TX,11/2000,CE,Towers with Radar,ASW,"2,751","2,878","3,603","7,677","16,909",4,72,462,224,762,1,339,"2,926","5,701","8,967",1,30,289,"1,469","1,789","28,427"
CRP ,TX,12/2000,CE,Towers with Radar,ASW,"2,869","2,533","3,510","6,093","15,005",5,85,470,167,727,3,286,"2,743","4,750","7,782",0,43,291,"1,068","1,402","24,916"
CRP ,TX,01/2001,CE,Towers with Radar,ASW,"2,830","2,275","3,639","7,137","15,881",5,93,495,253,846,22,296,"2,774","5,011","8,103",0,39,287,"1,244","1,570","26,400"
CRP ,TX,02/2001,CE,Towers with Radar,ASW,"2,799","2,270","3,995","6,903","15,967",12,98,546,203,859,11,282,"2,650","3,757","6,700",0,32,295,981,"1,308","24,834"
CRP ,TX,03/2001,CE,Towers with Radar,ASW,"2,903","2,667","3,887","9,188","18,645",10,91,437,305,843,4,435,"3,958","6,603","11,000",0,35,401,"1,671","2,107","32,595"
CRP ,TX,04/2001,CE,Towers with Radar,ASW,"2,716","2,463","4,163","9,361","18,703",6,81,414,257,758,2,428,"3,519","5,514","9,463",0,27,367,"1,420","1,814","30,738"
CRP ,TX,05/2001,CE,Towers with Radar,ASW,"2,709","2,645","3,441","11,984","20,779",4,85,570,271,930,2,465,"5,360","9,191","15,018",0,4,417,"2,239","2,660","39,387"
CRP ,TX,06/2001,CE,Towers with Radar,ASW,"2,603","2,469","3,199","11,451","19,722",1,82,548,299,930,1,356,"5,487","8,541","14,385",0,3,363,"1,949","2,315","37,352"
CRP ,TX,07/2001,CE,Towers with Radar,ASW,"2,633","2,493","2,896","8,053","16,075",4,69,555,326,954,7,435,"5,080","6,648","12,170",0,96,838,"2,123","3,057","32,256"
CRP ,TX,08/2001,CE,Towers with Radar,ASW,"2,849","2,802","3,223","9,411","18,285",5,74,625,404,"1,108",9,307,"4,036","6,848","11,200",0,109,867,"2,306","3,282","33,875"
CRP ,TX,09/2001,CE,Towers with Radar,ASW,"2,147","2,393","3,122","7,071","14,733",5,135,703,347,"1,190",3,334,"2,173","5,131","7,641",0,122,437,"1,751","2,310","25,874"
CRP ,TX,10/2001,CE,Towers with Radar,ASW,"2,241","2,403","3,355","8,516","16,515",1,78,690,405,"1,174",0,377,"4,329","7,744","12,450",0,153,962,"2,701","3,816","33,955"
CRP ,TX,11/2001,CE,Towers with Radar,ASW,"1,857","2,338","3,290","7,607","15,092",6,82,619,313,"1,020",4,249,"3,364","4,759","8,376",1,125,760,"1,700","2,586","27,074"
CRP ,TX,12/2001,CE,Towers with Radar,ASW,"1,802","2,418","3,214","7,263","14,697",5,115,724,403,"1,247",4,312,"3,502","4,794","8,612",1,176,857,"1,819","2,853","27,409"
CRP ,TX,01/2002,CE,Towers with Radar,ASW,"1,863","2,349","3,252","8,369","15,833",7,123,750,494,"1,374",4,355,"3,613","4,138","8,110",0,200,908,"1,688","2,796","28,113"
CRP ,TX,02/2002,CE,Towers with Radar,ASW,"1,807","2,258","3,099","7,887","15,051",0,91,754,504,"1,349",2,330,"3,559","4,695","8,586",0,220,772,"1,768","2,760","27,746"
CRP ,TX,03/2002,CE,Towers with Radar,ASW,"2,037","2,798","3,566","9,841","18,242",13,116,737,466,"1,332",4,440,"3,320","5,402","9,166",0,217,732,"2,155","3,104","31,844"
CRP ,TX,04/2002,CE,Towers with Radar,ASW,"1,938","2,785","3,804","8,848","17,375",9,123,692,512,"1,336",2,417,"3,409","6,517","10,345",1,205,704,"2,488","3,398","32,454"
CRP ,TX,05/2002,CE,Towers with Radar,ASW,"1,888","2,759","3,383","7,969","15,999",2,104,656,553,"1,315",0,484,"3,957","7,796","12,237",0,219,"1,005","2,988","4,212","33,763"
CRP ,TX,06/2002,CE,Towers with Radar,ASW,"1,879","2,733","2,946","8,498","16,056",5,95,528,401,"1,029",0,427,"3,969","7,006","11,402",0,195,949,"2,379","3,523","32,010"
CRP ,TX,07/2002,CE,Towers with Radar,ASW,"1,885","2,476","2,824","9,237","16,422",4,94,482,411,991,1,459,"3,955","6,366","10,781",0,199,844,"2,251","3,294","31,488"
CRP ,TX,08/2002,CE,Towers with Radar,ASW,"1,963","2,781","3,166","11,310","19,220",7,113,552,547,"1,219",0,497,"4,741","6,125","11,363",0,201,934,"2,406","3,541","35,343"
CRP ,TX,09/2002,CE,Towers with Radar,ASW,"1,847","2,653","2,986","8,264","15,750",5,93,527,405,"1,030",1,385,"3,397","5,199","8,982",0,138,713,"1,791","2,642","28,404"
CRP ,TX,10/2002,CE,Towers with Radar,ASW,"1,939","2,886","3,457","8,140","16,422",3,113,673,448,"1,237",0,426,"2,912","5,345","8,683",0,191,561,"1,809","2,561","28,903"
CRP ,TX,11/2002,CE,Towers with Radar,ASW,"1,870","2,524","3,097","6,983","14,474",2,101,641,454,"1,198",2,244,"3,684","4,768","8,698",0,124,744,"1,677","2,545","26,915"
CRP ,TX,12/2002,CE,Towers with Radar,ASW,"1,850","2,674","2,984","5,898","13,406",4,100,775,407,"1,286",1,258,"2,926","3,625","6,810",0,150,627,"1,251","2,028","23,530"
CRP ,TX,01/2003,CE,Towers with Radar,ASW,"1,908","2,730","3,655","6,627","14,920",2,118,939,443,"1,502",2,229,"3,016","3,982","7,229",0,112,672,"1,275","2,059","25,710"
CRP ,TX,02/2003,CE,Towers with Radar,ASW,"1,757","2,602","3,501","7,008","14,868",16,131,817,475,"1,439",3,162,"1,932","2,687","4,784",1,109,416,901,"1,427","22,518"
CRP ,TX,03/2003,CE,Towers with Radar,ASW,"1,968","2,410","3,350","9,858","17,586",42,122,988,446,"1,598",1,214,"2,999","4,619","7,833",0,139,739,"1,597","2,475","29,492"
CRP ,TX,04/2003,CE,Towers with Radar,ASW,"1,920","2,266","3,905","8,065","16,156",35,122,"1,008",557,"1,722",2,234,"3,165","4,599","8,000",0,140,721,"1,636","2,497","28,375"
CRP ,TX,05/2003,CE,Towers with Radar,ASW,"1,220","2,461","3,883","7,923","15,487",10,137,885,510,"1,542",1,311,"3,384","6,259","9,955",1,146,804,"2,211","3,162","30,146"
CRP ,TX,06/2003,CE,Towers with Radar,ASW,"2,008","2,289","3,254","9,381","16,932",30,119,833,437,"1,419",3,208,"4,058","7,425","11,694",3,148,852,"2,626","3,629","33,674"
CRP ,TX,07/2003,CE,Towers with Radar,ASW,"1,924","2,419","2,932","9,576","16,851",33,134,710,495,"1,372",4,257,"3,862","6,346","10,469",0,164,839,"2,332","3,335","32,027"
CRP ,TX,08/2003,CE,Towers with Radar,ASW,"1,889","2,363","2,931","9,255","16,438",14,147,829,554,"1,544",1,269,"3,847","6,128","10,245",0,150,895,"2,253","3,298","31,525"
CRP ,TX,09/2003,CE,Towers with Radar,ASW,"1,871","2,291","3,318","8,201","15,681",27,136,927,432,"1,522",2,246,"3,087","5,329","8,664",0,153,726,"2,062","2,941","28,808"
CRP ,TX,10/2003,CE,Towers with Radar,ASW,"1,956","2,387","3,539","8,117","15,999",16,149,941,350,"1,456",2,208,"3,367","7,175","10,752",0,116,802,"2,538","3,456","31,663"
CRP ,TX,11/2003,CE,Towers with Radar,ASW,"1,861","2,271","3,344","6,041","13,517",29,154,"1,037",437,"1,657",2,194,"2,934","4,926","8,056",0,114,661,"1,741","2,516","25,746"
CRP ,TX,12/2003,CE,Towers with Radar,ASW,"1,872","2,397","3,033","5,857","13,159",33,219,"1,046",428,"1,726",2,261,"3,393","5,387","9,043",0,113,806,"1,800","2,719","26,647"
CRW ,WV,01/1999,CE,Towers with Radar,AEA,392,"2,477","1,268",227,"4,364",24,347,748,20,"1,139",4,362,"1,045",42,"1,453",0,441,813,26,"1,280","8,236"
CRW ,WV,02/1999,CE,Towers with Radar,AEA,416,"2,407","1,337",350,"4,510",15,321,808,36,"1,180",5,287,844,31,"1,167",0,394,797,10,"1,201","8,058"
CRW ,WV,03/1999,CE,Towers with Radar,AEA,445,"2,663","1,477",245,"4,830",14,294,917,30,"1,255",4,211,944,49,"1,208",0,290,718,29,"1,037","8,330"
CRW ,WV,04/1999,CE,Towers with Radar,AEA,404,"2,631","1,634",393,"5,062",7,299,"1,294",12,"1,612",0,353,"1,177",46,"1,576",0,375,969,10,"1,354","9,604"
CRW ,WV,05/1999,CE,Towers with Radar,AEA,468,"2,612","1,618",317,"5,015",13,303,"1,321",29,"1,666",0,512,"1,446",28,"1,986",0,298,"1,430",15,"1,743","10,410"
CRW ,WV,06/1999,CE,Towers with Radar,AEA,524,"2,594","1,805",334,"5,257",10,327,"1,510",33,"1,880",0,522,"1,459",50,"2,031",0,297,"1,325",21,"1,643","10,811"
CRW ,WV,07/1999,CE,Towers with Radar,AEA,539,"2,607","2,180",296,"5,622",29,384,"1,502",35,"1,950",0,639,"1,391",37,"2,067",0,308,"1,199",17,"1,524","11,163"
CRW ,WV,08/1999,CE,Towers with Radar,AEA,494,"2,699","1,951",341,"5,485",8,392,"1,357",35,"1,792",0,670,"1,789",66,"2,525",0,407,"1,495",41,"1,943","11,745"
CRW ,WV,09/1999,CE,Towers with Radar,AEA,451,"2,731","1,800",432,"5,414",22,414,"1,399",105,"1,940",0,628,"1,745",39,"2,412",0,452,"1,595",20,"2,067","11,833"
CRW ,WV,10/1999,CE,Towers with Radar,AEA,463,"2,705","1,906",473,"5,547",11,502,"1,600",33,"2,146",0,615,"1,459",42,"2,116",0,326,"1,422",10,"1,758","11,567"
CRW ,WV,11/1999,CE,Towers with Radar,AEA,433,"2,549","1,739",312,"5,033",14,471,"1,310",25,"1,820",0,669,"1,421",36,"2,126",0,305,"1,476",18,"1,799","10,778"
CRW ,WV,12/1999,CE,Towers with Radar,AEA,441,"2,614","1,585",278,"4,918",14,452,972,23,"1,461",0,567,"1,186",30,"1,783",0,177,904,16,"1,097","9,259"
CRW ,WV,01/2000,CE,Towers with Radar,AEA,459,"2,359","1,291",343,"4,452",15,396,720,21,"1,152",0,425,859,59,"1,343",0,277,888,28,"1,193","8,140"
CRW ,WV,02/2000,CE,Towers with Radar,AEA,437,"2,477","1,571",404,"4,889",19,453,939,29,"1,440",0,519,"1,136",49,"1,704",0,364,943,11,"1,318","9,351"
CRW ,WV,03/2000,CE,Towers with Radar,AEA,414,"3,002","1,667",298,"5,381",23,471,"1,184",20,"1,698",0,746,"1,470",43,"2,259",0,381,"1,397",11,"1,789","11,127"
CRW ,WV,04/2000,CE,Towers with Radar,AEA,480,"2,606","1,801",338,"5,225",23,364,"1,323",30,"1,740",2,657,"1,241",31,"1,931",0,216,909,12,"1,137","10,033"
CRW ,WV,05/2000,CE,Towers with Radar,AEA,418,"2,826","1,848",369,"5,461",10,371,"1,261",11,"1,653",0,847,"1,443",50,"2,340",0,526,"1,300",22,"1,848","11,302"
CRW ,WV,06/2000,CE,Towers with Radar,AEA,474,"2,718","1,843",409,"5,444",7,400,"1,490",38,"1,935",0,677,"1,221",67,"1,965",0,510,"1,206",35,"1,751","11,095"
CRW ,WV,07/2000,CE,Towers with Radar,AEA,472,"2,575","1,713",306,"5,066",9,371,"1,263",20,"1,663",0,633,"1,010",38,"1,681",0,272,"1,067",39,"1,378","9,788"
CRW ,WV,08/2000,CE,Towers with Radar,AEA,497,"2,771","1,906",392,"5,566",6,455,"1,280",29,"1,770",0,508,"1,216",124,"1,848",0,337,"1,001",69,"1,407","10,591"
CRW ,WV,09/2000,CE,Towers with Radar,AEA,446,"2,675","1,873",406,"5,400",11,422,"1,373",34,"1,840",0,462,"1,562",42,"2,066",0,215,"1,111",20,"1,346","10,652"
CRW ,WV,10/2000,CE,Towers with Radar,AEA,447,"2,757","1,876",403,"5,483",20,339,"1,354",21,"1,734",0,653,"1,523",70,"2,246",0,357,"1,473",26,"1,856","11,319"
CRW ,WV,11/2000,CE,Towers with Radar,AEA,488,"2,565","1,529",345,"4,927",14,404,974,27,"1,419",0,708,970,26,"1,704",1,418,"1,135",9,"1,563","9,613"
CRW ,WV,12/2000,CE,Towers with Radar,AEA,465,"2,638","1,194",237,"4,534",12,361,636,17,"1,026",0,577,653,8,"1,238",0,337,665,3,"1,005","7,803"
CRW ,WV,01/2001,CE,Towers with Radar,AEA,499,"2,684","1,144",326,"4,653",14,424,737,22,"1,197",0,477,666,31,"1,174",0,360,723,17,"1,100","8,124"
CRW ,WV,02/2001,CE,Towers with Radar,AEA,483,"2,412","1,358",256,"4,509",15,346,689,16,"1,066",0,678,819,24,"1,521",0,398,693,10,"1,101","8,197"
CRW ,WV,03/2001,CE,Towers with Radar,AEA,420,"2,787","1,700",331,"5,238",15,433,859,32,"1,339",0,659,"1,116",35,"1,810",0,422,984,25,"1,431","9,818"
CRW ,WV,04/2001,CE,Towers with Radar,AEA,389,"2,623","1,628",371,"5,011",13,376,"1,137",21,"1,547",1,702,"1,207",45,"1,955",0,226,"1,080",22,"1,328","9,841"
CRW ,WV,05/2001,CE,Towers with Radar,AEA,332,"2,844","1,827",301,"5,304",14,423,"1,220",23,"1,680",0,516,"1,203",38,"1,757",0,159,973,27,"1,159","9,900"
CRW ,WV,06/2001,CE,Towers with Radar,AEA,338,"2,715","1,742",336,"5,131",6,465,"1,209",32,"1,712",0,496,"1,290",53,"1,839",0,188,"1,172",27,"1,387","10,069"
CRW ,WV,07/2001,CE,Towers with Radar,AEA,354,"2,807","1,766",339,"5,266",9,386,"1,262",30,"1,687",0,536,"1,429",328,"2,293",0,193,"1,276",141,"1,610","10,856"
CRW ,WV,08/2001,CE,Towers with Radar,AEA,382,"3,000","2,040",366,"5,788",9,464,"1,293",19,"1,785",0,448,"1,175",145,"1,768",0,102,885,38,"1,025","10,366"
CRW ,WV,09/2001,CE,Towers with Radar,AEA,298,"2,617","1,453",263,"4,631",8,401,997,25,"1,431",0,559,968,48,"1,575",4,169,"1,010",24,"1,207","8,844"
CRW ,WV,10/2001,CE,Towers with Radar,AEA,131,"3,114","1,708",382,"5,335",12,495,"1,236",28,"1,771",0,677,"1,414",32,"2,123",0,209,"1,207",4,"1,420","10,649"
CRW ,WV,11/2001,CE,Towers with Radar,AEA,26,"3,238","1,519",381,"5,164",7,490,"1,140",45,"1,682",0,635,"1,270",46,"1,951",4,260,"1,265",26,"1,555","10,352"
CRW ,WV,12/2001,CE,Towers with Radar,AEA,41,"3,187","1,250",295,"4,773",8,462,872,29,"1,371",1,533,867,22,"1,423",0,153,598,3,754,"8,321"
CRW ,WV,01/2002,CE,Towers with Radar,AEA,24,"3,119","1,154",315,"4,612",19,459,682,31,"1,191",0,540,721,40,"1,301",0,121,574,15,710,"7,814"
CRW ,WV,02/2002,CE,Towers with Radar,AEA,22,"2,906","1,109",296,"4,333",11,403,714,27,"1,155",0,449,836,18,"1,303",0,116,676,6,798,"7,589"
CRW ,WV,03/2002,CE,Towers with Radar,AEA,44,"3,395","1,402",400,"5,241",23,558,881,22,"1,484",10,625,993,52,"1,680",2,149,940,13,"1,104","9,509"
CRW ,WV,04/2002,CE,Towers with Radar,AEA,34,"3,329","1,593",412,"5,368",19,446,"1,176",29,"1,670",0,472,"1,107",41,"1,620",1,169,"1,086",17,"1,273","9,931"
CRW ,WV,05/2002,CE,Towers with Radar,AEA,29,"3,335","1,552",428,"5,344",20,479,"1,085",41,"1,625",0,506,"1,109",107,"1,722",0,146,"1,014",39,"1,199","9,890"
CRW ,WV,06/2002,CE,Towers with Radar,AEA,23,"3,202","1,588",304,"5,117",22,529,"1,366",14,"1,931",0,507,"1,269",53,"1,829",0,177,"1,153",32,"1,362","10,239"
CRW ,WV,07/2002,CE,Towers with Radar,AEA,59,"3,416","1,804",337,"5,616",20,446,"1,306",31,"1,803",0,418,"1,051",88,"1,557",0,124,880,38,"1,042","10,018"
CRW ,WV,08/2002,CE,Towers with Radar,AEA,28,"3,444","1,617",291,"5,380",13,483,"1,234",14,"1,744",0,500,"1,129",71,"1,700",0,137,"1,135",36,"1,308","10,132"
CRW ,WV,09/2002,CE,Towers with Radar,AEA,34,"3,120","1,529",317,"5,000",5,400,"1,105",20,"1,530",0,523,"1,194",74,"1,791",0,156,"1,078",22,"1,256","9,577"
CRW ,WV,10/2002,CE,Towers with Radar,AEA,24,"3,375","1,787",235,"5,421",15,472,"1,185",25,"1,697",0,386,714,20,"1,120",0,113,617,7,737,"8,975"
CRW ,WV,11/2002,CE,Towers with Radar,AEA,36,"2,975","1,324",199,"4,534",15,452,812,13,"1,292",0,392,620,41,"1,053",0,90,624,12,726,"7,605"
CRW ,WV,12/2002,CE,Towers with Radar,AEA,32,"2,991","1,223",207,"4,453",7,372,721,13,"1,113",0,399,564,37,"1,000",0,90,513,12,615,"7,181"
CRW ,WV,01/2003,CE,Towers with Radar,AEA,35,"3,023","1,116",279,"4,453",12,381,544,17,954,0,402,463,20,885,0,100,358,26,484,"6,776"
CRW ,WV,02/2003,CE,Towers with Radar,AEA,44,"2,672",985,314,"4,015",2,315,447,7,771,0,217,339,15,571,0,46,264,43,353,"5,710"
CRW ,WV,03/2003,CE,Towers with Radar,AEA,8,"3,034","1,455",169,"4,666",12,423,873,13,"1,321",0,556,930,50,"1,536",0,157,857,41,"1,055","8,578"
CRW ,WV,04/2003,CE,Towers with Radar,AEA,0,"2,781","1,534",278,"4,593",18,442,"1,108",9,"1,577",0,587,"1,027",21,"1,635",0,213,"1,138",10,"1,361","9,166"
CRW ,WV,05/2003,CE,Towers with Radar,AEA,0,"2,890","1,585",181,"4,656",17,520,"1,141",25,"1,703",0,446,794,22,"1,262",0,151,726,24,901,"8,522"
CRW ,WV,06/2003,CE,Towers with Radar,AEA,2,"2,873","1,622",165,"4,662",19,379,"1,282",25,"1,705",0,521,"1,319",23,"1,863",0,132,"1,053",11,"1,196","9,426"
CRW ,WV,07/2003,CE,Towers with Radar,AEA,3,"2,997","1,689",98,"4,787",16,409,"1,443",18,"1,886",0,502,"1,289",76,"1,867",0,237,"1,147",40,"1,424","9,964"
