,d2v_cos_sim,d2v_num_comp
C90 2002/2,0.5022326382723722,11.0
C90 2002/3,0.37923321194118925,10.0
C90 2002/4,0.5061442511422294,8.0
C90 2002/5,0.6293845176696777,3.0
C90 2002/6,0.4843912919362386,4.0
C90 2002/7,0.6281030972798666,4.0
C90 2002/8,0.5350538492202759,2.0
C90 2002/9,0.6697491918291364,8.0
C90 2003/1,0.5905402047293526,8.0
C90 2003/10,0.5291455008766868,12.0
C90 2003/11,0.5511922836303711,16.0
C90 2003/12,0.6062654668634588,11.0
C90 2003/2,0.5572423761541193,11.0
C90 2003/3,0.4064031328473772,8.0
C90 2003/4,0.4662707010904948,10.0
C90 2003/5,0.5105873107910156,5.0
C90 2003/6,0.40839385986328125,3.0
C90 2003/7,0.518871583800385,24.0
C90 2003/8,0.5757896423339843,11.0
C90 2003/9,0.5498233371310763,9.0
C90 2004/1,0.536789788140191,9.0
C90 2004/10,,1.0
C90 2004/11,0.5448858261108398,6.0
C90 2004/12,0.5150361061096191,3.0
C90 2004/2,0.5035660266876221,4.0
C90 2004/3,0.46983648935953776,6.0
C90 2004/4,0.5118122100830078,2.0
C90 2004/5,0.37879969278971354,10.0
C90 2004/6,,1.0
C90 2004/7,0.5456143485175239,9.0
C90 2004/8,0.39307069778442383,2.0
C90 2004/9,0.6427321751912435,6.0
C90 2005/1,0.37316304445266724,2.0
C90 2005/10,0.7091560363769531,7.0
C90 2005/11,0.682817538579305,4.0
C90 2005/12,,1.0
C90 2005/2,,1.0
C90 2005/3,0.6208979487419128,2.0
C90 2005/4,0.21371746063232422,2.0
C90 2005/7,,1.0
C90 2006/1,0.49028563499450684,2.0
C90 2006/10,0.5542684555053711,5.0
C90 2006/11,0.5299961453392392,7.0
C90 2006/12,0.040986061096191406,3.0
C90 2006/2,0.7594946622848511,2.0
C90 2006/3,,1.0
C90 2006/4,0.4348428249359131,2.0
C90 2006/5,0.4463464419047038,3.0
C90 2006/6,0.5970343635195777,7.0
C90 2006/7,0.6295149747063132,17.0
C90 2006/8,0.5587743123372396,6.0
C90 2006/9,0.6596794128417969,7.0
C90 2007/1,0.5699936548868815,3.0
C90 2007/10,0.5947976430257161,6.0
C90 2007/11,,1.0
C90 2007/12,0.6469606161117554,2.0
C90 2007/2,0.3324354807535807,6.0
C90 2007/3,0.4448730945587158,5.0
C90 2007/4,0.49971256256103513,5.0
C90 2007/5,0.4722659190495809,4.0
C90 2007/6,0.42483707269032794,3.0
C90 2007/7,0.40274829864501954,5.0
C90 2007/8,0.7174303531646729,4.0
C90 2007/9,0.6114417711893717,4.0
C90 2008/1,,1.0
C90 2008/10,,1.0
C90 2008/11,0.5095206101735433,4.0
C90 2008/12,0.6493179684593564,7.0
C90 2008/2,0.36704182624816895,2.0
C90 2008/3,0.6047673225402832,2.0
C90 2008/4,0.45108604431152344,2.0
C90 2008/5,0.706345796585083,3.0
C90 2008/6,0.6764048337936401,2.0
C90 2008/7,0.21906665960947672,4.0
C90 2008/8,0.2127387523651123,2.0
C90 2008/9,0.8476200103759766,2.0
C90 2009/10,0.5807900428771973,4.0
C90 2009/11,0.26483428478240967,2.0
C90 2009/12,0.71863853931427,2.0
C90 2009/2,0.6290289560953776,3.0
C90 2009/3,,1.0
C90 2009/4,,1.0
C90 2009/5,0.8371931314468384,2.0
C90 2009/6,0.5888949712117513,6.0
C90 2009/7,0.5156044006347656,5.0
C90 2009/8,0.873932957649231,2.0
C90 2009/9,0.7409107685089111,2.0
C90 2010/1,0.7746403217315674,2.0
C90 2010/10,0.5334871927897136,6.0
C90 2010/11,0.4915015697479248,2.0
C90 2010/2,,1.0
C90 2010/3,0.8837218880653381,2.0
C90 2010/4,0.460982879002889,3.0
C90 2010/5,,1.0
C90 2010/6,0.6833689212799072,2.0
C90 2010/7,0.3689236640930176,4.0
C90 2010/8,,1.0
C90 2010/9,0.2480214238166809,2.0
C90 2011/10,0.5526447296142578,4.0
C90 2011/11,0.20021470387776694,4.0
C90 2011/2,0.2004227638244629,3.0
C90 2011/3,0.10059070587158203,2.0
C90 2011/4,,1.0
C90 2011/5,0.7489838600158691,3.0
C90 2011/6,0.4533390998840332,4.0
C90 2011/8,,1.0
C90 2011/9,0.54445481300354,4.0
C90 2012/1,0.6278921365737915,2.0
C90 2012/10,0.41563868522644043,4.0
C90 2012/11,0.6947975158691406,2.0
C90 2012/12,0.7010276317596436,2.0
C90 2012/2,,1.0
C90 2012/3,0.7974909941355387,3.0
C90 2012/4,0.2024625539779663,2.0
C90 2012/5,0.40905030568440753,4.0
C90 2012/6,0.8442871570587158,2.0
C90 2012/7,0.39312744140625,2.0
C90 2012/8,0.40052586510067895,7.0
C90 2013/10,0.23832273483276367,3.0
C90 2013/11,,1.0
C90 2013/2,,1.0
C90 2013/3,0.38256335258483887,2.0
C90 2013/4,0.7046855290730795,4.0
C90 2013/5,0.5266072750091553,2.0
C90 2013/6,,1.0
C90 2013/7,0.21303876241048178,3.0
C90 2013/8,0.41564579010009767,5.0
C90 2013/9,,1.0
C90 2014/1,0.45994067192077637,2.0
C90 2014/10,,1.0
C90 2014/11,0.4087941987173898,8.0
C90 2014/12,0.48991115887959796,3.0
C90 2014/2,,1.0
C90 2014/3,0.4933631420135498,2.0
C90 2014/4,0.501108033316476,8.0
C90 2014/5,0.42849111557006836,4.0
C90 2014/6,0.644773006439209,2.0
C90 2014/7,0.34528112411499023,2.0
C90 2014/8,0.544770081837972,3.0
C90 2015/1,0.6442224184672037,3.0
C90 2015/10,0.6553404331207275,2.0
C90 2015/11,0.5925884246826172,4.0
C90 2015/12,,1.0
C90 2015/2,0.5952686468760172,4.0
C90 2015/3,0.6804257233937582,4.0
C90 2015/4,0.43701648712158203,4.0
C90 2015/5,0.20491504669189453,2.0
C90 2015/6,,1.0
C90 2015/7,,1.0
C90 2015/8,0.5463685989379883,4.0
C90 2015/9,0.4130345344543457,5.0
C90 2016/1,0.4150400161743164,3.0
C90 2016/11,,1.0
C90 2016/12,0.6667319536209106,2.0
C90 2016/2,,1.0
C90 2016/3,0.49260568618774414,2.0
C90 2016/4,0.5238356590270996,2.0
C90 2016/5,0.5911396503448486,5.0
C90 2016/6,0.1468803882598877,2.0
C90 2016/7,0.2542514006296794,3.0
C90 2016/9,0.5002228418986002,4.0
C90 2017/1,0.4666532675425212,4.0
C90 2017/10,0.39112262725830077,6.0
C90 2017/2,0.5325088500976562,6.0
C90 2017/3,0.5129592895507813,5.0
C90 2017/4,0.46176600456237793,4.0
C90 2017/5,0.7783999443054199,2.0
C90 2017/7,0.496344975062779,8.0
C90 2017/8,0.6076693534851074,4.0
C90 2018/1,0.7138924598693848,3.0
C90 2018/10,0.39511585235595703,6.0
C90 2018/11,0.4155221939086914,5.0
C90 2018/12,0.6447468201319376,3.0
C90 2018/2,,1.0
C90 2018/3,0.7863233089447021,2.0
C90 2018/4,0.389522910118103,3.0
C90 2018/5,0.6214730342229208,3.0
C90 2018/6,0.2894745667775472,3.0
C90 2018/7,0.4446069399515788,4.0
C90 2018/8,0.43825658162434894,3.0
C90 2018/9,0.6046255111694336,6.0
C90 2019/1,0.5179584821065267,4.0
C90 2019/2,0.4476676781972249,3.0
C90 2019/3,,1.0
C90 2019/4,0.7246578931808472,2.0
C90 2019/6,0.42183669408162433,3.0
C90 2019/7,0.5249467690785726,3.0
C90 2019/8,,1.0
CAE 1988/10,,1.0
CAE 1989/10,,1.0
CAE 1989/12,0.865031361579895,2.0
CAE 1989/2,,1.0
CAE 1989/4,,1.0
CAE 1989/8,,1.0
CAE 1990/3,0.4321838617324829,3.0
CAE 1990/5,,1.0
CAE 1990/8,,1.0
CAE 1990/9,0.6667115688323975,4.0
CAE 1991/1,,1.0
CAE 1991/10,,1.0
CAE 1991/12,,1.0
CAE 1991/2,,1.0
CAE 1991/8,0.3922715187072754,2.0
CAE 1992/1,,1.0
CAE 1992/2,0.5986451307932535,3.0
CAE 1993/9,,1.0
CAE 1994/2,0.555109977722168,2.0
CAE 1996/10,0.6480460166931152,2.0
CAE 1996/2,,1.0
CAE 1996/3,,1.0
CAE 1996/6,,1.0
CAE 1996/8,,1.0
CAE 1997/4,,1.0
CAE 1997/7,,1.0
CAE 1998/1,,1.0
CAE 1998/11,0.8385672569274902,2.0
CAE 1998/2,,1.0
CAE 1998/3,,1.0
CAE 1998/4,,1.0
CAE 1998/5,0.7699729800224304,2.0
CAE 1998/9,,1.0
CAE 1999/11,0.5403769016265869,2.0
CAE 1999/2,,1.0
CAE 1999/3,0.8741545677185059,2.0
CAE 1999/5,,1.0
CAE 2000/2,,1.0
CAE 2000/4,,1.0
CAE 2000/5,,1.0
CAE 2000/7,0.7269867261250814,4.0
CAE 2001/11,,1.0
CAE 2001/3,,1.0
CAE 2001/5,,1.0
CAE 2001/6,,1.0
CAE 2001/8,0.633965015411377,3.0
CAE 2001/9,,1.0
CAE 2002/1,0.4797445933024089,3.0
CAE 2002/11,,1.0
CAE 2002/2,,1.0
CAE 2002/3,,1.0
CAE 2002/4,,1.0
CAE 2003/10,,1.0
CAE 2003/12,,1.0
CAE 2003/5,,1.0
CAE 2003/7,0.6415867408116659,4.0
CAE 2003/8,,1.0
CAE 2003/9,,1.0
CAE 2004/1,0.8667680025100708,2.0
CAE 2004/12,,1.0
CAE 2004/6,,1.0
CAE 2006/4,,1.0
CAE 2013/9,,1.0
CAE 2014/5,0.4922335743904114,2.0
CAE 2018/2,,1.0
CAE 2018/4,0.6173985004425049,4.0
CAE 2019/1,0.8374825716018677,2.0
CAK 1988/1,,1.0
CAK 1988/10,,1.0
CAK 1988/4,,1.0
CAK 1988/7,,1.0
CAK 1989/10,0.36130547523498535,3.0
CAK 1989/12,,1.0
CAK 1989/2,,1.0
CAK 1989/3,0.6843312978744507,2.0
CAK 1989/5,,1.0
CAK 1989/6,,1.0
CAK 1989/8,,1.0
CAK 1990/10,0.24895918369293213,2.0
CAK 1990/11,,1.0
CAK 1990/12,,1.0
CAK 1990/4,0.3615529537200928,2.0
CAK 1990/5,,1.0
CAK 1990/7,0.6283659934997559,3.0
CAK 1990/9,0.8409396409988403,2.0
CAK 1991/1,,1.0
CAK 1991/10,,1.0
CAK 1991/12,,1.0
CAK 1991/4,0.9009630680084229,2.0
CAK 1991/6,,1.0
CAK 1991/7,0.607231616973877,2.0
CAK 1991/8,,1.0
CAK 1992/1,,1.0
CAK 1992/10,,1.0
CAK 1992/12,,1.0
CAK 1992/5,,1.0
CAK 1992/8,,1.0
CAK 1993/10,0.7501671314239502,2.0
CAK 1993/7,0.6899123191833496,2.0
CAK 1993/9,,1.0
CAK 1994/8,,1.0
CAK 1994/9,,1.0
CAK 1995/1,0.9057838916778564,2.0
CAK 1995/10,,1.0
CAK 1995/5,0.6771063804626465,2.0
CAK 1995/9,0.6590736707051595,3.0
CAK 1996/11,0.8912923336029053,2.0
CAK 1996/3,0.17697644233703613,2.0
CAK 1996/5,0.8233233690261841,2.0
CAK 1996/6,,1.0
CAK 1996/8,0.46935200691223145,2.0
CAK 1997/10,,1.0
CAK 1997/2,,1.0
CAK 1997/3,,1.0
CAK 1997/7,,1.0
CAK 1997/8,,1.0
CAK 1998/11,,1.0
CAK 1998/2,,1.0
CAK 1998/3,,1.0
CAK 1998/5,0.8176038861274719,2.0
CAK 1998/6,0.6692467927932739,2.0
CAK 1998/8,,1.0
CAK 1998/9,0.5610772967338562,2.0
CAK 1999/10,,1.0
CAK 1999/12,,1.0
CAK 1999/2,,1.0
CAK 1999/4,,1.0
CAK 1999/9,,1.0
CAK 2001/9,,1.0
CAK 2002/1,,1.0
CAK 2002/10,,1.0
CAK 2002/11,0.5051194826761881,3.0
CAK 2002/2,0.6096757253011068,3.0
CAK 2002/3,-0.20409643650054932,2.0
CAK 2002/4,0.4708906412124634,2.0
CAK 2002/9,,1.0
CAK 2003/3,0.44999051094055176,2.0
CAK 2003/6,,1.0
CAK 2003/7,0.6766207218170166,3.0
CAK 2004/1,,1.0
CAK 2004/3,,1.0
CAK 2004/5,0.5664968490600586,2.0
CAK 2005/1,,1.0
CAK 2005/10,0.9312100410461426,2.0
CAK 2006/12,0.6971097588539124,2.0
CAK 2006/8,,1.0
CAK 2007/1,,1.0
CAK 2007/12,,1.0
CAK 2008/1,,1.0
CAK 2010/1,,1.0
CAK 2011/10,,1.0
CAK 2011/11,,1.0
CAK 2012/12,,1.0
CAK 2012/6,0.8631935715675354,2.0
CAK 2012/8,,1.0
CAK 2014/7,,1.0
CBE 1994/4,,1.0
CBM 1988/11,0.5567641258239746,2.0
CBM 1988/8,,1.0
CBM 1989/1,0.9039821624755859,2.0
CBM 1989/10,0.6619318723678589,2.0
CBM 1990/1,,1.0
CBM 1991/3,,1.0
CBM 1992/10,,1.0
CBM 1992/11,0.7162571549415588,2.0
CBM 1992/9,,1.0
CBM 1993/4,,1.0
CBM 1996/9,,1.0
CBM 1997/1,,1.0
CBM 1997/3,,1.0
CBM 1998/1,,1.0
CBM 2002/2,,1.0
CBM 2003/10,,1.0
CBM 2005/3,,1.0
CCS 1993/11,,1.0
CCS 1995/10,,1.0
CCS 1995/2,,1.0
CCS 1995/3,,1.0
CCS 1996/7,,1.0
CCS 1997/12,,1.0
CCS 1997/7,,1.0
CCS 1998/1,,1.0
CDG 1991/3,,1.0
CDG 1992/3,,1.0
CDG 1993/12,,1.0
CDG 1993/5,,1.0
CDG 1995/10,,1.0
CDG 1995/11,0.8331236839294434,2.0
CDG 1995/8,,1.0
CDG 1996/10,,1.0
CDG 1998/5,0.8947460651397705,2.0
CDG 1998/8,,1.0
CGN 1995/2,0.514707088470459,2.0
CGX 1990/9,0.7301263809204102,2.0
CGX 1996/6,,1.0
CHA 1988/8,,1.0
CHA 1989/2,,1.0
CHA 1990/10,,1.0
CHA 1990/12,0.5626931190490723,2.0
CHA 1990/8,,1.0
CHA 1991/6,,1.0
CHA 1992/3,,1.0
CHA 1992/5,,1.0
CHA 1992/8,0.318026065826416,2.0
CHA 1993/1,,1.0
CHA 1993/10,0.8120832443237305,2.0
CHA 1993/11,,1.0
CHA 1993/12,,1.0
CHA 1994/2,,1.0
CHA 1994/3,,1.0
CHA 1994/4,,1.0
CHA 1994/9,,1.0
CHA 1995/10,,1.0
CHA 1995/3,,1.0
CHA 1996/1,0.6591277122497559,2.0
CHA 1996/11,0.844366192817688,2.0
CHA 1997/12,,1.0
CHA 1997/3,,1.0
CHA 1998/9,,1.0
CHA 1999/10,,1.0
CHA 1999/6,,1.0
CHA 1999/7,0.8073908686637878,2.0
CHA 2000/4,,1.0
CHA 2003/10,,1.0
CHA 2004/4,,1.0
CHA 2006/8,,1.0
CHA 2006/9,,1.0
CHA 2007/7,,1.0
CHA 2009/9,,1.0
CHA 2010/2,,1.0
CHA 2010/8,,1.0
CHA 2013/4,0.6892634630203247,2.0
CHA 2015/1,,1.0
CHA 2016/4,,1.0
CHA 2017/12,,1.0
CHA 2017/8,,1.0
CHA 2018/2,,1.0
CHA 2018/8,,1.0
CHA 2019/3,,1.0
CHA 2019/5,,1.0
CHI 1994/10,,1.0
CHS 1989/11,,1.0
CHS 1990/12,,1.0
CHS 1990/6,,1.0
CHS 1991/11,0.8958685398101807,2.0
CHS 1992/11,,1.0
CHS 1992/3,,1.0
CHS 1992/4,,1.0
CHS 1992/5,,1.0
CHS 1993/8,,1.0
CHS 1994/1,,1.0
CHS 1994/5,,1.0
CHS 1995/3,,1.0
CHS 1996/11,0.9396845102310181,2.0
CHS 1996/12,,1.0
CHS 1996/6,,1.0
CHS 1996/7,,1.0
CHS 1997/10,0.3265857696533203,2.0
CHS 1997/2,,1.0
CHS 1997/3,0.39274001121520996,2.0
CHS 1997/4,,1.0
CHS 1997/7,,1.0
CHS 1997/9,,1.0
CHS 1998/10,,1.0
CHS 1998/4,0.4519680341084798,3.0
CHS 1998/6,0.6452877521514893,2.0
CHS 1998/7,0.5914108753204346,2.0
CHS 1999/12,0.8494601845741272,2.0
CHS 1999/2,,1.0
CHS 1999/5,,1.0
CHS 2000/1,,1.0
CHS 2000/9,,1.0
CHS 2001/1,,1.0
CHS 2001/5,,1.0
CHS 2001/9,,1.0
CHS 2002/5,,1.0
CHS 2003/2,,1.0
CHS 2003/4,,1.0
CHS 2003/5,,1.0
CHS 2003/9,,1.0
CHS 2005/3,0.5003533363342285,2.0
CHS 2005/5,,1.0
CHS 2005/8,,1.0
CHS 2006/11,,1.0
CHS 2006/12,0.37404322624206543,2.0
CHS 2006/6,,1.0
CHS 2008/11,,1.0
CHS 2010/12,,1.0
CHS 2011/4,,1.0
CHS 2011/6,,1.0
CHS 2012/3,,1.0
CHS 2013/6,,1.0
CHS 2015/10,,1.0
CHS 2015/12,,1.0
CHS 2016/4,,1.0
CHS 2017/2,,1.0
CHS 2017/5,,1.0
CHS 2018/4,0.8735992908477783,2.0
CHS 2018/5,,1.0
CHS 2018/6,,1.0
CHS 2019/1,,1.0
CID 1989/11,,1.0
CID 1989/7,,1.0
CID 1989/8,,1.0
CID 1989/9,0.771782398223877,2.0
CID 1990/1,,1.0
CID 1990/4,,1.0
CID 1990/5,,1.0
CID 1992/12,,1.0
CID 1993/6,,1.0
CID 1994/7,,1.0
CID 1994/8,,1.0
CID 1996/5,0.6263882319132487,4.0
CID 1998/10,,1.0
CID 1998/2,,1.0
CID 1999/11,,1.0
CID 1999/8,,1.0
CID 2000/10,,1.0
CID 2000/3,,1.0
CID 2000/5,,1.0
CID 2001/1,,1.0
CID 2002/2,,1.0
CID 2003/5,,1.0
CID 2006/10,,1.0
CID 2006/4,,1.0
CID 2007/11,,1.0
CID 2010/7,,1.0
CID 2013/10,,1.0
CID 2013/8,,1.0
CID 2017/12,,1.0
CID 2018/12,,1.0
CID 2018/7,,1.0
CID 2019/3,,1.0
CJS 1995/8,,1.0
CKB 1989/10,,1.0
CKB 1989/5,,1.0
CKB 1989/7,0.5248339176177979,2.0
CKB 1989/8,,1.0
CKB 1990/5,,1.0
CKB 1991/12,,1.0
CKB 1991/2,,1.0
CKB 1992/11,,1.0
CKB 1994/11,,1.0
CKB 1994/3,,1.0
CKB 1996/10,,1.0
CKB 1996/11,0.8226088881492615,2.0
CKB 1997/4,,1.0
CKB 1997/6,,1.0
CKB 1999/10,,1.0
CKB 1999/5,,1.0
CKB 2000/10,,1.0
CKB 2001/2,0.6938931147257487,4.0
CKB 2001/7,0.5830991268157959,2.0
CKB 2002/9,,1.0
CKB 2003/8,,1.0
CKB 2006/4,,1.0
CKB 2007/11,,1.0
CKB 2008/5,,1.0
CKB 2010/8,,1.0
CKB 2012/1,,1.0
CKB 2012/7,,1.0
CKB 2015/11,0.8180936574935913,2.0
CKB 2016/4,,1.0
CKB 2018/11,,1.0
CKB 2018/3,,1.0
CLE 1988/1,,1.0
CLE 1988/10,,1.0
CLE 1988/12,,1.0
CLE 1988/5,,1.0
CLE 1988/6,,1.0
CLE 1988/7,,1.0
CLE 1988/9,,1.0
CLE 1989/10,0.2152708371480306,3.0
CLE 1989/11,0.49769699573516846,2.0
CLE 1989/12,0.45154980818430585,3.0
CLE 1989/4,,1.0
CLE 1989/5,0.49003130197525024,2.0
CLE 1989/6,0.5511568069458008,5.0
CLE 1989/7,0.7561021645863851,3.0
CLE 1989/9,,1.0
CLE 1990/1,0.23249393701553345,2.0
CLE 1990/10,0.5478234887123108,2.0
CLE 1990/11,,1.0
CLE 1990/2,0.5113446712493896,2.0
CLE 1990/3,0.48893648783365884,6.0
CLE 1990/4,0.3176356951395671,4.0
CLE 1990/5,,1.0
CLE 1990/6,0.8214114904403687,2.0
CLE 1990/7,0.6241259574890137,2.0
CLE 1990/8,0.39797890186309814,2.0
CLE 1990/9,0.6090814763849431,11.0
CLE 1991/1,,1.0
CLE 1991/10,0.4076954126358032,2.0
CLE 1991/11,0.5754647572835286,6.0
CLE 1991/12,0.4145846366882324,2.0
CLE 1991/2,,1.0
CLE 1991/4,,1.0
CLE 1991/7,,1.0
CLE 1991/8,0.8262596130371094,2.0
CLE 1991/9,,1.0
CLE 1992/1,0.6448426246643066,5.0
CLE 1992/10,,1.0
CLE 1992/2,0.7712122599283854,3.0
CLE 1992/3,,1.0
CLE 1992/4,0.6571134328842163,2.0
CLE 1992/5,0.8180496692657471,2.0
CLE 1992/7,0.39765024185180664,2.0
CLE 1992/8,0.44791682561238605,3.0
CLE 1992/9,0.6175539493560791,3.0
CLE 1993/1,,1.0
CLE 1993/10,0.8879299163818359,2.0
CLE 1993/11,,1.0
CLE 1993/12,0.663693348566691,3.0
CLE 1993/2,0.42516632080078126,5.0
CLE 1993/3,0.5359532038370768,3.0
CLE 1993/4,,1.0
CLE 1993/6,,1.0
CLE 1993/7,0.63554847240448,2.0
CLE 1993/8,0.5896698633829752,4.0
CLE 1993/9,,1.0
CLE 1994/1,0.6565988540649415,5.0
CLE 1994/12,0.3898463249206543,4.0
CLE 1994/2,,1.0
CLE 1994/3,0.5359213352203369,2.0
CLE 1994/5,0.4083426793416341,3.0
CLE 1994/7,0.6473535299301147,2.0
CLE 1994/8,0.6130467653274536,2.0
CLE 1994/9,,1.0
CLE 1995/1,0.7858932018280029,2.0
CLE 1995/10,,1.0
CLE 1995/11,0.347398042678833,4.0
CLE 1995/2,,1.0
CLE 1995/3,,1.0
CLE 1995/4,,1.0
CLE 1995/5,0.7172937393188477,5.0
CLE 1995/6,,1.0
CLE 1995/7,0.8524906635284424,2.0
CLE 1995/8,0.8334368467330933,2.0
CLE 1996/1,0.6693174044291178,3.0
CLE 1996/10,,1.0
CLE 1996/11,0.6655979792277018,6.0
CLE 1996/12,0.8003515005111694,2.0
CLE 1996/3,0.7246378660202026,2.0
CLE 1996/4,0.5938653945922852,4.0
CLE 1996/5,0.8897724151611328,2.0
CLE 1996/6,0.30227069060007733,4.0
CLE 1996/7,,1.0
CLE 1996/8,0.42835084597269696,4.0
CLE 1997/1,0.451687494913737,4.0
CLE 1997/11,,1.0
CLE 1997/4,,1.0
CLE 1997/5,0.827728271484375,2.0
CLE 1997/7,0.2086946169535319,3.0
CLE 1997/8,,1.0
CLE 1997/9,0.5722877184549967,3.0
CLE 1998/1,,1.0
CLE 1998/10,,1.0
CLE 1998/11,0.8474203944206238,2.0
CLE 1998/2,0.6457197666168213,3.0
CLE 1998/4,,1.0
CLE 1998/5,0.8411557674407959,2.0
CLE 1998/6,0.3222476641337077,3.0
CLE 1998/9,0.8409807682037354,2.0
CLE 1999/10,,1.0
CLE 1999/3,0.8151469230651855,3.0
CLE 1999/5,0.5899031162261963,2.0
CLE 1999/7,0.7540016174316406,4.0
CLE 1999/8,,1.0
CLE 1999/9,0.5057156244913737,6.0
CLE 2000/1,0.5191396474838257,3.0
CLE 2000/10,0.6809176206588745,2.0
CLE 2000/11,0.6800922393798828,5.0
CLE 2000/12,,1.0
CLE 2000/2,0.7919962406158447,2.0
CLE 2000/3,0.6051340699195862,2.0
CLE 2000/5,,1.0
CLE 2000/6,0.8079001903533936,2.0
CLE 2000/7,0.6148260831832886,2.0
CLE 2000/9,,1.0
CLE 2001/1,0.5822461843490601,2.0
CLE 2001/10,0.4438908100128174,4.0
CLE 2001/11,,1.0
CLE 2001/12,0.7940278053283691,2.0
CLE 2001/2,0.9117543697357178,2.0
CLE 2001/3,0.3651779890060425,2.0
CLE 2001/6,0.5890011787414551,2.0
CLE 2001/7,0.8555697798728943,2.0
CLE 2001/8,,1.0
CLE 2001/9,0.5828094482421875,3.0
CLE 2002/1,0.4049839973449707,2.0
CLE 2002/10,,1.0
CLE 2002/2,0.3014039198557536,3.0
CLE 2002/3,0.5495936075846354,3.0
CLE 2002/4,,1.0
CLE 2003/1,,1.0
CLE 2003/11,0.5164914131164551,2.0
CLE 2003/2,0.8916158080101013,2.0
CLE 2003/3,,1.0
CLE 2003/4,0.1734420657157898,2.0
CLE 2003/5,,1.0
CLE 2003/6,,1.0
CLE 2003/7,0.4394979476928711,4.0
CLE 2003/9,0.5513038635253906,2.0
CLE 2004/11,,1.0
CLE 2004/12,0.772680401802063,2.0
CLE 2004/2,0.43707382678985596,2.0
CLE 2004/4,,1.0
CLE 2004/5,,1.0
CLE 2004/7,,1.0
CLE 2004/8,,1.0
CLE 2005/3,,1.0
CLE 2005/5,,1.0
CLE 2005/6,0.540114164352417,2.0
CLE 2005/8,0.6870895028114319,2.0
CLE 2005/9,,1.0
CLE 2006/11,,1.0
CLE 2006/7,0.869349479675293,2.0
CLE 2006/9,0.40558433532714844,2.0
CLE 2007/10,,1.0
CLE 2007/3,0.5112971464792887,4.0
CLE 2007/6,,1.0
CLE 2007/9,,1.0
CLE 2008/10,0.7111626863479614,2.0
CLE 2008/3,,1.0
CLE 2009/2,,1.0
CLE 2009/4,,1.0
CLE 2009/6,,1.0
CLE 2010/2,,1.0
CLE 2010/5,,1.0
CLE 2011/12,,1.0
CLE 2011/9,0.9140397310256958,2.0
CLE 2012/3,,1.0
CLE 2012/4,,1.0
CLE 2012/5,,1.0
CLE 2012/6,0.9545575380325317,2.0
CLE 2012/9,,1.0
CLE 2013/10,0.3200252056121826,2.0
CLE 2013/2,,1.0
CLE 2013/4,0.8634893894195557,2.0
CLE 2014/10,,1.0
CLE 2014/9,0.5952633619308472,2.0
CLE 2015/11,0.9548006057739258,2.0
CLE 2015/3,0.8672017455101013,2.0
CLE 2015/4,,1.0
CLE 2015/8,0.7720819711685181,2.0
CLE 2017/2,,1.0
CLE 2017/6,,1.0
CLE 2018/9,,1.0
CLE 2019/2,,1.0
CLE 2019/3,,1.0
CLE 2019/4,,1.0
CLO 1998/1,,1.0
CLT 1988/1,,1.0
CLT 1988/11,,1.0
CLT 1988/12,,1.0
CLT 1988/2,0.7580468654632568,2.0
CLT 1988/3,0.5819811026255289,3.0
CLT 1988/4,-0.0578913688659668,2.0
CLT 1988/5,,1.0
CLT 1988/6,,1.0
CLT 1988/7,,1.0
CLT 1988/8,,1.0
CLT 1989/10,0.6273167610168457,5.0
CLT 1989/11,0.5099630355834961,4.0
CLT 1989/12,0.47570045789082843,3.0
CLT 1989/2,,1.0
CLT 1989/3,-0.4046097993850708,2.0
CLT 1989/4,0.7094872792561849,4.0
CLT 1989/5,0.5161240100860596,2.0
CLT 1989/7,0.41656235853830975,3.0
CLT 1989/8,0.640358050664266,4.0
CLT 1989/9,0.5957071940104167,6.0
CLT 1990/1,0.4374391237894694,4.0
CLT 1990/10,0.43797894318898517,3.0
CLT 1990/11,0.3377009630203247,2.0
CLT 1990/12,0.6099153757095337,3.0
CLT 1990/2,,1.0
CLT 1990/4,0.5605072975158691,4.0
CLT 1990/5,0.4853123664855957,6.0
CLT 1990/6,0.3780286879766555,7.0
CLT 1990/7,0.4873918692270915,3.0
CLT 1990/8,0.4648665189743042,2.0
CLT 1990/9,0.6006960187639508,7.0
CLT 1991/1,0.42376526196797687,4.0
CLT 1991/10,0.5552245457967122,6.0
CLT 1991/11,0.5451205117361886,7.0
CLT 1991/12,0.6105105400085449,5.0
CLT 1991/2,0.594902515411377,2.0
CLT 1991/3,0.6112566630045573,6.0
CLT 1991/4,0.48249085744222003,3.0
CLT 1991/5,0.43401141961415607,3.0
CLT 1991/6,0.40018876393636066,4.0
CLT 1991/7,0.6243475278218588,3.0
CLT 1991/8,0.5358133316040039,4.0
CLT 1992/1,0.6417218162899926,7.0
CLT 1992/10,,1.0
CLT 1992/11,0.5472893714904785,3.0
CLT 1992/12,0.5388422012329102,2.0
CLT 1992/2,0.7184015909830729,3.0
CLT 1992/3,0.4818578561147054,4.0
CLT 1992/4,0.4354693094889323,3.0
CLT 1992/5,0.6055992841720581,2.0
CLT 1992/6,0.8467061519622803,2.0
CLT 1992/7,0.598790725072225,3.0
CLT 1992/8,0.6462145646413168,4.0
CLT 1992/9,,1.0
CLT 1993/1,,1.0
