,airport_code,airport_name,year,month,ntsb_accidents,ntsb_incidents,faa_incidents,dataset,tracon_month,pos_nonword_ct,pos_nonword_unique_ct,casa_ct,casa_unique_ct,faa_ct,faa_unique_ct,iata_iaco_ct,iata_iaco_unique_ct,nasa_ct,nasa_unique_ct,hand_ct,hand_unique_ct,tracon,Achieve_count,Adj_count,Adverb_count,Affect_count,Affiliation_count,Anger_count,Anx_count,Article_count,Assent_count,Auxverb_count,Bio_count,Body_count,Cause_count,Certain_count,CogProc_count,Compare_count,Conj_count,Death_count,Differ_count,Discrep_count,Drives_count,Family_count,Feel_count,Female_count,Filler_count,FocusFuture_count,FocusPast_count,FocusPresent_count,Friend_count,Function_count,Health_count,Hear_count,Home_count,I_count,Informal_count,Ingest_count,Insight_count,Interrog_count,Ipron_count,Leisure_count,Male_count,Money_count,Motion_count,Negate_count,Negemo_count,Netspeak_count,Nonflu_count,Number_count,Percept_count,Posemo_count,Power_count,Ppron_count,Prep_count,Pronoun_count,Quant_count,Relativ_count,Relig_count,Reward_count,Risk_count,Sad_count,See_count,Sexual_count,SheHe_count,Social_count,Space_count,Swear_count,Tentat_count,They_count,Time_count,Verb_count,We_count,Work_count,You_count,d2v_cos_sim
2898,AUS,Austin Austin-Bergstrom Intl,1997,4,0.0,0.0,2.0,faa,AUS 1997/4,45,23,31,14,4,4,20,8,31,16,17,11,AUS,20,35,16,10,23,0,1,8,2,62,9,1,2,0,12,14,9,0,0,1,7,19,0,1,0,3,10,24,0,88,0,4,0,22,0,0,20,3,1,3,0,0,23,25,1,0,0,1,20,5,6,30,37,95,1,25,0,2,3,0,3,0,0,5,16,2,14,0,30,16,5,5,16,0.5250823497772217
2899,AUS,Austin Austin-Bergstrom Intl,1997,5,0.0,0.0,1.0,faa,AUS 1997/5,96,22,94,15,24,4,32,10,58,16,32,7,AUS,42,50,34,6,48,0,2,14,0,100,0,0,0,0,16,22,16,0,2,12,4,50,0,2,0,4,30,26,0,140,0,2,0,50,0,0,10,6,0,2,6,0,34,52,0,0,0,8,6,2,8,64,42,160,0,64,0,2,0,0,2,0,0,12,46,0,2,6,22,42,2,14,42,0.6578120390574137
2900,AUS,Austin Austin-Bergstrom Intl,1997,7,0.0,0.0,2.0,faa,AUS 1997/7,3,3,6,4,2,2,3,3,2,2,0,0,AUS,6,9,6,1,7,0,0,0,0,12,0,0,0,0,0,2,2,0,0,0,2,6,0,0,0,2,0,6,0,15,0,0,0,6,0,0,1,1,0,0,0,0,8,2,0,0,0,0,0,0,2,6,5,18,0,8,0,1,0,0,0,0,0,0,8,0,1,0,5,1,0,1,6,
2901,AUS,Austin Austin-Bergstrom Intl,1998,5,0.0,0.0,1.0,faa,AUS 1998/5,50,10,42,8,6,2,18,4,22,6,12,4,AUS,0,48,36,4,4,0,0,10,6,74,0,0,2,0,26,26,12,0,2,0,8,4,2,2,0,8,14,32,0,146,0,0,0,22,0,0,20,0,2,0,0,0,40,42,0,0,0,4,14,0,8,32,90,138,4,44,0,4,0,0,2,0,0,20,30,6,4,14,28,38,6,22,0,0.8339378833770752
2902,AUS,Austin Austin-Bergstrom Intl,1999,2,0.0,0.0,1.0,faa,AUS 1999/2,7,7,5,4,1,1,4,3,4,4,4,4,AUS,0,2,1,0,3,0,0,0,1,9,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,1,1,0,0,0,0,3,1,3,0,0,0,2,3,0,0,3,5,0,5,0,3,0,0,0,0,0,1,2,1,0,0,5,2,0,1,0,
2903,AUS,Austin Austin-Bergstrom Intl,1999,5,0.0,0.0,1.0,faa,AUS 1999/5,7,6,4,3,1,1,4,3,7,5,2,2,AUS,11,6,11,0,11,0,0,3,0,13,0,0,1,0,3,3,3,0,0,1,1,13,0,0,0,2,5,7,0,30,0,0,0,12,0,0,6,0,1,0,0,0,5,7,0,0,0,2,3,0,0,15,6,23,0,7,0,0,1,0,0,0,0,0,7,0,3,0,0,14,0,2,11,
2904,AUS,Austin Austin-Bergstrom Intl,1999,7,0.0,0.0,1.0,faa,AUS 1999/7,30,7,20,6,14,3,8,3,20,6,12,3,AUS,16,28,22,4,16,0,0,12,0,50,0,0,0,0,14,4,6,0,2,0,6,24,0,0,0,4,10,28,0,94,0,8,0,26,0,0,6,0,0,0,0,0,22,28,0,2,0,6,0,2,4,38,26,66,2,26,0,0,2,0,8,0,0,8,18,2,6,8,18,24,4,8,14,0.8825545310974121
2905,AUS,Austin Austin-Bergstrom Intl,1999,8,0.0,0.0,1.0,faa,AUS 1999/8,66,23,47,15,27,6,22,10,43,15,26,7,AUS,49,67,65,19,56,0,0,28,4,108,2,0,5,2,47,18,25,0,6,7,9,66,9,2,0,13,32,59,0,210,0,11,0,79,0,0,42,3,3,3,0,0,48,42,0,0,0,10,31,6,4,107,53,180,1,60,0,3,10,0,17,0,4,16,34,4,24,7,40,92,17,14,48,0.3103022972742717
2906,AUS,Austin Austin-Bergstrom Intl,2001,5,0.0,0.0,1.0,faa,AUS 2001/5,27,22,21,17,16,12,13,11,12,11,13,9,AUS,7,29,18,4,12,0,0,10,0,47,0,0,3,0,34,12,13,0,0,3,4,25,5,0,0,8,19,22,0,112,0,1,0,44,0,0,13,2,0,0,0,2,27,19,1,1,0,3,5,2,2,54,33,62,1,24,0,2,4,0,5,0,1,23,9,1,3,20,17,36,17,5,6,
2907,AUS,Austin Austin-Bergstrom Intl,2004,2,0.0,0.0,1.0,faa,AUS 2004/2,29,12,18,9,9,4,22,8,18,8,7,4,AUS,9,24,16,3,15,0,0,7,0,34,0,0,3,0,8,12,4,0,3,1,6,10,0,6,0,2,8,13,0,49,0,1,0,9,1,0,16,0,0,0,0,0,12,15,0,0,1,3,8,1,0,16,9,43,2,18,0,0,0,0,1,0,0,7,8,0,11,0,7,17,0,10,9,
2908,AUS,Austin Austin-Bergstrom Intl,2008,8,0.0,0.0,1.0,faa,AUS 2008/8,50,16,42,12,21,2,12,6,36,14,19,7,AUS,3,38,25,8,11,0,0,19,1,88,1,1,0,0,21,10,18,0,2,5,4,14,0,0,0,10,10,27,0,131,0,1,0,20,0,0,19,1,6,5,0,0,41,29,1,0,0,3,18,1,6,39,38,107,0,39,0,2,1,0,0,0,0,4,26,1,17,2,26,31,11,16,1,0.4439358711242676
2909,AUS,Austin Austin-Bergstrom Intl,2011,12,0.0,0.0,1.0,faa,AUS 2011/12,4,2,0,0,1,1,3,1,0,0,1,1,AUS,6,29,25,2,8,0,0,10,0,52,0,1,1,0,8,3,15,0,1,1,4,7,0,0,0,7,6,25,0,93,0,2,0,16,0,1,13,0,0,1,0,0,25,22,2,0,0,7,11,2,3,26,46,90,0,38,0,0,3,0,1,0,0,2,22,0,5,0,16,31,11,6,5,
2910,AUS,Austin Austin-Bergstrom Intl,2014,9,0.0,0.0,1.0,faa,AUS 2014/9,9,5,5,2,8,4,6,3,2,1,3,2,AUS,10,51,24,3,16,0,2,10,0,50,5,5,0,0,28,11,9,0,2,7,8,28,2,1,0,13,23,33,0,123,0,6,0,51,0,0,19,0,7,0,0,0,28,28,0,0,0,5,24,2,5,61,31,75,0,42,0,0,6,0,7,0,0,14,34,0,12,12,23,39,22,4,10,
2911,AUS,Austin Austin-Bergstrom Intl,2017,1,0.0,0.0,1.0,faa,AUS 2017/1,11,5,4,3,5,4,7,2,0,0,1,1,AUS,7,76,58,11,15,0,2,16,0,92,2,2,4,0,32,23,18,0,0,0,11,11,0,1,0,7,17,58,0,166,0,4,0,36,0,0,28,7,1,3,0,1,52,31,0,0,0,5,13,3,9,52,36,115,8,56,0,3,8,0,4,0,0,12,33,0,22,18,36,48,16,12,1,
2912,AUS,Austin Austin-Bergstrom Intl,2018,2,0.0,0.0,1.0,faa,AUS 2018/2,9,5,0,0,6,3,5,3,4,2,4,2,AUS,9,14,7,0,10,0,0,0,0,39,8,8,2,0,1,6,4,0,2,2,2,9,0,0,0,2,7,10,0,56,0,2,0,17,0,0,8,1,0,2,0,0,14,11,0,0,0,0,3,0,2,17,27,48,0,26,0,1,0,0,2,0,0,5,18,0,3,0,10,14,9,6,8,
2913,AUS,Austin Austin-Bergstrom Intl,2018,11,0.0,0.0,1.0,faa,AUS 2018/11,21,5,5,3,7,5,19,3,0,0,2,2,AUS,10,61,43,18,25,0,1,27,0,111,1,1,5,0,22,21,17,0,1,2,26,21,0,0,2,10,27,39,0,197,1,1,0,51,0,0,25,0,13,4,0,0,45,46,4,1,0,4,15,9,12,78,55,144,0,68,0,1,28,0,1,0,0,15,23,3,16,6,33,59,30,10,2,
2914,STL,St Louis Lambert-St Louis Intl,1988,1,0.0,0.0,4.0,faa,STL 1988/1,103,39,59,22,23,14,50,17,51,21,34,15,STL,28,61,51,14,29,1,6,24,3,140,1,0,1,0,45,15,21,0,7,15,15,38,4,2,0,10,24,55,0,232,0,3,0,49,1,0,22,5,0,3,0,0,55,51,3,1,0,4,18,8,6,73,79,187,0,77,0,0,7,0,7,0,1,15,41,3,16,7,48,59,17,13,24,0.544944683710734
2915,STL,St Louis Lambert-St Louis Intl,1988,3,0.0,0.0,8.0,faa,STL 1988/3,71,22,26,13,26,8,38,12,35,14,21,6,STL,14,48,48,12,18,0,1,26,0,99,2,0,2,0,29,15,18,0,2,5,11,22,1,1,0,16,25,41,0,180,0,3,0,38,0,0,28,3,3,4,2,2,38,39,4,0,0,5,23,3,3,64,52,144,5,58,0,1,2,0,3,0,0,18,42,0,14,13,26,57,11,19,11,0.5179755687713623
2916,STL,St Louis Lambert-St Louis Intl,1988,4,0.0,0.0,7.0,faa,STL 1988/4,73,29,23,13,19,7,30,11,62,27,38,15,STL,4,37,46,7,5,0,0,25,0,95,1,0,2,0,25,12,16,0,5,11,10,2,0,0,2,21,23,27,0,198,0,1,1,40,0,0,28,3,1,1,0,0,42,30,4,0,0,6,12,5,5,65,64,112,6,42,0,4,1,0,2,0,0,6,28,2,19,3,33,53,36,8,0,
2917,STL,St Louis Lambert-St Louis Intl,1988,5,0.0,0.0,17.0,faa,STL 1988/5,73,21,41,13,17,5,45,11,40,16,25,9,STL,9,38,44,11,11,0,0,13,1,117,2,2,1,0,31,20,20,0,0,4,9,18,0,4,0,7,12,32,0,177,0,5,0,26,1,0,22,5,0,0,0,0,35,49,3,0,0,3,28,4,6,39,49,131,0,49,0,0,3,0,3,0,6,11,43,1,19,8,30,47,7,6,5,0.7355384826660156
2918,STL,St Louis Lambert-St Louis Intl,1988,6,0.0,0.0,18.0,faa,STL 1988/6,28,12,17,9,5,3,18,6,20,10,11,5,STL,0,26,19,6,5,0,0,11,0,31,0,0,1,0,23,6,10,0,0,1,3,15,2,1,0,5,18,15,0,87,0,2,0,37,0,0,18,2,1,1,1,0,15,23,2,0,0,2,9,3,2,48,17,59,1,20,0,3,2,0,4,0,0,10,8,0,10,7,11,29,29,9,0,
2919,STL,St Louis Lambert-St Louis Intl,1988,7,0.0,0.0,6.0,faa,STL 1988/7,75,26,51,19,34,12,51,16,39,16,17,8,STL,17,85,86,26,31,0,3,51,1,148,3,3,5,0,44,21,31,0,8,10,15,43,5,3,0,26,51,75,0,348,0,5,1,107,0,0,51,6,0,4,7,0,86,73,6,0,1,14,27,8,9,158,99,237,2,86,0,6,12,0,9,0,5,28,43,2,22,15,45,121,73,26,14,0.4513181447982788
2920,STL,St Louis Lambert-St Louis Intl,1988,8,0.0,0.0,12.0,faa,STL 1988/8,116,35,59,19,23,10,45,19,65,23,44,13,STL,50,118,93,13,59,0,1,32,2,181,0,0,1,0,38,32,32,0,5,5,8,68,2,1,0,15,41,97,0,301,0,13,0,90,0,0,26,5,5,2,0,0,88,80,0,1,0,4,24,2,8,122,62,258,3,93,0,5,2,0,9,0,1,14,74,3,28,7,54,88,28,28,49,0.5154356161753336
2921,STL,St Louis Lambert-St Louis Intl,1988,9,0.0,0.0,7.0,faa,STL 1988/9,8,7,6,6,4,4,4,4,5,4,4,3,STL,2,7,5,1,1,0,1,0,1,10,0,0,1,0,2,4,5,0,0,0,1,4,2,0,0,0,4,8,0,21,0,2,0,8,0,0,2,1,0,0,0,0,7,3,0,0,0,1,1,0,0,8,0,7,1,7,0,0,0,0,4,0,1,4,6,1,1,2,5,8,4,4,1,
2922,STL,St Louis Lambert-St Louis Intl,1988,12,0.0,0.0,7.0,faa,STL 1988/12,6,4,7,4,2,1,2,2,2,2,1,1,STL,2,2,4,1,3,0,0,0,0,17,4,0,0,0,1,0,1,0,1,0,0,4,0,0,0,0,3,2,0,28,0,0,0,7,0,0,1,0,0,0,1,0,8,6,0,0,0,1,4,0,0,7,1,8,0,5,0,1,0,0,0,0,0,1,4,0,0,2,6,5,3,2,2,
2923,STL,St Louis Lambert-St Louis Intl,1989,1,0.0,0.0,2.0,faa,STL 1989/1,112,23,66,11,34,7,70,16,46,14,24,7,STL,22,104,106,28,52,0,6,28,2,202,22,16,4,4,72,36,34,0,26,12,50,22,0,26,2,12,64,82,0,354,0,6,0,42,0,0,70,6,0,0,0,0,90,56,8,0,0,4,66,12,8,70,86,206,8,116,0,6,6,0,4,0,0,46,64,4,34,8,98,124,18,42,16,0.7432562510172526
2924,STL,St Louis Lambert-St Louis Intl,1989,3,0.0,0.0,2.0,faa,STL 1989/3,155,45,88,26,36,11,84,26,97,28,60,18,STL,58,132,112,25,61,0,1,56,8,189,2,0,8,1,68,32,36,0,8,18,16,98,14,7,2,21,63,116,0,372,0,5,0,137,0,0,59,6,10,8,5,1,77,90,6,0,0,11,33,13,8,193,100,341,5,104,0,3,8,0,15,0,5,39,57,10,29,18,50,127,56,31,48,0.3297680616378784
2925,STL,St Louis Lambert-St Louis Intl,1989,5,0.0,0.0,2.0,faa,STL 1989/5,27,10,16,8,9,4,18,7,13,6,5,2,STL,0,18,15,2,3,0,0,5,0,30,0,0,0,0,8,4,4,0,0,2,1,0,0,0,0,3,7,12,0,64,0,2,0,13,0,0,8,0,0,1,0,0,14,9,0,0,0,0,9,0,2,18,14,28,0,9,0,0,2,0,2,0,0,4,5,0,4,3,16,13,10,3,0,0.6380748748779297
2926,STL,St Louis Lambert-St Louis Intl,1989,6,0.0,0.0,2.0,faa,STL 1989/6,128,30,102,19,68,10,51,16,47,21,24,11,STL,21,97,101,18,27,1,3,37,0,201,4,3,1,0,60,28,42,0,8,27,24,18,2,8,0,20,49,85,0,320,2,0,0,25,0,0,55,8,1,6,0,1,81,77,6,0,0,14,35,6,10,62,77,232,4,91,0,4,5,0,1,0,0,24,59,0,23,14,52,105,2,29,8,0.4600792725880941
2927,STL,St Louis Lambert-St Louis Intl,1989,7,0.0,0.0,8.0,faa,STL 1989/7,45,19,27,12,19,8,37,14,18,8,5,4,STL,1,36,29,3,4,0,2,4,0,58,2,1,2,0,17,7,11,0,1,4,4,17,3,0,1,7,14,29,0,107,0,5,0,31,0,0,13,0,7,2,0,0,33,21,2,0,0,1,12,2,5,35,18,65,0,31,0,0,1,0,7,0,1,5,14,1,7,5,20,34,18,8,0,0.8342225551605225
2928,STL,St Louis Lambert-St Louis Intl,1989,8,0.0,0.0,5.0,faa,STL 1989/8,68,26,40,17,30,10,34,14,32,14,19,8,STL,8,48,50,5,10,1,0,20,0,98,1,0,2,1,25,13,14,0,0,6,8,18,2,2,0,12,16,43,0,178,0,1,0,49,0,0,18,0,1,0,0,0,33,27,3,0,0,4,16,1,3,69,58,131,1,46,0,2,3,0,3,0,3,7,23,0,15,1,28,51,37,5,7,0.6826352278391519
2929,STL,St Louis Lambert-St Louis Intl,1989,9,0.0,0.0,6.0,faa,STL 1989/9,46,15,26,8,18,4,30,9,42,13,18,6,STL,0,64,42,0,2,0,0,14,0,60,0,0,4,0,20,6,18,0,0,0,2,44,8,0,0,4,20,50,0,144,0,2,0,80,0,0,18,0,14,4,4,0,26,22,2,0,0,2,10,2,2,94,18,106,0,26,0,0,2,0,10,0,4,24,12,0,16,12,18,52,50,4,0,0.7686783472696941
2930,STL,St Louis Lambert-St Louis Intl,1989,10,0.0,0.0,9.0,faa,STL 1989/10,58,25,42,18,21,8,38,16,21,12,7,6,STL,23,59,80,21,25,1,5,24,3,113,3,2,2,0,44,25,22,0,6,6,19,30,3,5,0,17,45,61,0,261,0,8,0,71,0,0,33,9,4,4,0,1,70,57,1,1,0,9,28,9,12,95,66,176,2,65,0,4,8,0,7,0,0,34,29,4,12,15,50,101,36,26,16,0.3877822558085124
2931,STL,St Louis Lambert-St Louis Intl,1989,11,0.0,0.0,4.0,faa,STL 1989/11,65,29,49,19,22,11,29,15,32,19,19,12,STL,19,44,42,10,28,0,1,19,0,109,0,1,1,0,23,19,17,0,5,7,5,29,2,2,0,11,31,37,0,176,0,2,0,53,0,0,28,4,2,0,0,1,61,29,2,0,0,4,21,3,0,72,56,149,2,47,0,4,4,0,1,0,1,13,25,0,7,4,37,57,28,24,18,0.5842917760213217
2932,STL,St Louis Lambert-St Louis Intl,1989,12,0.0,0.0,4.0,faa,STL 1989/12,46,16,42,12,13,6,30,9,37,10,10,5,STL,13,42,23,6,14,0,0,6,1,82,1,2,4,0,15,16,23,0,3,7,5,13,0,0,0,10,12,26,0,106,3,2,0,16,1,0,10,1,0,1,0,0,44,40,0,0,0,8,5,1,3,22,40,110,1,52,0,1,2,0,2,0,0,2,30,1,8,0,34,22,3,19,13,0.30033159255981445
2933,STL,St Louis Lambert-St Louis Intl,1990,1,0.0,0.0,5.0,faa,STL 1990/1,43,16,30,10,13,6,13,5,20,7,18,8,STL,26,46,41,5,32,0,2,13,0,83,0,0,0,0,21,13,7,0,3,4,5,43,5,0,0,4,27,39,0,122,0,5,0,40,0,0,12,2,5,2,0,2,36,25,2,0,0,4,16,1,4,53,25,111,0,42,0,3,2,0,8,0,0,6,25,0,9,4,30,50,5,6,26,0.3067281246185303
2934,STL,St Louis Lambert-St Louis Intl,1990,2,0.0,0.0,4.0,faa,STL 1990/2,30,13,27,11,16,5,19,7,14,7,4,3,STL,17,48,36,8,23,0,0,16,0,87,0,0,2,0,24,12,6,0,2,6,8,29,5,2,0,4,25,38,0,144,0,1,0,57,0,0,23,1,4,4,0,1,41,30,0,0,0,6,13,0,5,73,33,116,4,39,0,4,2,0,3,0,0,14,29,0,9,4,19,40,34,14,15,0.6657564640045166
2935,STL,St Louis Lambert-St Louis Intl,1990,3,0.0,0.0,7.0,faa,STL 1990/3,30,10,26,7,8,3,26,6,34,10,12,5,STL,8,40,38,12,10,0,2,12,0,54,2,2,6,2,24,26,22,0,6,2,10,10,0,0,0,14,14,30,0,136,0,16,2,26,0,0,24,10,0,0,0,0,24,26,2,0,0,8,12,4,8,38,38,76,2,20,0,4,2,0,16,0,0,12,12,0,6,8,22,38,12,6,6,0.8070013523101807
2936,STL,St Louis Lambert-St Louis Intl,1990,4,0.0,0.0,5.0,faa,STL 1990/4,35,17,20,14,18,8,20,11,23,12,16,5,STL,5,22,24,7,11,0,0,12,1,67,1,0,0,0,19,12,8,0,2,5,4,13,2,0,0,2,18,23,0,135,0,0,0,40,0,0,13,6,3,4,0,0,21,27,4,0,0,5,16,4,1,52,30,70,1,34,0,3,1,0,1,0,1,9,19,1,11,1,17,36,31,4,4,0.6486358642578125
2937,STL,St Louis Lambert-St Louis Intl,1990,6,0.0,0.0,1.0,faa,STL 1990/6,49,19,35,13,16,4,27,14,22,12,12,6,STL,14,26,30,2,17,0,0,7,4,42,1,0,1,0,6,12,7,0,0,4,4,19,0,1,0,5,12,18,0,91,0,0,0,23,0,0,26,5,2,1,0,0,15,19,1,0,0,4,19,1,4,30,29,71,1,21,0,1,1,0,0,0,0,4,12,4,12,0,15,29,8,7,13,0.5463594198226929
2938,STL,St Louis Lambert-St Louis Intl,1990,7,0.0,0.0,1.0,faa,STL 1990/7,43,22,18,12,25,10,24,9,20,11,17,9,STL,1,37,25,5,7,0,1,10,5,60,0,1,2,0,5,6,11,0,0,5,2,7,0,1,0,9,8,30,0,105,0,0,0,20,0,0,16,2,0,2,1,1,23,14,1,0,0,4,5,2,3,30,43,74,0,23,0,0,1,0,0,0,0,5,24,5,6,0,12,22,19,7,1,0.5748550891876221
2939,STL,St Louis Lambert-St Louis Intl,1990,8,0.0,0.0,4.0,faa,STL 1990/8,67,28,44,16,19,7,25,13,47,19,30,12,STL,16,54,55,10,18,0,0,25,2,97,1,0,2,0,45,14,20,0,2,13,14,24,2,2,0,9,33,51,0,233,0,4,0,69,0,0,29,0,3,0,0,1,39,49,1,0,0,10,17,3,3,94,61,138,0,52,0,3,8,0,5,0,1,26,25,2,19,16,27,72,37,15,12,0.6672810316085815
2940,STL,St Louis Lambert-St Louis Intl,1990,9,0.0,0.0,2.0,faa,STL 1990/9,36,11,18,7,12,4,22,7,24,7,10,2,STL,2,60,52,0,6,0,0,16,0,52,2,0,2,0,20,10,8,0,2,14,2,2,0,6,2,4,30,42,0,90,0,2,0,14,0,0,22,0,2,0,0,0,22,16,4,2,0,4,6,4,2,30,30,92,0,26,0,0,4,0,2,0,0,8,14,4,4,0,16,40,12,6,0,0.7692961692810059
2941,STL,St Louis Lambert-St Louis Intl,1990,10,0.0,0.0,3.0,faa,STL 1990/10,83,35,46,20,25,7,45,17,55,26,30,15,STL,26,82,86,21,30,1,2,47,10,142,1,0,8,1,49,14,29,0,9,15,17,41,1,1,1,27,47,74,1,307,0,8,1,71,0,0,61,1,4,4,1,0,77,54,2,0,0,11,26,4,8,118,99,224,4,72,0,6,5,0,9,0,1,18,46,11,28,13,52,103,32,21,21,0.7308187484741211
2942,STL,St Louis Lambert-St Louis Intl,1990,11,0.0,0.0,4.0,faa,STL 1990/11,69,30,41,17,27,12,45,18,27,15,16,9,STL,19,63,44,15,23,0,5,19,3,122,1,0,7,0,21,21,23,0,3,3,12,28,7,1,4,23,22,50,0,232,0,14,0,85,1,0,30,7,3,1,2,2,58,46,4,2,2,9,21,9,2,104,62,163,1,61,0,3,10,0,18,0,0,16,41,9,15,5,38,70,61,15,16,0.3894170920054118
2943,STL,St Louis Lambert-St Louis Intl,1991,1,0.0,0.0,1.0,faa,STL 1991/1,70,28,37,15,23,8,35,16,29,20,15,9,STL,4,60,52,11,17,0,3,18,5,111,4,0,3,0,24,18,22,0,3,6,19,27,4,1,0,10,25,54,0,200,1,5,0,49,0,1,30,5,9,5,0,0,35,48,6,0,0,8,23,8,15,67,56,149,0,53,1,4,13,0,9,0,1,8,39,5,16,0,36,53,36,11,3,0.706857442855835
2944,STL,St Louis Lambert-St Louis Intl,1991,8,0.0,0.0,3.0,faa,STL 1991/8,35,17,19,9,9,3,9,6,21,11,16,8,STL,28,41,35,11,36,0,3,18,1,82,1,0,6,0,23,17,19,0,8,5,15,31,2,2,0,22,17,33,0,137,0,6,1,36,0,0,28,1,5,9,0,1,39,31,1,0,0,4,14,4,12,54,41,122,4,39,0,2,4,0,7,0,0,8,25,1,13,2,33,56,7,13,22,0.10499858856201172
2945,STL,St Louis Lambert-St Louis Intl,1991,9,0.0,0.0,1.0,faa,STL 1991/9,46,18,30,13,18,7,18,9,17,9,14,6,STL,3,16,19,4,6,0,2,6,0,39,0,0,0,0,4,3,2,0,1,2,2,6,0,0,0,3,15,11,0,71,0,0,0,8,0,0,8,0,2,1,0,0,17,12,0,3,0,1,8,1,2,14,34,51,2,23,0,2,0,0,0,0,0,4,11,3,1,0,14,26,4,3,2,0.6661748886108398
2946,STL,St Louis Lambert-St Louis Intl,1991,10,0.0,0.0,2.0,faa,STL 1991/10,72,26,56,17,26,10,25,13,38,14,25,9,STL,22,88,70,17,38,0,5,30,3,155,0,2,6,1,47,29,36,0,2,13,16,28,10,2,0,26,22,71,0,287,2,7,0,80,0,0,46,8,1,2,0,1,73,58,2,0,0,14,22,7,11,110,94,214,3,51,0,13,5,0,13,0,0,22,23,3,24,9,51,72,55,19,15,0.380674680074056
2947,STL,St Louis Lambert-St Louis Intl,1991,11,0.0,0.0,2.0,faa,STL 1991/11,80,21,78,15,20,5,60,15,60,15,28,7,STL,54,66,54,14,68,0,4,24,0,140,2,0,0,0,24,18,28,0,2,10,18,68,2,4,2,8,20,52,0,212,0,0,0,80,0,0,26,2,2,0,0,0,74,56,2,0,0,6,14,2,14,104,28,190,0,92,0,14,0,0,2,0,0,10,40,2,12,4,72,48,24,24,50,0.4545429547627767
2948,STL,St Louis Lambert-St Louis Intl,1991,12,0.0,0.0,2.0,faa,STL 1991/12,36,21,36,16,15,8,24,13,18,11,8,6,STL,20,37,36,7,26,0,2,9,0,76,0,0,5,0,27,9,24,0,2,4,11,23,0,3,0,8,18,27,0,146,0,1,1,48,0,0,30,0,0,2,0,0,35,34,2,1,0,4,15,2,6,57,33,104,3,35,0,3,2,0,1,0,0,12,21,1,14,12,20,39,20,14,16,0.7463946342468262
2949,STL,St Louis Lambert-St Louis Intl,1992,3,0.0,0.0,2.0,faa,STL 1992/3,28,11,19,7,9,3,7,4,18,9,11,5,STL,7,30,24,7,10,0,1,17,0,42,1,0,5,0,22,5,14,0,2,2,1,15,2,1,0,10,9,25,0,87,0,2,0,25,0,0,22,2,2,0,0,0,23,20,0,0,0,5,22,1,0,42,16,66,0,17,0,2,1,0,4,0,2,6,17,0,16,1,11,25,13,8,7,
2950,STL,St Louis Lambert-St Louis Intl,1992,7,0.0,0.0,2.0,faa,STL 1992/7,52,31,32,16,19,13,33,17,30,17,16,12,STL,8,27,19,8,10,0,2,4,0,61,0,1,0,0,9,12,11,0,4,2,7,10,2,1,0,4,17,18,0,80,0,4,0,16,0,0,7,2,0,1,0,0,18,19,1,0,0,2,7,2,2,20,12,60,0,34,0,1,1,0,5,0,0,5,17,0,8,1,17,26,10,5,5,0.587887167930603
2951,STL,St Louis Lambert-St Louis Intl,1992,8,0.0,0.0,2.0,faa,STL 1992/8,59,22,44,16,25,6,36,11,49,17,21,11,STL,1,47,33,7,10,0,3,17,0,82,2,0,7,0,23,23,21,0,5,5,3,13,0,2,0,13,20,38,0,157,0,5,1,38,0,0,30,6,5,7,0,0,38,42,1,0,0,11,22,4,4,55,26,92,1,33,0,3,2,0,6,0,3,9,22,0,19,0,33,47,30,9,0,0.4785532951354981
2952,STL,St Louis Lambert-St Louis Intl,1992,9,0.0,0.0,1.0,faa,STL 1992/9,4,4,3,2,1,1,1,1,5,4,3,3,STL,4,8,12,8,5,0,1,6,0,16,1,0,0,0,8,10,5,0,1,2,3,5,0,0,0,5,5,9,0,33,0,0,0,6,0,0,7,2,1,2,0,0,4,7,3,0,0,2,5,4,2,13,8,28,0,5,0,0,1,0,0,0,1,0,3,0,6,0,5,12,1,1,3,
2953,STL,St Louis Lambert-St Louis Intl,1992,10,0.0,0.0,1.0,faa,STL 1992/10,60,22,43,16,20,7,31,11,41,15,20,8,STL,4,58,45,8,5,0,1,20,0,77,0,0,5,0,22,14,27,0,2,6,9,6,1,0,0,12,20,44,0,141,0,3,0,39,0,0,22,4,1,0,0,0,28,31,2,3,0,7,13,0,2,59,49,131,2,28,0,2,4,0,4,0,1,8,19,3,9,1,17,41,35,9,1,0.2480281591415405
2954,STL,St Louis Lambert-St Louis Intl,1992,11,0.0,0.0,1.0,faa,STL 1992/11,20,15,15,9,4,4,14,12,12,7,8,4,STL,14,17,10,6,21,0,3,4,0,40,0,0,0,0,10,7,2,0,1,4,5,16,0,0,0,3,9,11,0,63,0,1,0,17,0,0,7,1,0,0,0,0,12,11,1,0,0,2,7,3,5,21,29,50,1,21,0,2,3,0,1,0,0,3,14,0,4,1,9,13,3,2,13,
