,airport_code,year,month,ntsb_incidents,faa_incidents,ATADS_Tracon_Tower,ntsb_accidents
42090,STQ,1990,11,0.0,1.0,,
42091,STQ,1991,4,0.0,1.0,,
42092,STQ,1993,1,0.0,,,
42093,STQ,1993,6,0.0,1.0,,
42094,STQ,2003,6,0.0,1.0,,
42095,STQ,2010,3,0.0,1.0,,
42096,STQ,2010,4,0.0,1.0,,
42097,STQ,2015,4,0.0,1.0,,
42098,STQ,2016,7,0.0,1.0,,
42099,STU,2010,12,0.0,,,1.0
42100,SU7,1991,12,0.0,,,1.0
42101,SUE,1988,11,0.0,1.0,,
42102,SUE,1993,10,0.0,1.0,,
42103,SUE,2002,1,0.0,,,
42104,SUE,2004,1,0.0,,,
42105,SUE,2005,1,0.0,,,
42106,SUE,2007,5,0.0,,,1.0
42107,SUE,2009,11,0.0,1.0,,
42108,SUE,2010,11,0.0,1.0,,
42109,SUE,2012,4,0.0,1.0,,
42110,SUE,2013,6,0.0,,,1.0
42111,SUJ,2004,5,0.0,,,1.0
42112,SULS,2015,3,0.0,,,1.0
42113,SUM,1981,6,0.0,1.0,,
42114,SUM,1984,6,0.0,1.0,,
42115,SUM,1986,5,0.0,1.0,,
42116,SUM,1991,8,0.0,1.0,,
42117,SUM,1996,6,0.0,1.0,,
42118,SUM,2002,9,0.0,1.0,,
42119,SUM,2004,3,0.0,1.0,,
42120,SUM,2007,4,0.0,1.0,,
42121,SUM,2019,4,0.0,1.0,,
42122,SUO,1978,7,0.0,1.0,,
42123,SUO,1981,10,0.0,1.0,,
42124,SUO,1986,7,0.0,1.0,,
42125,SUO,1992,6,0.0,1.0,,
42126,SUO,1995,7,0.0,1.0,,
42127,SUO,1996,2,0.0,1.0,,
42128,SUO,1997,4,0.0,1.0,,
42129,SUO,1998,7,0.0,1.0,,
42130,SUO,1998,8,0.0,1.0,,
42131,SUO,2000,8,0.0,1.0,,
42132,SUO,2003,7,0.0,1.0,,
42133,SUO,2003,9,0.0,1.0,,
42134,SUO,2009,7,0.0,1.0,,
42135,SUO,2010,9,0.0,1.0,,
42136,SUO,2011,4,0.0,1.0,,
42137,SUO,2011,5,0.0,1.0,,
42138,SUO,2016,12,0.0,1.0,,
42139,SUO,2018,5,0.0,1.0,,
42140,SUT,1990,8,0.0,,,1.0
42141,SUT,1992,7,0.0,,,1.0
42142,SUT,1998,3,0.0,,,1.0
42143,SUT,2008,11,0.0,,,1.0
42144,SUT,2015,7,0.0,,,1.0
42145,SUT,2016,3,0.0,,,1.0
42146,SUT,2016,8,0.0,,,1.0
42147,SUT,2017,11,0.0,,,1.0
42148,SUU,1978,6,0.0,1.0,,
42149,SUU,1979,6,0.0,1.0,,
42150,SUU,1980,2,0.0,,,
42151,SUU,1980,5,0.0,1.0,,
42152,SUU,1980,9,0.0,1.0,,
42153,SUU,1988,6,0.0,1.0,,
42154,SUU,1993,2,0.0,1.0,,
42155,SUU,1996,1,0.0,,,
42156,SUU,2002,5,0.0,1.0,,
42157,SUU,2004,10,0.0,1.0,,
42158,SUU,2008,5,0.0,,,1.0
42159,SUU,2011,1,0.0,,,
42160,SUU,2014,3,0.0,1.0,,
42161,SUU,2014,5,0.0,,,1.0
42162,SUW,1981,9,0.0,1.0,,
42163,SUW,1987,10,0.0,1.0,,
42164,SUW,1988,9,0.0,2.0,,
42165,SUW,1988,11,0.0,1.0,,
42166,SUW,1989,3,0.0,,,1.0
42167,SUW,1989,8,0.0,,,1.0
42168,SUW,1991,4,0.0,,,1.0
42169,SUW,1992,3,0.0,,,1.0
42170,SUW,1992,8,0.0,1.0,,
42171,SUW,1992,9,0.0,1.0,,
42172,SUW,1994,5,0.0,1.0,,
42173,SUW,1997,4,0.0,1.0,,
42174,SUW,1999,3,0.0,1.0,,
42175,SUW,1999,7,0.0,,,1.0
42176,SUW,2000,4,0.0,1.0,,
42177,SUW,2000,10,0.0,1.0,,
42178,SUW,2003,11,0.0,,,1.0
42179,SUW,2005,4,0.0,1.0,,
42180,SUW,2013,11,0.0,,,2.0
42181,SUW,2014,6,0.0,1.0,,
42182,SUW,2015,5,0.0,,,1.0
42183,SUW,2019,3,0.0,,,1.0
42184,SVA,1985,3,0.0,1.0,,
42185,SVA,1989,3,0.0,,,1.0
42186,SVA,1990,8,0.0,1.0,,
42187,SVA,2000,1,0.0,,,
42188,SVA,2004,10,0.0,1.0,,
42189,SVA,2009,9,0.0,,,1.0
42190,SVA,2013,3,0.0,1.0,,
42191,SVC,1987,1,0.0,,,
42192,SVC,1991,5,0.0,1.0,,
42193,SVC,1992,1,0.0,,,
42194,SVC,1995,7,0.0,,,1.0
42195,SVC,1997,10,0.0,,,1.0
42196,SVC,1998,4,0.0,1.0,,
42197,SVC,2010,8,0.0,,,1.0
42198,SVC,2014,1,0.0,,,
42199,SVC,2018,8,0.0,,,1.0
42200,SVCA,2019,3,0.0,,,1.0
42201,SVCN,2009,4,0.0,,,1.0
42202,SVCS,2013,11,0.0,,,1.0
42203,SVCS,2016,5,0.0,,,1.0
42204,SVCS,2016,8,0.0,,,1.0
42205,SVE,1980,8,0.0,1.0,,
42206,SVE,1981,8,0.0,1.0,,
42207,SVE,1990,1,0.0,,,
42208,SVE,1990,8,0.0,1.0,,
42209,SVE,1991,6,0.0,1.0,,
42210,SVE,1993,2,0.0,,,1.0
42211,SVE,1994,8,0.0,1.0,,
42212,SVE,1995,6,0.0,,,1.0
42213,SVE,1998,8,0.0,,,1.0
42214,SVE,1999,7,0.0,1.0,,
42215,SVE,2009,2,0.0,1.0,,
42216,SVE,2015,8,0.0,,,1.0
42217,SVH,1978,3,0.0,1.0,,
42218,SVH,1980,12,0.0,1.0,,
42219,SVH,1984,5,0.0,1.0,,
42220,SVH,1987,4,0.0,1.0,,
42221,SVH,1987,6,0.0,1.0,,
42222,SVH,1988,3,0.0,,,1.0
42223,SVH,1992,3,0.0,,,1.0
42224,SVH,1994,5,0.0,,,1.0
42225,SVH,1995,7,0.0,,,1.0
42226,SVH,1998,6,0.0,,,1.0
42227,SVH,2003,11,0.0,1.0,,
42228,SVH,2004,11,0.0,,,1.0
42229,SVH,2006,10,0.0,,,1.0
42230,SVH,2007,12,0.0,,,1.0
42231,SVH,2012,7,0.0,1.0,,
42232,SVH,2014,8,0.0,,,1.0
42233,SVH,2017,2,0.0,,,1.0
42234,SVH,2017,9,0.0,,,1.0
42235,SVH,2017,11,0.0,,,1.0
42236,SVH,2018,2,0.0,,,1.0
42237,SVMI,2008,10,0.0,,,1.0
42238,SVN,1995,10,0.0,,,1.0
42239,SVN,1999,3,0.0,,,1.0
42240,SVO,2013,7,1.0,,,0.0
42241,SVPR,2010,5,0.0,,,1.0
42242,SVS,1993,1,0.0,,,
42243,SVS,1995,12,0.0,,,1.0
42244,SVS,1997,5,0.0,1.0,,
42245,SVS,2000,8,0.0,1.0,,
42246,SVSC,2019,3,0.0,,,1.0
42247,SVVA,2011,9,0.0,,,1.0
42248,SVVA,2013,5,0.0,,,1.0
42249,SVW,1993,7,0.0,,,1.0
42250,SVW,1997,1,0.0,,,
42251,SWD,1989,7,0.0,1.0,,
42252,SWD,1990,6,0.0,,,1.0
42253,SWD,1990,8,0.0,,,1.0
42254,SWD,1991,1,0.0,,,
42255,SWD,1991,3,0.0,1.0,,
42256,SWD,1992,10,0.0,,,1.0
42257,SWD,1994,4,0.0,1.0,,
42258,SWD,2004,8,0.0,,,1.0
42259,SWD,2015,5,0.0,,,1.0
42260,SWD,2016,5,0.0,,,1.0
42261,SWD,2017,5,0.0,,,1.0
42262,SWEF,2014,6,0.0,,,1.0
42263,SWFN,2012,2,0.0,,,1.0
42264,SWFN,2016,12,0.0,,,1.0
42265,SWFN,2018,2,0.0,,,1.0
42266,SWGN,2014,2,0.0,,,1.0
42267,SWI,1997,7,0.0,,,1.0
42268,SWI,2000,7,0.0,,,1.0
42269,SWI,2002,4,0.0,,,1.0
42270,SWI,2002,6,0.0,,,1.0
42271,SWI,2002,7,0.0,,,1.0
42272,SWKO,2009,2,0.0,,,1.0
42273,SWLC,2015,7,0.0,,,1.0
42274,SWNS,2008,11,0.0,,,1.0
42275,SWNV,2015,12,0.0,,,1.0
42276,SWPD,2012,9,0.0,,,1.0
42277,SWPK,2011,11,0.0,,,1.0
42278,SWSI,2014,5,0.0,,,1.0
42279,SWT,2011,9,0.0,,,1.0
42280,SWUZ,2015,1,0.0,,,
42281,SWVL,2009,2,0.0,,,1.0
42282,SWW,1978,1,0.0,,,
42283,SWW,1978,9,0.0,1.0,,
42284,SWW,1979,8,0.0,1.0,,
42285,SWW,1982,4,0.0,1.0,,
42286,SWW,1982,9,0.0,1.0,,
42287,SWW,1988,4,0.0,1.0,,
42288,SWW,1990,5,0.0,1.0,,
42289,SWW,1993,11,0.0,1.0,,
42290,SWW,2003,11,0.0,,,1.0
42291,SWW,2004,4,0.0,,,1.0
42292,SWW,2006,1,0.0,,,
42293,SWW,2007,3,0.0,,,1.0
42294,SWW,2017,8,0.0,,,1.0
42295,SWW,2017,10,0.0,,,1.0
42296,SWW,2018,5,0.0,1.0,,
42297,SXL,2013,4,0.0,,,1.0
42298,SXO,1994,3,0.0,,,1.0
42299,SXP,1982,11,0.0,1.0,,
42300,SXP,1984,12,0.0,1.0,,
42301,SXP,1990,7,0.0,1.0,,
42302,SXP,1992,8,1.0,2.0,,0.0
42303,SXP,1994,6,0.0,,,1.0
42304,SXP,1999,1,0.0,,,
42305,SXP,1999,7,0.0,,,1.0
42306,SXP,2008,11,0.0,1.0,,
42307,SXQ,1978,6,0.0,1.0,,
42308,SXQ,1981,3,0.0,1.0,,
42309,SXQ,1983,8,0.0,1.0,,
42310,SXQ,1985,6,0.0,2.0,,
42311,SXQ,1985,7,0.0,1.0,,
42312,SXQ,1986,3,0.0,1.0,,
42313,SXQ,1987,2,0.0,1.0,,
42314,SXQ,1988,1,0.0,,,
42315,SXQ,1988,3,0.0,1.0,,
42316,SXQ,1988,6,0.0,1.0,,
42317,SXQ,1988,8,0.0,1.0,,
42318,SXQ,1988,10,0.0,,,2.0
42319,SXQ,1989,4,0.0,2.0,,
42320,SXQ,1990,6,0.0,1.0,,
42321,SXQ,1992,4,0.0,1.0,,
42322,SXQ,1992,11,0.0,1.0,,
42323,SXQ,1993,8,0.0,,,1.0
42324,SXQ,1995,4,0.0,,,1.0
42325,SXQ,1996,3,0.0,,,1.0
42326,SXQ,1997,3,0.0,,,1.0
42327,SXQ,1997,4,0.0,,,1.0
42328,SXQ,1998,3,0.0,,,1.0
42329,SXQ,1998,6,0.0,,,1.0
42330,SXQ,2000,11,0.0,1.0,,
42331,SXQ,2001,3,0.0,1.0,,
42332,SXQ,2002,11,0.0,1.0,,
42333,SXQ,2002,12,0.0,,,2.0
42334,SXQ,2004,2,0.0,1.0,,
42335,SXQ,2007,4,0.0,,,1.0
42336,SXQ,2008,6,0.0,,,1.0
42337,SXQ,2013,9,0.0,1.0,,
42338,SXQ,2014,5,0.0,,,1.0
42339,SXQ,2014,6,0.0,1.0,,
42340,SXQ,2015,6,0.0,,,1.0
42341,SXQ,2018,2,0.0,1.0,,
42342,SXQ,2018,9,0.0,1.0,,
42343,SXQ,2019,1,0.0,,,
42344,SXU,2014,2,0.0,,,1.0
42345,SXU,2015,9,0.0,,,1.0
42346,SXU,2019,5,0.0,,,1.0
42347,SXY,1979,3,0.0,1.0,,
42348,SXY,1979,11,0.0,1.0,,
42349,SXY,1981,9,0.0,1.0,,
42350,SXY,1982,6,0.0,1.0,,
42351,SXY,1983,3,0.0,1.0,,
42352,SXY,1984,1,0.0,,,
42353,SXY,1987,6,0.0,1.0,,
42354,SXY,1987,8,0.0,1.0,,
42355,SXY,1988,7,0.0,1.0,,
42356,SXY,1989,8,0.0,1.0,,
42357,SXY,1990,3,0.0,1.0,,
42358,SXY,1991,6,0.0,1.0,,
42359,SXY,1992,5,0.0,1.0,,
42360,SXY,1992,7,0.0,1.0,,
42361,SXY,1992,8,0.0,1.0,,
42362,SXY,1992,9,0.0,1.0,,
42363,SXY,1994,2,0.0,1.0,,
42364,SXY,1996,9,0.0,1.0,,
42365,SXY,1997,9,0.0,1.0,,
42366,SXY,2015,2,0.0,1.0,,
42367,SXY,2015,3,0.0,1.0,,
42368,SXY,2015,4,0.0,2.0,,
42369,SYCJ,2008,11,0.0,,,1.0
42370,SYCJ,2011,7,0.0,,,1.0
42371,SYD,1983,5,0.0,1.0,,
42372,SYD,2010,5,1.0,,,0.0
42373,SYET,2017,7,0.0,,,1.0
42374,SYF,2005,6,0.0,,,1.0
42375,SYF,2006,6,0.0,,,1.0
42376,SYF,2013,6,0.0,,,1.0
42377,SYI,1978,3,0.0,1.0,,
42378,SYI,1984,2,0.0,1.0,,
42379,SYI,1986,7,0.0,1.0,,
42380,SYI,1988,3,0.0,1.0,,
42381,SYI,1989,4,0.0,1.0,,
42382,SYI,1990,6,0.0,1.0,,
42383,SYI,1990,9,0.0,1.0,,
42384,SYI,1991,4,0.0,1.0,,
42385,SYI,1992,2,0.0,,,1.0
42386,SYI,1999,10,0.0,,,1.0
42387,SYI,2005,7,0.0,1.0,,
42388,SYI,2007,9,0.0,1.0,,
42389,SYI,2007,12,0.0,1.0,,
42390,SYI,2009,4,0.0,,,1.0
42391,SYI,2010,11,0.0,1.0,,
42392,SYI,2012,5,0.0,1.0,,
42393,SYI,2013,9,0.0,1.0,,
42394,SYI,2013,10,0.0,1.0,,
42395,SYI,2015,9,0.0,2.0,,
42396,SYMR,2013,7,0.0,,,1.0
42397,SYN,1981,4,0.0,1.0,,
42398,SYN,1986,1,0.0,,,
42399,SYN,1988,7,0.0,1.0,,
42400,SYN,1989,6,0.0,,,1.0
42401,SYN,1989,12,0.0,1.0,,
42402,SYN,1991,10,0.0,1.0,,
42403,SYN,1992,6,0.0,1.0,,
42404,SYN,2002,11,0.0,1.0,,
42405,SYN,2005,7,0.0,1.0,,
42406,SYN,2019,6,0.0,2.0,,
42407,SYOC,2014,1,0.0,,,
42408,SYV,1979,9,0.0,1.0,,
42409,SYV,1986,10,0.0,1.0,,
42410,SYV,2004,10,0.0,,,1.0
42411,SZL,1982,10,0.0,1.0,,
42412,SZL,2001,7,1.0,,,0.0
42413,SZL,2001,10,0.0,6.0,,
42414,SZL,2009,4,0.0,1.0,,
42415,SZP,1978,1,0.0,,,
42416,SZP,1978,8,0.0,1.0,,
42417,SZP,1978,12,0.0,1.0,,
42418,SZP,1979,7,0.0,1.0,,
42419,SZP,1979,9,0.0,1.0,,
42420,SZP,1979,11,0.0,1.0,,
42421,SZP,1980,8,0.0,1.0,,
42422,SZP,1981,4,0.0,1.0,,
42423,SZP,1982,3,0.0,1.0,,
42424,SZP,1982,5,0.0,1.0,,
42425,SZP,1983,4,0.0,1.0,,
42426,SZP,1983,5,0.0,1.0,,
42427,SZP,1983,8,0.0,1.0,,
42428,SZP,1984,7,0.0,1.0,,
42429,SZP,1985,4,0.0,1.0,,
42430,SZP,1987,11,0.0,1.0,,
42431,SZP,1988,3,0.0,1.0,,
42432,SZP,1988,8,0.0,,,1.0
42433,SZP,1989,4,0.0,,,1.0
42434,SZP,1989,8,0.0,,,1.0
42435,SZP,1989,10,0.0,,,1.0
42436,SZP,1991,2,0.0,,,3.0
42437,SZP,1991,4,0.0,,,1.0
42438,SZP,1992,4,0.0,,,1.0
42439,SZP,1992,8,0.0,,,2.0
42440,SZP,1992,12,0.0,1.0,,
42441,SZP,1993,11,0.0,,,1.0
42442,SZP,1993,12,0.0,,,2.0
42443,SZP,1994,2,0.0,,,1.0
42444,SZP,1994,12,0.0,,,2.0
42445,SZP,1995,8,0.0,,,1.0
42446,SZP,1996,3,0.0,,,1.0
42447,SZP,1996,4,0.0,,,1.0
42448,SZP,1996,6,0.0,,,1.0
42449,SZP,1996,7,0.0,,,1.0
42450,SZP,1997,5,0.0,1.0,,
42451,SZP,1997,7,0.0,,,1.0
42452,SZP,1998,2,0.0,1.0,,
42453,SZP,1999,1,0.0,,,
42454,SZP,1999,8,0.0,1.0,,
42455,SZP,2000,10,0.0,,,1.0
42456,SZP,2002,2,0.0,,,1.0
42457,SZP,2002,11,0.0,,,1.0
42458,SZP,2006,7,0.0,1.0,,
42459,SZP,2007,9,0.0,,,2.0
42460,SZP,2008,8,0.0,1.0,,
42461,SZP,2009,9,0.0,,,1.0
42462,SZP,2011,7,0.0,,,1.0
42463,SZP,2011,10,0.0,1.0,,
42464,SZP,2013,2,0.0,,,1.0
42465,SZP,2014,5,0.0,,,1.0
42466,SZP,2016,2,0.0,,,
42467,SZP,2016,5,0.0,,,1.0
42468,SZP,2016,9,0.0,1.0,,
42469,SZP,2016,12,0.0,1.0,,
42470,SZP,2017,9,0.0,,,1.0
42471,SZP,2018,2,0.0,,,1.0
42472,SZP,2018,3,0.0,,,1.0
42473,SZP,2018,10,0.0,,,1.0
42474,SZT,1998,5,0.0,,,1.0
42475,SZT,2005,10,0.0,,,1.0
42476,SZT,2006,3,0.0,,,1.0
42477,SZT,2008,6,0.0,,,1.0
42478,SZT,2012,8,0.0,,,1.0
42479,SZT,2013,9,0.0,,,1.0
42480,SZT,2014,7,0.0,,,1.0
42481,SZX,2006,8,1.0,,,0.0
42482,SZY,1989,12,0.0,,,1.0
42483,SZY,1998,1,0.0,,,
42484,SZY,2000,10,0.0,,,1.0
42485,T-41,1989,3,0.0,,,1.0
42486,T00,2005,11,0.0,,,1.0
42487,T00,2012,3,0.0,,,1.0
42488,T00,2013,11,0.0,,,1.0
42489,T00,2015,10,0.0,,,1.0
42490,T00,2018,12,0.0,,,1.0
42491,T02,1988,5,0.0,,,1.0
42492,T02,1988,10,0.0,,,1.0
42493,T02,1991,3,0.0,,,1.0
42494,T02,1994,1,0.0,,,2.0
42495,T02,1998,5,0.0,,,1.0
42496,T02,2000,1,0.0,,,
42497,T03,2000,9,0.0,,,1.0
42498,T04,1988,6,0.0,,,1.0
42499,T05,1996,1,0.0,,,
42500,T05,2009,12,0.0,,,1.0
42501,T05,2010,10,0.0,,,1.0
42502,T05,2017,10,0.0,,,1.0
42503,T12,2002,6,0.0,,,1.0
42504,T12,2005,11,0.0,,,1.0
42505,T14,2015,7,0.0,,,1.0
42506,T14,2019,6,0.0,,,1.0
42507,T16,2008,4,0.0,,,1.0
42508,T16,2010,2,0.0,,,1.0
42509,T16,2016,9,0.0,,,1.0
42510,T17,1988,11,0.0,,,1.0
42511,T17,1990,7,0.0,,,1.0
42512,T23,1990,4,0.0,,,1.0
42513,T23,1997,8,0.0,,,1.0
42514,T24,1997,8,0.0,,,1.0
42515,T25,1989,9,0.0,,,1.0
42516,T25,2017,5,0.0,,,1.0
42517,T25,2018,10,0.0,,,1.0
42518,T27,1993,7,0.0,,,1.0
42519,T27,2001,12,0.0,,,1.0
42520,T27,2002,7,0.0,,,1.0
42521,T27,2002,8,0.0,,,1.0
42522,T27,2012,9,0.0,,,1.0
42523,T27,2013,10,0.0,,,1.0
42524,T28,1988,5,0.0,,,1.0
42525,T28,1989,4,0.0,,,1.0
42526,T28,1990,10,0.0,,,1.0
42527,T28,2002,2,0.0,,,1.0
42528,T2S6,1996,8,0.0,,,1.0
42529,T30,2010,5,0.0,,,1.0
42530,T30,2013,9,0.0,,,1.0
42531,T31,1992,7,0.0,,,1.0
42532,T31,2001,1,0.0,,,
42533,T31,2003,8,0.0,,,1.0
42534,T31,2004,9,0.0,,,1.0
42535,T31,2011,1,0.0,,,
42536,T31,2011,12,0.0,,,1.0
42537,T31,2016,5,0.0,,,1.0
42538,T31,2016,12,0.0,,,2.0
42539,T31,2019,5,0.0,,,1.0
42540,T35,2006,12,0.0,,,1.0
42541,T35,2010,3,0.0,,,1.0
42542,T36,2000,6,0.0,,,1.0
42543,T36,2013,10,0.0,,,1.0
42544,T38,1998,5,0.0,,,1.0
42545,T39,1991,4,0.0,,,1.0
42546,T40,1988,9,0.0,,,1.0
42547,T40,1989,8,0.0,,,1.0
42548,T40,1989,11,0.0,,,1.0
42549,T40,1990,8,0.0,,,1.0
42550,T40,1991,7,0.0,,,1.0
42551,T40,1992,7,0.0,,,1.0
42552,T40,1993,5,0.0,,,1.0
42553,T40,1995,11,0.0,,,1.0
42554,T40,1997,4,0.0,,,1.0
42555,T40,1998,3,0.0,,,1.0
42556,T40,1998,4,0.0,,,1.0
42557,T40,1998,12,0.0,,,1.0
42558,T40,2002,8,0.0,,,1.0
42559,T40,2005,6,0.0,,,1.0
42560,T40,2006,5,0.0,,,1.0
42561,T40,2006,6,0.0,,,1.0
42562,T40,2007,3,0.0,,,1.0
42563,T40,2007,4,0.0,,,1.0
42564,T41,1988,3,0.0,,,2.0
42565,T41,1992,8,0.0,,,1.0
42566,T41,1997,1,0.0,,,
42567,T41,1998,4,0.0,,,1.0
42568,T41,1999,9,0.0,,,1.0
42569,T41,2000,11,0.0,,,1.0
42570,T41,2001,4,0.0,,,1.0
42571,T41,2002,5,0.0,,,1.0
42572,T41,2005,10,0.0,,,1.0
42573,T41,2006,5,0.0,,,1.0
42574,T41,2008,4,0.0,,,2.0
42575,T41,2008,6,0.0,,,1.0
42576,T41,2009,7,0.0,,,1.0
42577,T41,2010,2,0.0,,,1.0
42578,T41,2013,3,0.0,,,1.0
42579,T41,2017,4,0.0,,,1.0
42580,T41,2018,7,0.0,,,1.0
42581,T41,2018,8,0.0,,,1.0
42582,T42,1996,8,0.0,,,1.0
42583,T43,1995,12,0.0,,,1.0
42584,T43,2000,12,0.0,,,1.0
42585,T43,2008,10,0.0,,,1.0
42586,T44,2017,9,0.0,,,1.0
42587,T45,2005,4,0.0,,,1.0
42588,T47,1988,9,0.0,,,1.0
42589,T47,1991,2,0.0,,,1.0
42590,T47,1993,1,0.0,,,
42591,T47,2000,8,0.0,,,1.0
42592,T49,1988,7,0.0,,,1.0
42593,T49,1991,5,0.0,,,1.0
42594,T49,2002,10,0.0,,,2.0
42595,T51,1999,11,0.0,,,1.0
42596,T51,2013,11,0.0,,,1.0
42597,T53,1989,3,0.0,,,1.0
42598,T54,2002,8,0.0,,,1.0
42599,T57,1996,2,0.0,,,1.0
42600,T62,1997,10,0.0,,,1.0
42601,T65,1995,6,0.0,,,2.0
42602,T65,1998,6,0.0,,,1.0
42603,T65,2006,5,0.0,,,1.0
42604,T65,2007,7,0.0,,,1.0
42605,T65,2009,7,0.0,,,1.0
42606,T65,2013,7,0.0,,,1.0
42607,T66,1988,2,0.0,,,1.0
42608,T66,1988,10,0.0,,,1.0
42609,T66,1994,1,0.0,,,
42610,T67,1990,9,0.0,,,1.0
42611,T67,1993,3,0.0,,,1.0
42612,T67,1993,12,0.0,,,1.0
42613,T67,1996,12,0.0,,,1.0
42614,T67,1999,2,0.0,,,1.0
42615,T67,1999,12,0.0,,,1.0
42616,T67,2000,2,0.0,,,1.0
42617,T67,2001,8,0.0,,,1.0
42618,T67,2004,1,0.0,,,
42619,T67,2005,7,0.0,,,1.0
42620,T67,2005,11,0.0,,,1.0
42621,T67,2005,12,0.0,,,1.0
42622,T67,2006,4,0.0,,,1.0
42623,T67,2007,12,0.0,,,1.0
42624,T67,2009,11,0.0,,,1.0
42625,T67,2010,9,0.0,,,1.0
42626,T67,2011,10,0.0,,,1.0
42627,T67,2012,3,0.0,,,1.0
42628,T67,2012,9,0.0,,,1.0
42629,T67,2019,4,0.0,,,1.0
42630,T68,1998,3,0.0,,,1.0
42631,T68,2018,3,0.0,,,1.0
42632,T69,1999,12,0.0,,,1.0
42633,T69,2002,1,0.0,,,
42634,T69,2005,8,0.0,,,1.0
42635,T69,2007,4,0.0,,,1.0
42636,T72,1989,8,0.0,,,1.0
42637,T72,1990,2,0.0,,,1.0
42638,T72,1990,7,0.0,,,2.0
42639,T73,1998,9,0.0,,,1.0
42640,T74,1999,5,0.0,,,1.0
42641,T74,2000,5,0.0,,,1.0
42642,T74,2005,8,0.0,,,1.0
42643,T74,2007,9,0.0,,,1.0
42644,T74,2008,4,0.0,,,1.0
42645,T74,2008,6,0.0,,,1.0
42646,T74,2016,2,0.0,,,1.0
42647,T74,2016,10,0.0,,,1.0
42648,T74,2019,9,0.0,,,1.0
42649,T76,2018,8,0.0,,,1.0
42650,T77,2010,10,0.0,,,1.0
42651,T82,1995,11,0.0,,,1.0
42652,T82,1996,3,0.0,,,1.0
42653,T82,2005,4,0.0,,,1.0
42654,T82,2005,12,0.0,,,1.0
42655,T82,2006,4,0.0,,,1.0
42656,T82,2006,10,0.0,,,1.0
42657,T82,2009,6,0.0,,,1.0
42658,T82,2010,1,0.0,,,
42659,T82,2010,10,0.0,,,1.0
42660,T82,2011,11,0.0,,,1.0
42661,T82,2013,5,0.0,,,1.0
42662,T82,2014,2,0.0,,,1.0
42663,T82,2014,8,0.0,,,1.0
42664,T82,2015,6,0.0,,,1.0
42665,T82,2019,1,0.0,,,
42666,T85,1998,7,0.0,,,1.0
42667,T85,2005,12,0.0,,,1.0
42668,T88,2007,8,1.0,,,0.0
42669,T89,2007,5,0.0,,,1.0
42670,T89,2007,10,0.0,,,1.0
42671,T89,2008,5,0.0,,,1.0
42672,T90,2005,8,1.0,,,0.0
42673,T90,2010,11,0.0,,,1.0
42674,T90,2013,4,0.0,,,1.0
42675,T90,2013,5,0.0,,,1.0
42676,T91,2012,8,0.0,,,1.0
42677,T91,2018,5,0.0,,,1.0
42678,T92,2007,8,0.0,,,1.0
42679,T92,2009,2,0.0,,,1.0
42680,T94,1990,7,0.0,,,1.0
42681,T94,2002,10,0.0,,,1.0
42682,T94,2005,10,0.0,,,1.0
42683,T94,2012,12,0.0,,,1.0
42684,T94,2018,4,0.0,,,1.0
42685,TA11,2006,4,0.0,,,1.0
42686,TA11,2008,7,0.0,,,1.0
42687,TA22,2000,4,0.0,,,1.0
42688,TA25,2014,8,0.0,,,1.0
42689,TA48,1996,6,0.0,,,1.0
42690,TA50,2012,7,0.0,,,1.0
42691,TA65,2012,8,0.0,,,1.0
42692,TA66,1988,5,0.0,,,1.0
42693,TA66,1996,7,0.0,,,1.0
42694,TA66,2012,5,0.0,,,1.0
42695,TA67,2008,2,0.0,,,1.0
42696,TA75,2018,7,0.0,,,1.0
42697,TAD,1978,5,0.0,1.0,,
42698,TAD,1980,3,0.0,1.0,,
42699,TAD,1981,4,0.0,1.0,,
42700,TAD,1987,1,0.0,,,
42701,TAD,1987,3,0.0,1.0,,
42702,TAD,1992,7,0.0,1.0,,
42703,TAD,1999,7,0.0,1.0,,
42704,TAD,2004,7,0.0,,,1.0
42705,TAD,2005,6,0.0,,,1.0
42706,TAD,2005,8,0.0,1.0,,
42707,TAD,2007,10,0.0,,,1.0
42708,TAD,2010,6,0.0,,,1.0
42709,TAL,1979,5,0.0,1.0,,
42710,TAL,1985,1,0.0,,,
42711,TAL,1992,2,0.0,1.0,,
42712,TAL,1993,7,0.0,1.0,,
42713,TAL,1999,2,0.0,1.0,,
42714,TAL,2000,6,0.0,1.0,,
42715,TAL,2001,3,0.0,1.0,,
42716,TAL,2015,6,0.0,1.0,,
42717,TAL,2015,9,0.0,1.0,,
42718,TAN,1988,7,0.0,,,1.0
42719,TAN,1992,1,0.0,,,
42720,TAN,1994,2,0.0,,,1.0
42721,TAN,1994,5,0.0,,,1.0
42722,TAN,1998,5,0.0,,,1.0
42723,TAN,1998,6,0.0,,,1.0
42724,TAN,2003,4,0.0,,,1.0
42725,TAN,2003,6,0.0,,,1.0
42726,TAN,2004,4,0.0,,,1.0
42727,TAN,2010,1,0.0,,,
42728,TAN,2011,3,0.0,,,1.0
42729,TAN,2013,8,0.0,,,1.0
42730,TAN,2019,4,0.0,,,1.0
42731,TAPA,1997,2,0.0,,,1.0
42732,TAV,1987,7,0.0,1.0,,
42733,TAZ,2004,10,0.0,,,1.0
42734,TAZ,2012,8,0.0,,,1.0
