,airport_code,year,month,ntsb_incidents,ntsb_accidents,faa_incidents
29557,GTR,2017,3,0.0,0.0,1.0
29558,GTU,1989,1,0.0,0.0,1.0
29559,GTU,1989,3,0.0,0.0,1.0
29560,GTU,1989,12,0.0,0.0,1.0
29561,GTU,1991,4,0.0,0.0,1.0
29562,GTU,1992,7,0.0,0.0,1.0
29563,GTU,1994,1,0.0,0.0,1.0
29564,GTU,1995,1,0.0,0.0,2.0
29565,GTU,1998,5,0.0,1.0,0.0
29566,GTU,1998,11,0.0,0.0,1.0
29567,GTU,2000,4,0.0,0.0,1.0
29568,GTU,2001,5,0.0,1.0,0.0
29569,GTU,2001,6,0.0,0.0,1.0
29570,GTU,2002,5,0.0,1.0,0.0
29571,GTU,2003,2,0.0,0.0,1.0
29572,GTU,2003,7,0.0,0.0,1.0
29573,GTU,2003,12,0.0,0.0,1.0
29574,GTU,2004,5,0.0,2.0,0.0
29575,GTU,2005,3,0.0,0.0,1.0
29576,GTU,2005,11,0.0,0.0,1.0
29577,GTU,2006,3,0.0,1.0,0.0
29578,GTU,2006,7,0.0,1.0,1.0
29579,GTU,2007,11,0.0,0.0,1.0
29580,GTU,2008,5,0.0,0.0,1.0
29581,GTU,2008,9,0.0,0.0,1.0
29582,GTU,2009,1,0.0,0.0,1.0
29583,GTU,2009,2,0.0,0.0,1.0
29584,GTU,2009,3,0.0,1.0,0.0
29585,GTU,2010,2,0.0,0.0,1.0
29586,GTU,2012,4,0.0,0.0,1.0
29587,GTU,2014,5,0.0,0.0,1.0
29588,GTU,2014,7,0.0,1.0,1.0
29589,GTU,2015,1,0.0,1.0,0.0
29590,GTU,2016,3,0.0,0.0,1.0
29591,GTU,2017,6,0.0,1.0,0.0
29592,GTU,2017,9,0.0,0.0,1.0
29593,GTU,2018,5,0.0,0.0,1.0
29594,GTU,2018,7,0.0,1.0,0.0
29595,GTU,2018,8,0.0,1.0,0.0
29596,GTU,2019,9,0.0,0.0,1.0
29597,GTU,2019,12,0.0,0.0,1.0
29598,GTY,1988,1,0.0,0.0,1.0
29599,GTY,1988,11,0.0,0.0,1.0
29600,GTY,1990,6,0.0,0.0,1.0
29601,GTY,1992,2,0.0,0.0,1.0
29602,GUC,1988,5,0.0,0.0,1.0
29603,GUC,1988,7,0.0,1.0,0.0
29604,GUC,1989,1,1.0,0.0,2.0
29605,GUC,1989,9,0.0,0.0,1.0
29606,GUC,1989,12,0.0,0.0,1.0
29607,GUC,1990,8,0.0,0.0,1.0
29608,GUC,1992,5,0.0,0.0,2.0
29609,GUC,1992,7,0.0,0.0,2.0
29610,GUC,1994,8,0.0,1.0,0.0
29611,GUC,1999,9,0.0,0.0,1.0
29612,GUC,2005,1,0.0,1.0,0.0
29613,GUC,2007,7,0.0,1.0,0.0
29614,GUC,2008,1,0.0,0.0,1.0
29615,GUC,2013,4,0.0,0.0,1.0
29616,GUC,2015,7,0.0,0.0,1.0
29617,GUC,2016,6,0.0,0.0,1.0
29618,GUC,2016,9,0.0,0.0,1.0
29619,GUC,2016,12,0.0,1.0,0.0
29620,GUC,2017,10,0.0,0.0,1.0
29621,GUC,2019,7,0.0,0.0,1.0
29622,GUCY,2017,9,1.0,0.0,0.0
29623,GUF,1991,5,0.0,0.0,1.0
29624,GUF,1994,1,0.0,0.0,1.0
29625,GUF,1994,7,0.0,0.0,1.0
29626,GUF,1996,7,0.0,0.0,1.0
29627,GUF,1997,10,0.0,0.0,1.0
29628,GUF,2002,2,0.0,0.0,1.0
29629,GUF,2004,4,0.0,0.0,1.0
29630,GUF,2004,9,0.0,0.0,1.0
29631,GUF,2004,10,0.0,0.0,1.0
29632,GUF,2005,6,0.0,0.0,1.0
29633,GUF,2009,6,0.0,0.0,1.0
